Index,Drum Machine,Duration,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Centroid 1,Spectral Centroid 2,Spectral Kurtosis,Pitch Salience
1889,Roland CR-8000 CompuRhythm,0.096507937,9.852577209,5.841480387,0.050029844,253.8169861,251.3816376,406.2071228,12.31740665,0.994294286
1890,Roland CR-8000 CompuRhythm,0.094331066,11.23728466,6.768415119,0.049721021,236.8383026,233.6352997,402.2380981,12.96987534,0.995008588
1891,Roland CR-8000 CompuRhythm,0.098684807,11.0170908,6.444183845,0.051863451,236.2802582,233.7364655,417.8328552,13.97571564,0.995019317
1894,Roland CR-8000 CompuRhythm,0.08707483,10.50919914,6.681830424,0.046111275,356.2176208,319.1401672,1526.663208,3.906489849,0.991038978
1896,Roland CR-8000 CompuRhythm,0.14585034,8.422585487,3.056564643,0.073819779,672.8861694,535.8318481,356.4161072,3.566811323,0.955367744
1900,Roland D-10 L.A,0.383854875,20.88734436,4.691527914,0.191216379,1986.07959,2032.848022,2004.293701,2.904225111,0.312449783
1901,Roland D-10 L.A,0.516643991,26.26743126,4.886871883,0.252438843,2077.665283,1966.640503,1956.317017,2.222952604,0.328954279
1902,Roland D-10 L.A,0.247437642,19.20380402,6.053825025,0.126299441,1652.014404,1434.352051,2585.717285,1.44746995,0.790684998
1903,Roland D-10 L.A,0.129886621,17.54133987,8.26590528,0.069287173,1461.752197,1335.272827,1891.319946,1.194658279,0.815335333
1904,Roland D-10 L.A,0.206802721,11.60750484,3.569511246,0.104351163,2377.991943,2345.057861,2848.927246,1.452580452,0.462829739
1905,Roland D-10 L.A,0.25106576,16.27561188,4.918220466,0.127084509,2328.060547,1833.618408,3085.596924,1.792570353,0.585451782
1910,Roland D-70 Super LA Synthesizer,0.492698413,16.90469742,2.236105661,0.239417493,2564.470703,2324.332031,2457.696045,1.220447779,0.341395795
1911,Roland D-70 Super LA Synthesizer,0.478911565,17.01938438,2.403191645,0.235929728,2388.772461,2293.388916,2658.514893,0.906996191,0.215196162
1912,Roland D-70 Super LA Synthesizer,0.35047619,12.06626511,1.52974212,0.175081715,2302.078613,1802.373413,3692.420166,0.64742738,0.694381833
1913,Roland D-70 Super LA Synthesizer,0.533333333,16.35824203,1.678933249,0.260696352,3673.554932,3254.649902,3545.134521,0.808859587,0.19739607
1914,Roland D-70 Super LA Synthesizer,0.776417234,21.09561729,1.696560263,0.369053781,3224.962402,3307.29541,2687.388672,1.085744262,0.235568687
1923,Roland DDR-30,0.384580499,14.7475214,2.427144408,0.20310609,3318.398926,3324.155273,3019.835449,2.876677036,0.214468971
1924,Roland DDR-30,0.293151927,35.29689407,9.263402701,0.158362567,3204.66626,2851.23291,3228.765137,3.411561966,0.157749832
1925,Roland DDR-30,0.251791383,10.6276722,2.143012339,0.136161804,3251.665283,3268.61792,3090.306152,2.314379454,0.202687338
1926,Roland DDR-30,0.569614512,34.55338287,6.240183466,0.275329381,3740.331543,3590.779053,3857.940186,1.505600929,0.20509851
1927,Roland DDR-30,0.311292517,22.78232765,6.16442,0.167946801,3292.063232,3334.375244,3157.031494,3.202674389,0.229101196
1928,Roland DDR-30,0.216235828,26.53944778,8.736289762,0.116197482,3527.655273,3361.21582,3387.437744,3.024622202,0.264841586
1929,Roland DDR-30,0.595736961,9.534417152,-2.300765869,0.287539899,3716.5,3592.900146,4014.817383,1.216935039,0.162678331
1930,Roland DDR-30,0.502857143,10.20355034,-1.125007364,0.24645023,3406.105225,3628.834229,2663.552979,3.135529995,0.085157461
1934,Roland DDR-30,0.415056689,18.67335129,3.625841495,0.209267497,2414.450684,2043.643433,1656.929077,0.95291847,0.552649856
1935,Roland DDR-30,0.411428571,20.52515984,4.276870336,0.206297457,2803.176758,3408.879883,2134.164307,0.821805,0.419350773
1936,Roland DDR-30,0.415782313,29.48700142,6.579573912,0.207401037,2293.62085,2407.468018,2035.87207,2.254271269,0.129660487
1937,Roland DDR-30,0.414331066,21.27900696,4.480143361,0.208206117,3020.848877,2868.329346,2786.66626,1.366502643,0.21970515
1946,Roland DDR-30,0.200272109,16.08843422,5.824912178,0.104262225,2207.897217,1820.991699,3506.764893,4.294129372,0.686615705
1947,Roland DDR-30,0.153106576,22.19940758,9.078157707,0.082158349,2901.215332,2690.907959,2987.607422,3.829372644,0.514805853
1948,Roland DDR-30,0.137142857,14.62185192,6.849812324,0.072763883,2163.79248,1907.24231,2748.449951,3.83763051,0.682864845
1949,Roland DDR-30,0.316371882,19.35751152,5.038180062,0.15954572,2316.047852,2934.501465,1972.084351,1.899281144,0.635909677
1950,Roland DDR-30,0.17414966,18.02747917,7.169520528,0.091339603,2469.125732,1994.291626,3568.578369,3.333511829,0.606664658
1951,Roland DDR-30,0.116099773,13.22165394,6.920743801,0.061783306,2994.755127,2912.329346,3239.813721,1.649222493,0.580648303
1952,Roland DDR-30,0.401269841,18.12269783,3.578528896,0.198312208,2748.42041,3242.637939,2567.634277,2.02970314,0.415382802
1953,Roland DDR-30,0.312018141,15.04304981,3.463828233,0.156155005,3166.205322,3114.388184,2850.361572,8.856017113,0.127722725
1956,Roland F-30 drums,0.420136054,16.55103683,2.808115197,0.204432145,1926.075928,1756.084229,1972.408203,1.328553081,0.442697495
1968,Roland JD-800,0.13569161,9.648918152,4.201630217,0.071093701,4263.828613,4255.908203,4240.824707,2.425514936,0.315569282
1969,Roland JD-800,0.188662132,2.771145582,-5.316542292,0.096623115,3030.47998,2429.536377,5172.119141,0.150115326,0.661352932
1970,Roland JD-800,0.304761905,13.93229675,3.068807498,0.152651072,3467.298828,3604.304688,3198.984863,1.26933527,0.25159359
1971,Roland JD-800,0.331609977,10.30690098,0.748784807,0.168894917,4040.603027,3975.528809,4183.976563,1.315480471,0.203463852
1972,Roland JD-800,0.185034014,4.367680073,-2.282551809,0.095110424,3046.348633,2389.390381,5279.90625,0.059568707,0.633717656
1973,Roland JD-800,0.072562358,6.190896988,4.043552873,0.040053606,4344.661621,4261.900879,4537.546875,1.540645003,0.371907204
1974,Roland JD-800,0.30185941,7.958325386,-0.519498042,0.149742931,3810.923584,3809.734375,3671.875,0.943628073,0.163297176
1975,Roland JD-800,0.381678005,10.0957613,0.003627711,0.188615397,3965.019775,3836.463867,3876.61792,0.92501229,0.110063381
1976,Roland JD-800,0.462222222,10.88851643,-0.33791444,0.233571202,3275.088135,3436.06958,2951.010254,2.775140524,0.217690885
1977,Roland JD-800,0.249614512,14.24185276,4.078160639,0.132516667,3182.666992,3142.413818,3016.436523,4.209923267,0.218645275
1978,Roland JD-800,0.130612245,14.39201546,6.959761241,0.071195997,3464.690186,3504.899902,3325.124512,3.174384356,0.178397715
1979,Roland JD-800,0.374421769,8.232649803,-1.235391612,0.187828645,3470.433105,3363.759766,3477.575928,2.957710266,0.267331183
1980,Roland JD-800,0.187210884,16.16513634,6.148636131,0.10479629,3851.298584,3149.387939,4132.364746,0.825350344,0.22777383
1981,Roland JD-800,0.203174603,17.43532562,6.283561207,0.1053183,3153.081543,2428.324463,3644.289063,1.898820043,0.355691433
1982,Roland JD-800,0.213333333,9.45043087,2.101841611,0.10836567,3378.526855,3333.761963,3028.526367,2.587104082,0.546079457
1983,Roland JD-800,0.153106576,17.9787178,7.71189528,0.082158819,3834.96875,3597.175049,3980.587158,2.269851446,0.254432201
1984,Roland JD-800,0.357732426,9.773488998,0.075001158,0.180381045,3522.156738,3571.750488,3481.003174,1.362536907,0.138280734
1994,Roland JD-990,0.453514739,8.335913658,-1.98689454,0.229762673,3029.187256,3195.061035,2716.108643,1.408039808,0.209320575
1995,Roland JD-990,0.364263039,5.489676476,-3.742691043,0.179235503,3729.658447,3727.900146,3573.916992,0.432245284,0.140971631
1996,Roland JD-990,0.385306122,8.695715904,-1.005383567,0.193515688,3349.150635,3439.507568,3173.570801,0.909751236,0.188744798
1997,Roland JD-990,0.254693878,9.514351845,1.376325561,0.133850172,3116.952148,3012.345459,2997.829102,2.347129345,0.223607555
1998,Roland JD-990,0.156734694,12.05836964,5.051330649,0.083870478,3544.381836,3568.458984,3649.817871,2.141727448,0.159381375
1999,Roland JD-990,0.470204082,10.58475018,-0.595674405,0.234478071,3898.142578,3955.331299,3953.204102,1.11380136,0.155476838
2000,Roland JD-990,0.373696145,5.459918499,-3.888958813,0.185161635,3399.66748,3249.898926,3816.189209,0.23391287,0.255492091
2001,Roland JD-990,0.454965986,5.762148857,-4.394333531,0.22486259,3493.266602,3363.939697,3483.032227,1.57591176,0.261114568
2002,Roland JD-990,0.297505669,5.712598324,-2.605477262,0.147855565,3316.775146,3253.776855,2062.968994,1.473731399,0.520261049
2003,Roland JD-990,0.397641723,13.00916958,1.4691204,0.202264532,2905.061768,2666.988281,1917.977051,0.639764488,0.409956127
2004,Roland JD-990,0.213333333,12.80983257,4.073361749,0.108995788,2851.731201,2004.038208,3703.306152,0.926074326,0.414272636
2005,Roland JD-990,0.396190476,7.443908691,-2.133883597,0.195747256,4001.64209,3828.440186,3662.493652,0.182855368,0.150543571
2006,Roland JD-990,0.203900227,17.77119446,6.404334773,0.106327653,3730.055908,3350.419922,3770.919189,1.671742439,0.278034598
2007,Roland JD-990,0.227845805,11.62887192,3.190075519,0.124450147,4169.326172,3073.726807,4595.285156,0.04306389,0.222313553
2010,Roland Juno-106 Typhoon,0.1661678,11.1639719,4.31354006,0.085036419,2472.753662,1625.329468,3990.261963,1.806735158,0.62882936
2011,Roland Juno-106 Typhoon,0.190839002,22.79950714,8.334239529,0.097434238,1420.648315,1244.522217,3157.142578,3.302165508,0.774007916
2012,Roland Juno-106 Typhoon,0.238004535,23.12264252,7.44585571,0.120347045,2031.995605,1734.733643,3472.539063,3.620801449,0.723251045
2020,Roland JV-1080,0.361360544,4.433254719,-5.093108016,0.178298816,2308.761719,2205.612061,2987.587646,1.344390631,0.554677069
2021,Roland JV-1080,0.33814059,3.886234522,-5.658291927,0.167722732,1933.300293,1883.533569,1933.26123,1.989047885,0.52951175
2022,Roland JV-1080,0.144399093,2.725954056,-4.261919122,0.075512208,3966.045898,3922.29126,4074.458252,2.824091911,0.310633868
2023,Roland JV-1080,0.333786848,3.720349312,-5.88506801,0.165216684,2399.863525,2226.012939,1530.411865,3.616591215,0.568999648
2024,Roland JV-1080,0.252517007,3.840373755,-4.46707457,0.127411947,2152.131104,1750.421875,3334.948242,0.794806778,0.729742706
2025,Roland JV-1080,0.493424036,4.700258732,-6.067085616,0.23932083,2494.760498,2466.095459,2652.914551,1.954271913,0.341415942
2030,Roland JV-80,0.167619048,9.149757385,2.939611831,0.08649759,4032.058838,3986.676758,4306,2.286420107,0.310449392
2031,Roland JV-80,0.490521542,10.60582256,-0.766499602,0.24713634,2590.105957,2746.520508,2366.894775,3.306081533,0.243667528
2032,Roland JV-80,0.410702948,11.28070831,0.404683538,0.202894896,2240.649414,1947.461426,3822.552246,1.309647441,0.643175364
2033,Roland JV-80,0.577596372,11.66962528,-0.856572931,0.276177049,2461.213623,2481.052734,2313.229004,2.438379765,0.331393152
2034,Roland JV-80,0.428117914,10.32931137,-0.346791507,0.209585696,2807.790283,2713.593262,2872.128662,1.848161221,0.174871296
2045,Roland MC-09,0.430294785,11.66421509,0.428398724,0.210023686,1881.202026,1979.611206,1010.134338,2.519948244,0.691298425
2046,Roland MC-09,0.32,18.06506348,4.550298069,0.159139082,2487.353271,2419.690186,2548.148926,5.315995216,0.114660248
2047,Roland MC-09,0.328707483,12.66651344,2.132218647,0.162755832,2296.675781,2021.69165,2485.522949,1.958750486,0.521098375
2048,Roland MC-09,0.333061224,5.547466278,-3.280871769,0.165692478,2162.887939,2244.618896,2905.616455,1.247374654,0.698887706
2049,Roland MC-09,0.21260771,9.081874847,1.872704108,0.107213177,3294.168701,3278.05542,3315.858643,2.514658451,0.260873824
2050,Roland MC-09,0.558730159,5.864688873,-5.172229051,0.272716939,2617.33252,2896.886963,714.6516113,5.926401138,0.496441722
2051,Roland MC-09,0.602993197,12.52425385,-0.58531923,0.290465117,1278.969849,1581.085083,242.3646698,11.53626347,0.26989162
2052,Roland MC-09,0.165442177,1.942327023,-7.011429868,0.084208354,3392.926514,3246.304932,3846.360352,2.760563374,0.38817358
2053,Roland MC-09,0.308390023,7.408709049,-1.067371643,0.153792933,1490.877441,1548.885254,1009.437256,3.925532818,0.701979458
2054,Roland MC-09,0.283718821,4.40619421,-4.072812412,0.141781762,594.7716675,716.0029907,340.2260132,32.07746506,0.861621261
2076,Roland MC-303 Groovebox,0.114648526,8.769848824,4.385286175,0.058333304,2382.460938,2179.603516,3630.601563,2.153349876,0.661681294
2077,Roland MC-303 Groovebox,0.19446712,11.9533453,4.026919326,0.101081893,2156.405029,1867.164307,2522.54126,4.045551777,0.415766746
2078,Roland MC-303 Groovebox,0.177052154,12.04586124,4.484345166,0.091987975,2783.173584,2599.178711,3257.902344,3.657027483,0.379796714
2079,Roland MC-303 Groovebox,0.25106576,6.884818554,-0.658567093,0.127780527,2198.179688,1773.964233,4015.95459,1.215773821,0.725812137
2080,Roland MC-303 Groovebox,0.319274376,9.885948181,0.642828262,0.158698693,2530.352295,1982.101807,4610.654785,0.686759651,0.57060951
2081,Roland MC-303 Groovebox,0.089977324,6.356184483,3.326339399,0.047702726,2276.511719,2199.604492,3289.812744,2.555326223,0.674282372
2082,Roland MC-303 Groovebox,0.083446712,14.15039253,8.888046711,0.04769928,3859.010742,3757.700684,3828.883545,3.430376291,0.237065822
2083,Roland MC-303 Groovebox,0.132789116,13.6315155,6.592051283,0.070513092,2588.896729,1981.108276,3605.989502,2.803114891,0.557875991
2084,Roland MC-303 Groovebox,0.205351474,14.41772938,5.034791695,0.105127558,2193.735596,2167.290039,2570.212158,4.404526711,0.446753949
2085,Roland MC-303 Groovebox,0.380226757,10.44644547,0.241507549,0.18543537,2100.361084,2060.514404,1267.125122,0.662470281,0.472467691
2086,Roland MC-303 Groovebox,0.102312925,9.809931755,5.6226327,0.058991946,2637.547119,1711.805176,3040.862305,2.942979574,0.475588322
2087,Roland MC-303 Groovebox,0.136417234,16.50237083,7.701350357,0.073545687,1989.873047,2867.448975,831.5341797,1.810582638,0.748062372
2088,Roland MC-303 Groovebox,0.392562358,16.38088799,3.018801815,0.196792662,2955.70459,2272.432373,2763.88501,1.621011376,0.247752339
2089,Roland MC-303 Groovebox,0.288798186,24.97623062,7.102855723,0.14554584,2466.622803,2562.298096,2668.828857,1.795782685,0.3748402
2090,Roland MC-303 Groovebox,0.28952381,19.93168068,5.612783962,0.153404146,3277.594482,3474.359131,3232.37793,0.970828712,0.343687207
2091,Roland MC-303 Groovebox,0.17414966,19.84199142,7.8366424,0.090567671,3408.909912,2978.675537,3707.070313,1.812453628,0.270491928
2092,Roland MC-303 Groovebox,0.38893424,19.3543148,4.154020728,0.19649367,3113.793457,3260.374756,2343.659912,1.452594638,0.158852249
2093,Roland MC-303 Groovebox,0.238004535,21.49030113,6.951812925,0.123817325,3480.160889,3457.458984,3184.529297,3.002042055,0.329788655
2094,Roland MC-303 Groovebox,0.112471655,14.05695438,7.529903285,0.061330918,3144.233643,3157.604736,2901.986084,2.44279623,0.181825891
2095,Roland MC-303 Groovebox,0.713287982,19.29307175,1.485895305,0.346866131,1236.193481,1125.756836,1147.052612,19.90454865,0.115777358
2096,Roland MC-303 Groovebox,0.19446712,17.60141945,6.550978175,0.099400841,2854.231689,2866.379395,2897.800049,2.135396481,0.325879514
2097,Roland MC-303 Groovebox,0.261950113,19.04857445,5.753688106,0.139221117,2387.107178,2528.267334,2624.088867,9.403367996,0.203487545
2098,Roland MC-303 Groovebox,0.230022676,13.62734318,4.150679217,0.116578676,2191.776367,1414.001099,3108.141357,1.64342308,0.475615323
2099,Roland MC-303 Groovebox,0.37877551,22.91613197,5.350246383,0.187600046,2750.91333,2506.050781,1919.813477,2.796075106,0.464030802
2100,Roland MC-303 Groovebox,0.248888889,28.69516754,8.64679545,0.135385081,3030.249023,2488.023926,2628.733398,2.757075071,0.27297461
2101,Roland MC-303 Groovebox,0.101587302,3.511422634,-1.073974275,0.051933393,3179.965332,3089.030273,4953.390625,0.661700726,0.210651129
2102,Roland MC-303 Groovebox,0.20244898,15.91357613,5.707125558,0.105752327,3382.131104,3309.144775,4388.878418,0.425239444,0.386649728
2103,Roland MC-303 Groovebox,0.142222222,13.37530422,6.149037047,0.074728981,1719.880859,1797.704834,3080.174072,1.765965581,0.737504125
2104,Roland MC-303 Groovebox,0.128435374,7.892395496,3.137778815,0.066176288,3511.671143,3408.798584,4023.695557,2.294304132,0.350353748
2105,Roland MC-303 Groovebox,0.10521542,5.9117589,2.209204248,0.054913569,2876.034424,2940.458496,2435.506348,2.505448103,0.326978207
2106,Roland MC-303 Groovebox,0.169070295,7.767755985,1.841352085,0.088609338,4017.79248,3937.050781,4002.462891,1.391022921,0.393897504
2107,Roland MC-303 Groovebox,0.106666667,7.716051102,3.84427399,0.054601174,1668.16394,1669.911011,1362.09668,0.900557816,0.832380712
2109,Roland MT-32,0.188662132,18.67809486,7.051714354,0.098964088,2397.337646,1931.498901,3183.447021,1.342507839,0.689351976
2110,Roland MT-32,0.224943311,14.10416412,4.467156351,0.116134904,1990.388184,2665.644775,1288.606689,1.90345788,0.714931726
2112,Roland MT-32,0.288798186,20.61400795,5.841869011,0.146738693,2392.77417,1931.504883,824.7297974,1.558040977,0.687212646
2113,Roland MT-32,0.320725624,16.20352745,3.825986903,0.161386654,1989.621948,2665.642822,397.2502441,3.025585413,0.702462912
2115,Roland PB-300 Rhythm Plus,0.131337868,7.053599358,2.312396605,0.068520725,2262.749756,2141.853271,2963.366699,2.061271429,0.702700734
2126,Roland R-5,0.269206349,10.52951145,1.792420039,0.135800883,3157.45752,3291.225586,1870.046753,1.494286895,0.490420997
2127,Roland R-5,1.4461678,31.87267113,1.673204254,0.678252339,4135.788574,3854.422852,3929.044434,1.840679169,0.07408601
2128,Roland R-5,0.383854875,12.53755856,1.392005549,0.190188184,2611.706055,2476.849121,3458.578125,0.968398571,0.461461425
2129,Roland R-5,0.349750567,10.41727161,0.586222459,0.172495112,1970.309937,1838.085449,3643.258789,1.816646576,0.73298049
2130,Roland R-5,0.403446712,12.53190231,1.163900263,0.197339758,2196.45166,1921.470825,3104.860352,1.788911462,0.532871962
2131,Roland R-5,0.389659864,11.09125328,0.539522809,0.191265434,2178.80249,2122.11499,1869.647827,1.601555943,0.446564406
2132,Roland R-5,0.310566893,10.28448009,1.019096409,0.153755039,1899.896606,1775.798584,4453.885742,0.474319518,0.737079918
2133,Roland R-5,0.420861678,14.46878815,1.911938222,0.207066208,2108.808594,2032.746948,2458.189941,1.30224669,0.346791297
2134,Roland R-5,0.697324263,17.52655411,0.961736207,0.331026554,2354.372314,2102.949707,3005.753418,0.57166785,0.386359602
2135,Roland R-5,0.324353741,10.63135815,1.045480211,0.160551518,2406.278809,2335.54834,3340.338623,2.077818155,0.524595559
2136,Roland R-5,0.382403628,13.34119511,1.802180632,0.188051313,2058.881592,1864.7771,2945.077393,1.31069386,0.45409292
2137,Roland R-5,0.335238095,9.513467789,0.181988044,0.16616042,2455.583008,2518.103516,3338.232422,1.934298635,0.514255345
2138,Roland R-5,0.247437642,14.74340057,4.354100629,0.125570014,1669.268677,1720.885498,3427.80835,2.197468996,0.705935776
2139,Roland R-5,0.208979592,12.16815472,3.847738339,0.106317818,1553.381958,1476.904419,3147.009521,1.804836512,0.781911969
2146,Roland R-8,0.351201814,10.57564545,0.666043547,0.177094504,2017.98877,1931.089233,3805.233643,1.756740451,0.6925354
2147,Roland R-8,0.371519274,11.81236362,1.138662864,0.187178329,1751.322754,1744.789795,3508.194092,1.776550651,0.510067165
2148,Roland R-8,0.293877551,12.03795338,2.279771819,0.149347246,2150.746826,2197.158203,3523.772949,1.676858783,0.723207772
2149,Roland R-8,0.266303855,14.29929352,3.823175641,0.138493881,1762.757568,1879.683105,3505.095947,1.791609645,0.688584685
2150,Roland R-8,0.247437642,12.15412617,3.088698097,0.128079087,1655.587524,1551.413574,3111.578369,1.859610558,0.764537454
2153,Roland R-8,0.333061224,17.8267746,4.280936767,0.164779693,2068.925781,1914.088013,4605.835938,0.626344085,0.693103254
2154,Roland R-8,0.227120181,7.044756889,-0.074391831,0.114982657,2592.603516,2476.649414,3594.900146,2.992776155,0.667299807
2155,Roland R-8,0.298956916,26.38852692,7.292843358,0.150543034,2077.898193,2066.071777,3845.307617,1.392250061,0.660059392
2156,Roland R-8,0.402721088,30.31993675,6.89875239,0.200167507,2268.200684,2127.32373,2664.563232,1.221466899,0.280441314
2157,Roland R-8,0.273560091,18.9597683,5.558157039,0.136633053,2283.277588,2247.348633,3721.401611,2.647141933,0.55564785
2165,Roland R-8,0.191564626,9.407327652,2.55715707,0.098937541,2343.096436,2047.760376,3367.408203,1.710066319,0.660330355
2166,Roland R-8,0.272834467,9.327888489,0.948834552,0.137306735,2641.829834,2350.958984,4256.279785,0.818865418,0.624774396
2167,Roland R-8,0.179229025,10.03164005,3.259524144,0.092646308,2257.434814,2271.688721,3324.419434,1.959645391,0.638684273
2168,Roland R-8,0.298231293,12.0261507,2.209210048,0.151012197,2746.629395,2123.490723,3634.044678,1.363394618,0.585442007
2169,Roland R-8,0.282993197,11.85618305,2.344717163,0.142536223,2547.180908,2308.199463,3257.761719,1.939249992,0.637426555
2170,Roland R-8,0.288072562,12.79949951,2.763698465,0.145039842,2942.203369,2540.48877,3330.604736,1.527601123,0.496064365
2171,Roland R-8,0.227120181,9.176374435,1.639117343,0.114598796,2569.651855,2552.763672,3079.111084,1.381634116,0.6229527
2172,Roland R-8,0.341768707,14.70161057,2.926692524,0.173851833,2705.882813,2715.974365,2618.085449,1.891275644,0.362748444
2173,Roland R-8,0.579047619,17.94628716,1.922344815,0.285803467,2925.549805,2667.708008,2529.637695,1.005578279,0.257114172
2174,Roland R-8,0.218412698,7.341846943,0.363137958,0.111319184,2211.858398,1965.329102,3412.749023,1.813032389,0.447636187
2175,Roland R-8,0.235827664,9.027919769,1.370004365,0.119037427,2913.596924,2836.743652,3329.213623,2.561327457,0.44122228
2176,Roland R-8,0.275011338,7.273268223,-0.698420919,0.13730748,2679.781494,2488.486084,3090.712891,1.453443646,0.414377064
2181,Roland S50,0.558730159,33.58181763,6.139102296,0.273950756,2647.176758,1953.936279,3603.599854,2.824427366,0.394947737
2182,Roland S50,0.439002268,24.86755943,5.239127574,0.215379432,2906.867188,3606.309814,1827.573975,1.646159649,0.414237499
2183,Roland S50,0.547120181,24.50911522,4.189035207,0.272346079,2819.448975,3122.409668,2264.824219,0.154343039,0.154323101
2186,Roland SC-88,0.238730159,12.66444969,3.510888384,0.120335639,2409.591553,2259.930664,3923.538818,1.722615004,0.68422699
2187,Roland SC-88,0.208979592,14.18630791,4.824490769,0.106371857,2386.303711,2328.414307,3487.198242,2.710974693,0.515323043
2282,Roland SPD-8,0.353378685,16.12742996,3.374406984,0.179913968,2330.034668,2264.100098,2287.463623,0.537576437,0.454847962
2283,Roland SPD-8,0.224217687,12.19697094,3.53946656,0.122036748,2869.988037,3015.770264,1899.743164,3.153108597,0.101362579
2284,Roland SPD-8,0.105941043,7.455400467,3.604761303,0.055835746,2844.890137,2414.594482,3699.878418,1.874978781,0.521744609
2286,Roland SPD-8,0.285170068,12.01882553,2.3997534,0.144022599,2554.528564,2138.292969,3186.684326,0.975327253,0.330981284
2287,Roland SPD-8,0.446984127,19.1905117,3.481073731,0.223826662,2781.429199,2773.802734,2357.624023,0.617918253,0.353099048
2308,Roland System-100,0.254693878,8.716820717,0.808460053,0.129185438,3312.772461,3087.251221,3475.887939,4.365645409,0.15877451
2309,Roland System-100,0.217687075,6.350763798,-0.526969972,0.110035107,2868.981201,2507.688232,3141.242676,5.181219101,0.166862801
2310,Roland System-100,0.171972789,4.45523262,-1.799133264,0.086806938,2133.477295,1871.428711,2997.126221,4.150382996,0.151562899
2311,Roland System-100,0.153106576,3.98434329,-2.007429758,0.077352598,1588.591919,1495.239258,2518.670654,4.369038105,0.385887086
2312,Roland System-100,0.207528345,8.055655479,1.22230531,0.105674848,3203.342773,2933.891357,3450.375244,4.232423782,0.173690364
2313,Roland System-100,0.149478458,6.667848587,1.442320807,0.078460507,3296.308105,3203.217529,3545.329102,5.815896511,0.452357531
2314,Roland System-100,0.222040816,35.44181824,10.52783,0.111505009,3499.856445,3645.29541,3079.890381,6.075617313,0.225181639
2315,Roland System-100,0.381678005,11.11359119,0.638130214,0.191317111,3375.193848,2948.528809,3446.010986,4.342467308,0.097724542
2316,Roland System-100,1.521632653,41.4764328,3.160913348,0.695285439,4047.901123,4205.295898,2904.12085,12.16703415,0.073256604
2317,Roland System-100,0.187210884,9.456530571,2.700740099,0.097586878,3857.412842,4052.159424,2569.820313,10.69414139,0.385592371
2318,Roland System-100,0.35047619,20.8058033,5.085491423,0.17969346,919.6063843,927.9787598,973.2207031,30.25937462,0.250011712
2319,Roland System-100,0.293877551,5.302082062,-3.011049771,0.145314887,2402.70459,1963.201538,2944.282471,4.376486778,0.072899126
2320,Roland System-100,0.079092971,5.460892677,2.952952768,0.041041028,2887.875732,2801.039551,3417.234375,4.912539005,0.396692306
2321,Roland System-100,0.478185941,12.98500347,0.671699232,0.235166624,3443.547852,3000.908447,3448.687012,4.058238506,0.07491868
2322,Roland System-100,0.409977324,7.992108345,-1.804744769,0.207617432,3080.54248,2640.087402,3133.762939,5.514905453,0.266025245
2323,Roland System-100,0.100136054,7.439650059,3.913185388,0.053485624,3709.215576,3310.807617,4496.546387,1.698489547,0.428395778
2324,Roland System-100,0.238730159,5.794326305,-1.528547498,0.123238496,3881.316406,3378.20459,4177.103027,2.452631474,0.362074256
2325,Roland System-100,0.576870748,21.92790031,3.241986112,0.289800704,3982.525146,4041.093262,2907.437256,12.00981808,0.094480924
2326,Roland System-100,0.351927438,16.21146774,3.425967836,0.180472448,3987.614746,4303.39209,2640.320068,12.19423008,0.130447373
2327,Roland System-100,0.576870748,21.92790031,3.241986112,0.289800704,3982.525146,4041.093262,2907.437256,12.00981808,0.094480924
2328,Roland System-100,0.351927438,16.21146774,3.425967836,0.180472448,3987.614746,4303.39209,2640.320068,12.19423008,0.130447373
2329,Roland System-100,1.521632653,41.4764328,3.160913348,0.695285439,4047.901123,4205.295898,2904.12085,12.16703415,0.073256604
2330,Roland System-100,0.187210884,9.456530571,2.700740099,0.097586878,3857.412842,4052.159424,2569.820313,10.69414139,0.385592371
2331,Roland System-100,0.381678005,11.11359119,0.638130214,0.191317111,3375.193848,2948.528809,3446.010986,4.342467308,0.097724542
2332,Roland System-100,0.293877551,5.302082062,-3.011049771,0.145314887,2402.70459,1963.201538,2944.282471,4.376486778,0.072899126
2333,Roland System-100,0.478185941,12.98500347,0.671699232,0.235166624,3443.547852,3000.908447,3448.687012,4.058238506,0.07491868
2334,Roland System-100,0.409977324,7.992108345,-1.804744769,0.207617432,3080.54248,2640.087402,3133.762939,5.514905453,0.266025245
2335,Roland System-100,0.238730159,5.794326305,-1.528547498,0.123238496,3881.316406,3378.20459,4177.103027,2.452631474,0.362074256
2336,Roland System-100,0.35047619,20.8058033,5.085491423,0.17969346,919.6063843,927.9787598,973.2207031,30.25937462,0.250011712
2337,Roland System-100,0.079092971,5.460892677,2.952952768,0.041041028,2887.875732,2801.039551,3417.234375,4.912539005,0.396692306
2338,Roland System-100,0.100136054,7.439650059,3.913185388,0.053485624,3709.215576,3310.807617,4496.546387,1.698489547,0.428395778
2353,Roland System-100,0.256870748,11.11031246,2.344157001,0.130219311,3312.749268,3087.249023,3397.869141,4.935508251,0.158748761
2354,Roland System-100,0.217687075,9.28218174,1.933091598,0.110035017,2868.940918,2507.701172,3141.220947,5.18355751,0.166849792
2355,Roland System-100,0.171972789,7.451467514,1.534768615,0.086806662,2133.394775,1871.434814,2997.123535,4.152719021,0.151610211
