Index,Drum Machine,Duration,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Centroid 1,Spectral Centroid 2,Spectral Kurtosis,Pitch Salience
882,E-MU Drumulator,0.1538322,7.44934845,1.979667745,0.081240304,3201.592773,3593.046631,1854.921143,1.702455997,0.641472995
883,E-MU Drumulator,0.298231293,5.63377285,-2.705792591,0.153112173,1481.345215,2189.811768,600.4331665,16.85165596,0.756677032
884,E-MU Drumulator,0.467301587,8.049077988,-2.34392484,0.230874807,332.9737244,474.0252075,846.4643555,14.53321266,0.942842066
885,E-MU Drumulator,0.144399093,10.96158218,4.758300522,0.079144724,2157.57373,3159.439453,823.4921265,2.241698265,0.767352104
886,E-MU Drumulator,0.315646259,14.86652184,3.357117914,0.158338249,3100.981201,3414.571533,3211.944824,3.251114368,0.565234184
896,E-MU Drumulator,0.092879819,6.665793419,3.500653635,0.050168693,924.4740601,974.9887085,489.5857239,1.990864873,0.936507702
898,E-MU Drumulator,0.0769161,7.373671532,4.923780628,0.042549688,813.973877,915.4462891,286.0168457,4.30555582,0.950127065
899,E-MU Drumulator,0.082721088,6.650475502,3.986552643,0.045214631,925.8890381,975.7826538,421.5632629,1.442646861,0.936329842
900,E-MU Drumulator,0.037006803,8.175338745,8.770122178,0.022022786,499.8327332,500.926178,359.4000549,19.88355637,0.997464359
901,E-MU Drumulator,0.113197279,6.340600967,2.267185406,0.058896288,2322.189453,2414.253418,1100.013062,3.534043312,0.692436874
902,E-MU Drumulator,0.28154195,12.17622566,2.5624956,0.146960154,950.6482544,1301.005127,299.9806213,8.915133476,0.827105403
911,E-MU E-Drum,0.21478458,3.146123886,-5.048372259,0.108357854,793.7930908,794.3656616,779.3059692,4.026085377,0.890170157
912,E-MU E-Drum,0.169070295,4.524992943,-1.627379209,0.086716197,1356.346313,1457.288818,305.7626648,5.776862144,0.846002877
913,E-MU E-Drum,0.193741497,3.733770132,-3.456865958,0.097579516,211.6731415,226.9987183,158.5270844,19.48482704,0.98346597
914,E-MU E-Drum,0.145124717,5.612532616,0.457640275,0.075298771,878.9224243,992.1153564,517.5958252,4.918487072,0.931251347
918,E-MU Modular,0.887437642,7.134781361,-5.910904735,0.424672157,116.6227188,191.9635773,102.3547821,115.7440643,0.93445152
919,E-MU Modular,0.732879819,11.79891396,-1.819236209,0.351685643,157.189621,202.4690704,4132.745117,33.31064987,0.809480965
920,E-MU Procussion,0.187936508,8.144444466,1.688284542,0.096747644,2133.499268,2743.320068,350.9660645,3.527931213,0.685202599
921,E-MU Procussion,0.373696145,7.16529417,-2.109622686,0.183424652,641.5053101,726.5227661,60.06119537,45.44021606,0.83237642
922,E-MU Procussion,0.298956916,11.1356926,1.700008563,0.151170269,1603.303345,2438.033936,357.2830811,2.727277279,0.849729478
923,E-MU Procussion,0.697324263,9.025148392,-3.340385928,0.342920542,567.800415,1432.802734,212.088974,12.52453232,0.81807363
924,E-MU Procussion,0.556553288,15.57952023,1.177696249,0.273507625,1189.691895,1502.55835,931.8323364,4.024946213,0.627735794
925,E-MU Procussion,0.269206349,14.5434742,3.885851846,0.138341591,1493.905273,2461.067383,298.1679688,3.010518551,0.86773777
926,E-MU Procussion,0.209705215,5.117276192,-1.799974253,0.106049545,2929.587402,3227.035156,2631.476074,1.606419683,0.543733418
927,E-MU Procussion,0.469478458,10.05600166,-0.921136083,0.22858052,2039.647461,1968.811157,1465.766968,1.317626357,0.668703735
928,E-MU Procussion,0.354104308,11.1738224,0.986938754,0.175709218,1700.685669,1992.004761,1233.210693,3.844096184,0.564196765
929,E-MU Procussion,0.327981859,7.48568964,-1.276812933,0.16204758,2518.333252,2777.443848,2718.58252,1.50713706,0.588315189
930,E-MU Procussion,0.263401361,19.99104691,6.042724386,0.133850947,2453.229248,3220.13208,725.1937866,2.305470467,0.583080173
931,E-MU Procussion,0.128435374,11.5308466,5.595276886,0.066804029,1775.451416,2046.243774,693.8695068,4.896886826,0.668051124
932,E-MU Procussion,0.129160998,7.489458561,2.773634089,0.066164009,2087.181152,2292.995117,1123.588257,4.486076355,0.560935616
945,E-MU SP-12,0.565986395,4.836012363,-6.472809689,0.271094769,1698.115845,1925.846802,637.7994385,2.754921198,0.656608045
946,E-MU SP-12,0.364988662,8.869933128,-0.634259183,0.179015845,2688.565674,2988.795654,2503.66748,0.485416859,0.626548707
947,E-MU SP-12,0.25106576,9.458142281,1.436869051,0.127076536,1272.322144,1703.738403,733.8253784,1.449804425,0.933994234
955,E-MU SP-12,0.317097506,9.785212517,0.624513624,0.159476563,2968.967285,3640.358154,285.5726624,3.442881823,0.466308236
956,E-MU SP-12,0.222040816,15.23252487,5.056718528,0.112662815,2417.507813,2926.106445,1127.396362,1.327179074,0.407354176
957,E-MU SP-12,0.431020408,20.34536171,4.017805552,0.213090122,1868.568115,2750.353516,179.0694275,23.47603035,0.577052832
958,E-MU SP-12,0.351927438,26.22790337,6.544493168,0.176804692,1917.367065,2364.235352,445.4777527,16.9933567,0.494962573
959,E-MU SP-12,0.186485261,11.94984913,4.247361223,0.095316641,1881.05188,2183.193604,150.5585938,8.960837364,0.761026978
960,E-MU SP-12,0.306213152,15.16669559,3.619080137,0.159950405,2891.64624,2767.726563,2514.729492,0.372049838,0.534089744
961,E-MU SP-12,0.126984127,5.091767788,0.409508103,0.065814532,1517.889771,1577.441895,1384.911377,1.068707943,0.90626812
962,E-MU SP-12,0.141496599,4.79637146,-0.45368408,0.072598279,1691.902588,1756.649292,1341.149902,0.761595011,0.780774593
963,E-MU SP-12,0.10521542,9.64574337,5.3940735,0.056075945,1159.839966,1555.472412,204.3110199,11.73502541,0.851661742
964,E-MU SP-12,0.124081633,4.610984802,-0.165993036,0.064285859,637.1517944,629.9312134,351.1838074,5.839948177,0.951931238
965,E-MU SP-12,0.190113379,15.09022427,5.662294392,0.097798206,1580.181519,1794.218506,1065.115723,-0.175031066,0.841322601
966,E-MU SP-12,0.111746032,5.077840328,0.940422584,0.058445934,1518.839844,1578.669556,1353.352295,0.982800603,0.907890916
967,E-MU SP-12,0.300408163,8.994617462,0.294879851,0.155206278,3562.114502,3848.719727,2888.014648,0.555297256,0.518356144
968,E-MU SP-12,0.346848073,14.46355724,2.749595293,0.175573468,2263.333984,1955.378418,2645.002441,0.448977828,0.55186075
990,E-MU SP-12,0.306938776,9.778835297,0.760051832,0.154788762,2970.210205,3640.341553,277.4228821,3.037418604,0.465913504
991,E-MU SP-12,0.113197279,4.599797249,0.186710941,0.05938432,637.559082,629.8834229,401.708252,6.696648598,0.951871574
992,E-MU SP-12,0.180680272,15.03646755,5.87530494,0.092919067,1584.882446,1794.20166,1147.486938,0.035417683,0.840278327
993,E-MU SP-12,0.101587302,5.072942734,1.346933457,0.053531013,1519.595947,1578.708008,2309.11499,1.254907608,0.907823265
994,E-MU SP-12,0.293877551,8.979679108,0.379558243,0.152120754,3563.498047,3848.708008,2973.202393,1.131069064,0.628454328
995,E-MU SP-12,0.339591837,14.48593044,2.872364299,0.171443015,2259.955078,1955.38147,2663.544678,0.816565692,0.553254187
996,E-MU SP-12,0.211882086,15.22126198,5.25368121,0.107851259,2415.8479,2926.106445,1119.404175,1.376543999,0.408507705
997,E-MU SP-12,0.431020408,20.30293083,4.004272121,0.213078871,1870.425171,2750.362549,179.0389709,23.9258194,0.576407135
998,E-MU SP-12,0.333061224,26.21887589,6.781552147,0.168009594,1917.525146,2364.23291,383.7836914,17.76439476,0.494912863
999,E-MU SP-12,0.176326531,11.94405842,4.485875918,0.090491034,1880.638306,2183.241943,98.89531708,16.55122757,0.76119256
1000,E-MU SP-12,0.296054422,15.13023186,3.74837045,0.155172244,2894.712891,2767.725586,2535.494385,-0.02169775,0.532620728
1001,E-MU SP-12,0.116825397,5.087178707,0.765340529,0.060920283,1518.53833,1577.465454,1283.912476,0.02631953,0.906204641
1002,E-MU SP-12,0.131337868,4.798900127,-0.127552613,0.067720175,1691.231689,1756.747437,1414.018921,1.13680315,0.780879974
1003,E-MU SP-12,0.095056689,9.618049622,5.818702139,0.051061489,1162.924072,1554.921265,200.0023499,8.813168526,0.899545491
1025,E-MU SP-1200 Percussion,0.082721088,12.03672504,7.784276603,0.048260555,868.8731079,1046.260742,128.08255,19.21674538,0.94596976
1026,E-MU SP-1200 Percussion,0.093605442,8.31772995,4.851853479,0.053034816,1015.171814,999.2703857,1164.855347,3.962414026,0.924629629
1030,E-MU Xtreme Lead-1 Techno,0.357006803,16.68260384,3.549703418,0.176003426,216.1726227,250.8980103,90.81873322,59.63907242,0.935282528
1031,E-MU Xtreme Lead-1 Techno,0.991927438,14.10748577,-1.9663421,0.449066341,730.3815308,1024.500488,2030.701782,10.06766701,0.645401001
1032,E-MU Xtreme Lead-1 Techno,0.215510204,16.89518547,5.823590956,0.110696293,222.3742523,267.3250732,152.2240753,57.59391785,0.973887503
1033,E-MU Xtreme Lead-1 Techno,0.999183673,8.055143356,-5.631433087,0.452859133,135.1519775,177.2028046,1680.546143,19.59804726,0.775279939
1034,E-MU Xtreme Lead-1 Techno,1.012970522,10.68271446,-3.862348506,0.455435097,334.7480469,386.8385925,2190.275879,7.870475769,0.66577059
1035,E-MU Xtreme Lead-1 Techno,0.227845805,18.10233879,6.029198667,0.115884632,223.3084717,252.6800537,137.1510162,52.15873718,0.964082301
1036,E-MU Xtreme Lead-1 Techno,0.304036281,12.75962353,2.509237734,0.154092297,439.8156738,691.1305542,208.9758453,21.63830185,0.953427255
1037,E-MU Xtreme Lead-1 Techno,0.211882086,13.30636311,4.349511674,0.107272454,323.4337158,369.8591003,167.5813141,22.71627235,0.967310369
1038,E-MU Xtreme Lead-1 Techno,1.013696145,15.33037567,-1.523908423,0.456919402,410.2043457,581.9900513,2873.496094,11.47571468,0.564030826
1039,E-MU Xtreme Lead-1 Techno,0.995555556,13.97455978,-2.043596241,0.448207676,171.0036926,198.9076538,2900.914307,9.245552063,0.706080854
1040,E-MU Xtreme Lead-1 Techno,0.180680272,9.30355835,2.721790817,0.092100248,510.7220154,588.3647461,170.4868469,30.19431686,0.960143387
1041,E-MU Xtreme Lead-1 Techno,0.105941043,10.63790607,5.909017225,0.057971429,210.5490875,264.3723755,80.17342377,180.5641479,0.99331069
1042,E-MU Xtreme Lead-1 Techno,0.1661678,9.945489883,3.517923022,0.085453905,305.2646484,341.3226929,107.3823776,21.03478813,0.981330216
1043,E-MU Xtreme Lead-1 Techno,0.124081633,6.367031097,1.895433671,0.063947812,392.2476196,422.0502014,152.2319794,38.02088165,0.980936408
1044,E-MU Xtreme Lead-1 Techno,1.004263039,4.424888611,-9.537331224,0.450941294,218.3036499,245.0310822,2522.808105,54.96292496,0.51124239
1045,E-MU Xtreme Lead-1 Techno,0.103038549,3.370650291,-1.420224319,0.054253772,287.5078735,355.9208984,82.35329437,44.7909317,0.989664257
1046,E-MU Xtreme Lead-1 Techno,0.372244898,15.38221169,2.841859284,0.185865477,221.0194397,290.3164978,440.3140869,13.11084366,0.942143679
1047,E-MU Xtreme Lead-1 Techno,0.277913832,6.472040653,-1.500559006,0.138195351,408.9815674,451.2249756,234.2585449,28.93202591,0.934788048
1048,E-MU Xtreme Lead-1 Techno,1.002811791,14.11789322,-2.011711218,0.453878343,323.9231262,417.4720154,1913.557861,9.420318604,0.421276778
1049,E-MU Xtreme Lead-1 Techno,1.005714286,16.02382851,-1.202948708,0.452313274,204.2555847,238.5191803,2080.735596,10.75554466,0.496863365
1050,E-MU Xtreme Lead-1 Techno,0.203174603,15.36501503,5.464202491,0.10526488,267.2000732,330.1983948,154.4675446,39.06023026,0.967637122
1051,E-MU Xtreme Lead-1 Techno,0.329433107,12.60072422,2.079589986,0.163538277,387.7982178,404.1607971,1087.633057,13.27681828,0.859016538
1052,E-MU Xtreme Lead-1 Techno,0.337414966,12.81542015,2.085131911,0.170124456,415.2979736,487.9791565,980.0690918,14.66498661,0.857216835
1053,E-MU Xtreme Lead-1 Techno,0.122630385,8.25213623,3.62756377,0.065590747,166.7377014,175.9536896,131.2780151,245.7189026,0.995520651
1054,E-MU Xtreme Lead-1 Techno,0.221315193,9.802409172,2.179348888,0.111527391,241.3230896,260.8031921,133.3861084,27.10796547,0.965913117
1055,E-MU Xtreme Lead-1 Techno,1.003537415,7.144397259,-6.426995566,0.449598283,181.0215302,192.1739044,1844.106812,12.66191769,0.703275442
1056,E-MU Xtreme Lead-1 Techno,1.000634921,10.32040501,-4.032906731,0.454158664,201.7795563,230.9539642,2149.575684,18.34284019,0.533426046
1057,E-MU Xtreme Lead-1 Techno,0.228571429,7.226300716,0.062871995,0.11547716,766.9418945,881.359314,177.6392975,22.76635742,0.932054222
1058,E-MU Xtreme Lead-1 Techno,1.000634921,6.603805542,-6.925198427,0.447797686,327.9652405,350.3764343,2098.324463,6.235947609,0.478780299
1076,EKO Rhythm Box,0.216961451,6.19920969,-0.70446172,0.110774502,207.685257,240.7857056,146.8093872,46.68512726,0.974374771
1078,Electro Harmonix DRM-16,0.216961451,2.275086164,-7.202051129,0.112116933,136.8723755,140.2890167,464.8927002,136.4999084,0.987885654
1079,Electro Harmonix DRM-16,0.254693878,2.098457575,-8.421869211,0.129618362,125.8915405,129.5774078,693.4727783,121.2527008,0.984025359
1080,Electro Harmonix DRM-16,0.260498866,2.332526922,-7.834280685,0.132561907,166.5640411,174.5016937,543.0814209,97.08205414,0.972227454
1081,Electro Harmonix DRM-16,0.257596372,2.309685946,-7.849785045,0.131172359,157.5668945,165.0570831,751.2905884,90.55327606,0.975111127
1082,Electro Harmonix DRM-16,0.276462585,2.39374876,-7.925025394,0.140265316,181.6537628,189.9673767,578.6604614,81.73356628,0.960342586
1083,Electro Harmonix DRM-16,0.25324263,2.307963133,-7.780592296,0.128896967,157.8646698,165.3418579,575.1826172,97.73264313,0.975019574
1089,Electro Harmonix DRM-32,0.391111111,2.650900364,-8.751069593,0.192570046,153.2574615,161.8616486,1466.602783,48.33084488,0.947989523
1090,Electro Harmonix DRM-32,0.54276644,2.652341843,-10.18985246,0.262611449,153.4097443,161.9548187,2453.21167,36.74929047,0.90012908
1091,Electro Harmonix DRM-32,0.399818594,2.0072155,-10.66885202,0.195902437,151.4203186,157.2739868,1524.726318,54.94786453,0.948973715
1092,Electro Harmonix DRM-32,0.498503401,2.651344299,-9.822842087,0.241916999,153.4066315,161.9426727,2373.388428,38.69382858,0.917597234
1098,Electro Harmonix Drm15,0.288072562,6.025547028,-2.091020577,0.145789698,140.733429,171.0829926,240.5725861,395.7078857,0.977856278
1100,Ensoniq Asr-x,0.346848073,4.769162655,-4.441941763,0.16929096,2504.266113,2592.342773,1287.399292,4.123901367,0.437128395
1101,Ensoniq Asr-x,1.098594104,1.714471221,-16.08044272,0.494272143,138.5294189,169.83461,90.13812256,61.81612396,0.809405982
1102,Ensoniq Asr-x,0.229297052,6.533943653,-0.603738933,0.117382191,1578.417847,2158.509521,66.8527832,101.2418289,0.792474687
1103,Ensoniq Asr-x,0.791655329,5.805295944,-6.751547986,0.374746531,78.21533966,130.425354,43.59059143,225.5746307,0.945719004
1104,Ensoniq Asr-x,0.372244898,7.581285477,-1.744348529,0.182688653,2381.51123,2670.367188,1105.17334,7.648592472,0.324154198
1105,Ensoniq Asr-x,0.144399093,4.28410244,-1.331451807,0.073884897,1685.693481,1876.63269,225.5309143,14.94598866,0.586105466
1106,Ensoniq Asr-x,0.375147392,6.039357662,-3.251992305,0.185039639,1954.123169,2303.822754,732.2108765,10.77412891,0.632426083
1107,Ensoniq Asr-x,0.454965986,8.022627831,-2.249076555,0.22392492,557.1414795,358.8754272,645.9143677,4.026036739,0.891949177
1108,Ensoniq Asr-x,0.356281179,7.709028244,-1.440977845,0.177067906,1150.61438,779.9328003,1156.679321,2.273850441,0.832002938
1109,Ensoniq Asr-x,0.399818594,8.218007088,-1.531949694,0.195323795,1328.876831,1589.292969,828.7010498,6.845657349,0.688524365
1110,Ensoniq Asr-x,0.826485261,3.051252604,-11.10788469,0.382608056,1768.836182,2093.490479,96.37477875,17.90967369,0.641245604
1111,Ensoniq Asr-x,0.181405896,12.29813671,4.513193029,0.092084214,2635.753174,2645.12793,3040.144043,7.594923496,0.425370842
1112,Ensoniq Asr-x,0.253968254,7.293019295,-0.335131042,0.129672453,2377.927002,2467.092773,912.0661011,5.919330597,0.694657803
1113,Ensoniq Asr-x,0.380952381,16.52877045,3.207436293,0.189797178,2405.479492,2033.877197,2161.119873,2.010089159,0.556395888
1114,Ensoniq Asr-x,1.776326531,2.048975229,-17.01197718,0.750099897,127.9599838,189.4679565,39.84565735,67.36294556,0.642588913
1115,Ensoniq Asr-x,0.132789116,5.396314621,0.528648556,0.068908289,3007.631104,3261.296143,1067.363647,1.841077328,0.530183077
1139,Fairlight IIx,0.133514739,8.723220825,3.618847403,0.070300125,1763.775879,1904.865234,495.2188416,3.888154507,0.632755697
1140,Fairlight IIx,0.185034014,5.499694347,-0.788705485,0.098420411,443.3727112,661.5033569,254.0827789,16.4613781,0.967652261
1141,Fairlight IIx,0.071111111,7.452573776,5.445798534,0.037262317,1771.976074,1822.956665,1205.674561,3.857434034,0.880736947
1142,Fairlight IIx,0.116099773,5.388857841,1.10299672,0.060196552,780.803833,793.3662109,905.918457,4.012809753,0.916686594
1155,Farfisa Rhythm Maker 16,0.247437642,3.256925583,-5.447360122,0.123156965,4005.601807,3815.81958,1457.724121,0.475699574,0.751988769
1158,Fricke MFB 501,0.120453515,3.624243021,-1.628218165,0.063595764,157.0764465,161.0254822,195.5934906,98.16272736,0.996131837
1159,Fricke MFB 501,0.121904762,3.624243021,-1.680230773,0.064305075,157.0787048,161.0254822,200.5914154,98.20615387,0.996131837
1160,Fricke MFB 501,0.182131519,3.625329256,-3.421932433,0.093348101,156.0305634,160.1672821,1468.793945,68.45235443,0.988751233
1161,Fricke MFB 501,0.18430839,3.626089573,-3.472172925,0.094355978,156.386322,160.5919342,1562.483643,64.17736816,0.988710105
1166,Fricke MFB 502,0.251791383,2.003645182,-8.672171428,0.126256779,136.8394775,160.0956879,75.94917297,171.7279663,0.987761676
1173,Fricke MFB 512,0.071836735,3.250228643,0.025788976,0.037317373,1323.880981,1347.661133,79.31599426,43.7116394,0.933031261
1175,Gulbransen,0.195192744,3.623970032,-3.725148677,0.099056706,129.91745,141.4367065,96.45658875,175.820816,0.992205679
1178,Hammond Auto-Vari 64,0.48399093,2.048478365,-11.36669316,0.23379232,131.1770172,164.5785065,901.7954102,90.24272919,0.957565129
1179,Hammond Auto-Vari 64,0.477460317,2.054916382,-11.28735399,0.231097177,134.7281647,170.6374969,880.4205322,91.44186401,0.957082152
1180,Hammond Auto-Vari 64,0.478911565,2.016748667,-11.42206207,0.231497884,130.6086884,163.0141449,847.583313,88.40170288,0.957571924
1181,Hammond Auto-Vari 64,0.478911565,2.019490719,-11.41325535,0.231525168,134.5690918,168.9692688,882.9432373,86.1349411,0.9572258
1193,Hammond Rhythm,0.192290249,4.288680077,-2.551522697,0.097455285,98.24034119,106.6397934,112.1480789,61.12997818,0.995325685
1196,Hammond Rhythm II,0.171247166,3.964222908,-2.575052448,0.087482773,100.4160995,107.4277725,84.79997253,70.48258972,0.996357143
1197,Hammond Rhythm II,0.192290249,4.288680077,-2.552037419,0.097466201,98.24062347,106.6397934,111.918541,61.16577148,0.995325685
1198,Hammond Rhythm II,0.199546485,3.404508352,-4.217977426,0.101740263,87.01124573,93.27503967,108.3822098,55.30016327,0.996391773
1199,Hammond Rhythm II,0.188662132,4.20761919,-2.609421571,0.096462019,104.5999756,114.4323044,90.82019043,69.64494324,0.994642258
1200,Hammond Rhythm II,0.187210884,2.870523453,-5.05462184,0.096535757,81.9850769,86.3087616,88.42948151,64.26615906,0.996751606
1209,Hohner Automatic,0.144399093,1.530034423,-8.005461082,0.074181959,129.7844086,138.2906799,156.3133087,65.65929413,0.995767713
1210,Hohner Automatic,0.119002268,5.186578751,0.747761679,0.060055282,415.5881348,402.294342,1532.838379,5.522212982,0.974887431
1213,Hohner-Rhythm 80,0.25324263,2.275791645,-7.871582916,0.12706843,101.3785324,115.528389,79.34292603,108.8896103,0.990558684
1215,Jomox Xbase-09,0.567437642,17.24766159,1.752927154,0.271248132,192.2568054,231.7783203,1253.863037,61.53544998,0.869079053
1216,Jomox Xbase-09,0.810521542,20.6260643,1.370158953,0.375028014,246.6992645,284.8387451,211.5330811,76.69330597,0.602789998
1217,Jomox Xbase-09,0.963628118,37.03403091,4.406309642,0.439790368,361.1812439,450.2989502,240.3078766,62.17729187,0.34628734
1218,Jomox Xbase-09,0.627664399,20.94367027,2.57337973,0.29845494,450.9417419,569.6139526,146.382309,32.53429794,0.767936349
1219,Jomox Xbase-09,0.607346939,17.63733292,1.602556767,0.293804407,204.9983521,244.6591187,923.5562744,127.8344727,0.816225111
1220,Jomox Xbase-09,0.634195011,17.44172668,1.342406501,0.300786644,260.4311829,293.3055725,1697.515015,42.90533066,0.727846742
1221,Jomox Xbase-09,0.537687075,28.52533722,5.248015231,0.260947824,212.6688995,279.9367371,1486.459229,113.622345,0.837980211
1222,Jomox Xbase-09,0.587029478,29.08469772,4.992589149,0.282577515,222.7803192,270.102356,1391.266357,35.52323151,0.771407187
1229,Kawai R-100,0.122630385,4.812026501,0.180733299,0.063585214,1735.094849,1845.090332,297.5899658,7.016438961,0.860402942
1230,Kawai R-100,0.106666667,2.663532495,-3.096718757,0.054907631,349.7964783,359.6577759,174.6244202,12.8267622,0.984068871
1233,Kawai R-50,0.100861678,7.836985588,4.211577585,0.051837105,2182.813477,2319.968262,295.7130432,3.334774971,0.708744466
1234,Kawai R-50,0.449886621,9.352443695,-1.206162114,0.219612002,2212.067139,2329.92334,2344.212891,1.063589692,0.558418036
1235,Kawai R-50,0.121904762,11.61768246,5.934021704,0.064007461,1100.199097,1187.194092,418.1495361,3.971240997,0.852823675
1239,Kawai R-50,0.183582766,6.625806332,0.452424922,0.096482016,1877.511963,2110.862793,1029.188354,2.170223951,0.596417487
1240,Kawai R-50,0.349024943,9.69547081,0.129793035,0.176796719,2423.827881,2944.358398,1661.60022,2.122548103,0.658900499
1241,Kawai R-50,0.183582766,8.52732563,2.087858321,0.0962459,2538.979248,2877.959229,349.7102966,5.183728218,0.643799782
1246,Kawai R-50,0.128435374,4.318329334,-0.717064429,0.065925509,1907.785522,2094.425293,869.7023926,0.851099968,0.649834096
1247,Kawai R-50,0.296780045,4.394293785,-4.295537902,0.149135813,2429.837646,2811.436768,1617.449097,0.54907912,0.698815346
1248,Kawai R-50,0.13569161,3.38405323,-2.551397282,0.069241375,2537.776855,2748.813721,272.7742615,4.940271854,0.691742241
1257,Kawai R-50e,0.128435374,4.318329334,-0.717064429,0.065925509,1907.785522,2094.425293,869.7023926,0.851099968,0.649834096
1258,Kawai R-50e,0.296780045,4.394293785,-4.295537902,0.149135813,2429.837646,2811.436768,1617.449097,0.54907912,0.698815346
1259,Kawai R-50e,0.13569161,3.38405323,-2.551397282,0.069241375,2537.776855,2748.813721,272.7742615,4.940271854,0.691742241
1268,Kawai XD-5,0.122630385,0.722290576,-12.10798111,0.064070418,1220.092285,1345.002563,355.4034424,3.274904728,0.883070946
1269,Kawai XD-5,0.063854875,1.680516958,-3.734851289,0.034151167,206.1100159,235.0305786,99.84535217,113.5310669,0.998227417
1270,Kawai XD-5,0.28154195,1.435057998,-11.31469582,0.142066821,1102.445923,1334.647583,510.8555603,3.782797575,0.894484282
1271,Kawai XD-5,0.531156463,2.704168797,-9.960114697,0.259780884,2018.736084,1975.744507,1271.50415,1.065034628,0.380384088
1272,Kawai XD-5,0.242358277,1.885270834,-8.874171846,0.122047603,1035.966187,1082.438599,1483.574707,2.608685732,0.825517535
1280,Kent K-200 Rhythm Master,0.394013605,1.499636292,-12.49500684,0.192684323,200.3402863,204.5169373,3447.267578,8.801909447,0.980237842
1281,Kent K-200 Rhythm Master,0.216961451,1.556551695,-9.662264344,0.110051021,173.5655518,186.0052185,1281.015991,18.32218552,0.993776619
1282,Kent K-200 Rhythm Master,0.372244898,1.480423093,-12.33176579,0.182650432,196.9470825,204.1052399,3682.351563,9.544916153,0.982734561
1283,Kent K-200 Rhythm Master,0.157460317,1.556767941,-8.269249153,0.081314757,171.7028961,185.6044769,488.6426392,23.0145607,0.995087564
1284,Kent K-200 Rhythm Master,0.068208617,1.756576657,-3.853195388,0.036993224,97.9112854,99.53411865,93.52726746,79.04264069,0.999617517
1285,Kent K-200 Rhythm Master,0.20462585,1.902426839,-8.107379656,0.103826337,134.9340363,145.0332794,877.1262817,27.04434395,0.993879676
1290,Korg 01W,0.327256236,6.406031132,-2.276486989,0.162670046,3114.618164,3369.083252,1751.122437,0.336818159,0.424764335
1291,Korg 01W,0.089977324,5.799365044,2.685856257,0.049728759,3390.856689,3517.842529,1413.778442,1.403679252,0.806342006
1292,Korg 01W,0.251791383,9.346122742,1.310468261,0.130353123,2679.963135,2685.724854,2926.226563,0.714477062,0.475885451
1293,Korg 01W,0.118276644,8.776614189,4.183966396,0.06261006,2960.398926,3143.473145,388.7166443,1.490181804,0.575675845
1294,Korg 01W,0.318548753,9.785669327,0.586623049,0.162381336,2614.593994,3025.594727,2189.12793,1.425280571,0.647702992
1295,Korg 01W,0.327256236,8.391802788,-0.526244423,0.163741112,3633.045166,3873.324707,2184.013672,0.293949574,0.365665317
1296,Korg 01W,0.150929705,6.412304878,1.090689923,0.081147462,3525.690674,3727.733398,1103.900757,1.150995731,0.611083388
1297,Korg 01W,0.151655329,6.991752625,1.630634805,0.08042495,2797.595215,3257.065186,1563.033325,1.827854395,0.652356088
1298,Korg 01W,0.192290249,5.725751877,-0.695190613,0.098333709,3008.034424,3068.222656,919.8128662,1.364235878,0.340926081
1299,Korg 01W,0.137868481,1.703314662,-7.10832349,0.073079623,507.0664978,548.9386597,61.82229233,34.81835556,0.962801754
1300,Korg 01W,0.780045351,13.13868141,-1.384860055,0.375188708,241.4233856,329.2594299,55.72508621,199.5587311,0.881030142
1313,Korg DDD-1,0.306938776,4.606078148,-4.136600958,0.154261261,2277.585449,2391.218506,3792.846436,2.192559004,0.628948748
1314,Korg DDD-1,0.208253968,3.81248045,-3.677743243,0.107029676,1098.853516,1164.635498,3344.9104,3.353737354,0.78637594
1317,Korg DDD-1,0.129160998,4.109754086,-1.116434079,0.06652309,1930.771973,2041.480225,242.2266541,3.684386492,0.785165131
1318,Korg DDD-1,0.085623583,2.141954899,-3.480777237,0.044940408,882.8242188,915.3530884,282.5361328,7.071224213,0.938420177
1321,Korg DDD-5,0.111020408,5.478682041,1.404437059,0.060438145,1817.328613,1838.923096,461.9304504,3.233577251,0.815571547
1322,Korg DDD-5,0.101587302,5.529736519,1.850195981,0.054568019,1835.53833,1949.035156,921.5730591,2.71215415,0.699300766
1323,Korg DDD-5,0.250340136,10.63976383,2.17548784,0.128695041,2307.010986,2433.007813,2613.016846,1.544849038,0.68757093
1327,Korg DDM-110 Super Drums,0.05877551,5.887019634,4.770344972,0.031893976,351.2866211,352.9943237,355.6383667,18.84050751,0.995289922
1329,Korg DDM-110 Super Drums,0.145124717,5.825802326,0.687703816,0.076856084,364.1774597,369.3928528,260.1046753,14.7554512,0.97849828
1331,Korg KPR-77,0.34829932,2.32580924,-9.115104322,0.172112048,150.394043,163.5344849,1278.484619,14.16443729,0.97555691
1333,Korg KPR-77,0.34829932,2.220571995,-9.415242543,0.172111496,150.379715,163.5233154,1281.081543,14.17793369,0.975556731
1335,Korg KPR-77,0.228571429,2.294096231,-7.374507165,0.115396537,182.8405457,204.0490112,71.70995331,98.19345856,0.983321726
1336,Korg KPR-77,0.2430839,2.295746326,-7.637189078,0.122299306,182.4512024,203.6066589,80.39344025,92.19056702,0.983341873
