"Index","Drum Machine","Type","Equal Loudness","RMS","Temporal Centroid","Spectral Centroid","Spectral Centroid 1","Spectral Centroid 2","Spectral Kurtosis","Pitch Salience"
"1115","Ensoniq Asr-x","ki","0.02725102236762","0.563387318106368","0.048273370572036","0.49428582630855","0.590716375795982","0.145527642867474","0.00312463848837202","0.507697654038999"
"1116","Ensoniq Asr-x","sn","0.0271540372711529","0.550043237343195","0.0548418031533492","0.361272315350488","0.388741529670964","0.457800732294129","0.00438528171848798","0.397861395743436"
"1117","Ensoniq Asr-x","sn","0.0711346993233393","0.533564502124237","0.237621437861361","0.388449610296998","0.41088242896604","0.330383304408954","0.00255881289494511","0.254308364567069"
"1118","Ensoniq Asr-x","sn","0.0919793143094006","0.582623813288946","0.234358156621929","0.452466683310657","0.454374126374206","0.299449972541842","0.00306823261193135","0.114985427223613"
"1119","Ensoniq Asr-x","sn","0.08615153243702","0.635533497813017","0.142756719469023","0.352763503209118","0.367249515610662","0.387609352033706","0.00549310851452053","0.266592189434054"
"1120","Ensoniq Asr-x","sn","0.0823077945767673","0.615189834692359","0.158263813388255","0.528411813040946","0.550685535817309","0.399280392916668","0.00478442988353634","0.167808097632285"
"1121","Ensoniq Asr-x","sn","0.0857990889663286","0.619444136775021","0.16241739574742","0.336936997403097","0.360171786862071","0.146980424243428","0.00549132788748509","0.315381381656812"
"1122","Ensoniq Asr-x","sn","0.0824731632808878","0.691496945457143","0.090911508974047","0.354201857471232","0.315555877060271","0.399667234306445","0.00842818679577204","0.206569845015124"
"1123","Ensoniq Asr-x","sn","0.093376618302346","0.580980542786768","0.241384103260083","0.385758534367293","0.401019055650298","0.160550706571819","0.00391503033172094","0.16114138755778"
"1124","Ensoniq Asr-x","sn","0.152826818023375","0.744070209978128","0.145191981513089","0.272151551122989","0.222399652212039","0.298516595025681","0.00244742916833363","0.679752334236981"
"1125","Ensoniq Asr-x","sn","0.0951254780789112","0.72430208946677","0.0843060564495825","0.344624845177199","0.226860255906185","0.563236892423772","0.00274066144599612","0.708072294911354"
"1126","Ensoniq Asr-x","sn","0.0649086101482143","0.538721273477641","0.199330411992979","0.419265773218673","0.48331427166759","0.336584921074449","0.00224987246492811","0.20063374506917"
