"Sample Id","Drum Machine","Dimension 1","Dimension 2","Dimension 3","Dimension 4"
"4079","Panasonic_RD-9844","-3.16390239830522","-0.0254846556866857","0.468302242000853","-0.459393089055055"
"4080","Panasonic_RD-9844","-3.2758068718166","-0.0411254993170531","0.555279078200342","-0.559016497431759"
"4081","Panasonic_RD-9844","-3.75233216747957","-0.0511283720649151","1.02576333653286","-1.4291923368631"
"4084","Pearl_DRX-1","-0.435931456496497","-2.28722830482817","-0.158386019151978","1.2658205146967"
"4085","Pearl_DRX-1","4.37159741042995","-2.65855061451106","0.280496082355101","0.813042351211148"
"4086","Pearl_DRX-1","0.35233934105569","3.7397605853241","-3.76563902073615","5.41520914888194"
"4087","Pearl_DRX-1","-1.19397942777004","0.744003861073742","-2.95771780288378","2.44759295979487"
"4088","Pearl_DRX-1","0.141333541886144","-2.31873765346768","2.52712096714465","2.41393196256539"
"4089","Pearl_DRX-1","3.42650498004117","-1.68178542827908","-0.298017803762593","-0.719497692156352"
"4090","Pearl_DRX-1","-2.09938720559954","1.10852578919966","-0.850274610233869","3.58413799035827"
"4091","Pearl_DRX-1","-1.44647904067813","1.52454332901843","-2.63957339841636","2.08666922207501"
"4100","Roland_CR-80","-4.38730767984238","2.64592985340566","-4.91267587227906","-3.99536210362105"
"4102","Roland_D-110","5.26231708577954","3.7659421780762","-3.60730671280859","-3.66369533392956"
"4106","Roland_D-70_L.A","2.66262990123249","-3.69549773833868","-0.0940575613144969","2.2141556713802"
"4107","Roland_D-70_L.A","1.96955196473083","-0.74056485298336","-2.07501328507977","-2.31079417217379"
"4108","Roland_D-70_L.A","1.94042203263086","-0.664956014720178","-0.195604062324948","-2.40465013594116"
"4109","Roland_D-70_L.A","-0.0131252323310873","-1.41011892077066","0.121143179352828","-1.07435788026176"
"4115","Roland_E10","-0.126507748960583","0.0253855135416119","0.948109652418525","-1.1117813973141"
