"Window Length","Window Start","HFC"
"500","100","4.23584604263306"
"0","0","14.5384311676025"
"25","20","45.1337890625"
"25","50","20.9944972991943"
"25","100","8.28735446929932"
"100","20","14.4570636749268"
"100","50","6.86611938476562"
"100","100","2.7771270275116"
"250","20","14.4570598602295"
"250","50","6.86611938476562"
"250","100","2.7771270275116"
"500","20","14.4570598602295"
"500","50","6.86611938476562"
"500","100","2.7771270275116"
"0","0","6.71243000030518"
"25","20","51.7195243835449"
"25","50","30.8858623504639"
"25","100","23.0472469329834"
"100","20","21.9545917510986"
"100","50","15.65891456604"
"100","100","11.205394744873"
"250","20","9.53053092956543"
"250","50","6.80945253372192"
"250","100","4.88840675354004"
"500","20","6.70283126831055"
"500","50","4.78920602798462"
"500","100","3.49316048622131"
"0","0","5.84705877304077"
"25","20","53.3390197753906"
"25","50","33.1260566711426"
"25","100","27.8240985870361"
"100","20","27.9294338226318"
"100","50","22.3818588256836"
"100","100","18.0993938446045"
"250","20","13.5972776412964"
"250","50","10.9859418869019"
"250","100","9.05532741546631"
"500","20","7.02578258514404"
"500","50","5.69277429580688"
"500","100","4.7165904045105"
"0","0","5.49493312835693"
"25","20","54.1909141540527"
"25","50","33.9755325317383"
"25","100","29.8235149383545"
"100","20","31.7526206970215"
"100","50","26.6756381988525"
"100","100","22.4997081756592"
"250","20","17.4190826416016"
"250","50","14.7851600646973"
"250","100","12.8562421798706"
"500","20","9.33452701568604"
"500","50","8.01428604125977"
"500","100","7.04061603546143"
"0","0","5.25149774551392"
"25","20","54.8224143981934"
"25","50","34.7944717407227"
"25","100","31.6883945465088"
"100","20","35.9506454467773"
"100","50","31.5184574127197"
"100","100","27.4164562225342"
"250","20","23.1539688110352"
"250","50","20.4577236175537"
"250","100","18.6685085296631"
"500","20","13.8433656692505"
"500","50","12.5246276855469"
"500","100","11.5511379241943"
"0","0","13.1422109603882"
"25","20","45.4579963684082"
"25","50","21.4647426605225"
"25","100","8.69724559783936"
"100","20","14.5615663528442"
"100","50","7.02346229553223"
"100","100","2.91671419143677"
"250","20","14.5615606307983"
"250","50","7.02346229553223"
"250","100","2.91671419143677"
"500","20","14.5615606307983"
"500","50","7.02346229553223"
"500","100","2.91671419143677"
"0","0","6.40765762329102"
"25","20","51.710521697998"
"25","50","31.4035320281982"
"25","100","23.8181896209717"
"100","20","22.0618591308594"
"100","50","15.975923538208"
"100","100","11.5661554336548"
"250","20","9.58501720428467"
"250","50","6.9477219581604"
"250","100","5.04682636260986"
"500","20","6.74112224578857"
"500","50","4.88641357421875"
"500","100","3.6063597202301"
"0","0","5.8180456161499"
"25","20","53.474536895752"
"25","50","33.652027130127"
"25","100","28.8179836273193"
"100","20","28.4331188201904"
"100","50","23.1163063049316"
"100","100","18.917854309082"
"250","20","13.9720497131348"
"250","50","11.4306507110596"
"250","100","9.53577041625977"
"500","20","7.22944688796997"
"500","50","5.93386888504028"
"500","100","4.9763331413269"
"0","0","5.57189226150513"
"25","20","54.2248039245605"
"25","50","34.5556144714355"
"25","100","30.9117565155029"
"100","20","32.3244934082031"
"100","50","27.5499591827393"
"100","100","23.4496078491211"
"250","20","17.9558811187744"
"250","50","15.4046277999878"
"250","100","13.5301074981689"
"500","20","9.6722354888916"
"500","50","8.3991060256958"
"500","100","7.4444899559021"
"0","0","4.66772747039795"
"25","20","55.0050239562988"
"25","50","35.3547630310059"
"25","100","32.7669715881348"
"100","20","36.441722869873"
"100","50","32.2658424377441"
"100","100","28.2452030181885"
"250","20","23.5529155731201"
"250","50","20.9311389923096"
"250","100","19.2234363555908"
"500","20","14.0988159179688"
"500","50","12.8167562484741"
"500","100","11.8757228851318"
"0","0","12.9859523773193"
"25","20","45.1103210449219"
"25","50","24.2709484100342"
"25","100","10.8396520614624"
"100","20","14.4809103012085"
"100","50","7.95606517791748"
"100","100","3.63608646392822"
"250","20","14.4809007644653"
"250","50","7.95606517791748"
"250","100","3.63608646392822"
"500","20","14.4809007644653"
"500","50","7.95606517791748"
"500","100","3.63608646392822"
"0","0","6.65950059890747"
"25","20","49.3056602478027"
"25","50","33.5130653381348"
"25","100","27.1507511138916"
"100","20","22.1010990142822"
"100","50","17.5231857299805"
"100","100","13.2712488174438"
"250","20","9.661696434021"
"250","50","7.64545774459839"
"250","100","5.80686378479004"
"500","20","7.01487493515015"
"500","50","5.55091714859009"
"500","100","4.2167706489563"
"0","0","6.35983753204346"
"25","20","51.1870460510254"
"25","50","35.6650657653809"
"25","100","32.1523094177246"
"100","20","28.5902671813965"
"100","50","24.7385692596436"
"100","100","20.7105674743652"
"250","20","14.1170387268066"
"250","50","12.1715698242188"
"250","100","10.3475723266602"
"500","20","7.30169105529785"
"500","50","6.310546875"
"500","100","5.38954210281372"
"0","0","5.84898376464844"
"25","20","52.0944213867188"
"25","50","36.7844352722168"
"25","100","34.5731163024902"
"100","20","33.0960922241211"
"100","50","29.8826904296875"
"100","100","25.9229640960693"
"250","20","18.659740447998"
"250","50","16.707498550415"
"250","100","14.8926935195923"
"500","20","10.0667562484741"
"500","50","9.10269451141357"
"500","100","8.17883968353271"
"0","0","5.3969030380249"
"25","20","53.2548332214355"
"25","50","37.8272171020508"
"25","100","36.7136497497559"
"100","20","37.8140563964844"
"100","50","35.2772903442383"
"100","100","31.3816528320312"
"250","20","24.9956188201904"
"250","50","22.9436740875244"
"250","100","21.3192119598389"
"500","20","15.054648399353"
"500","50","14.0730409622192"
"500","100","13.1642007827759"
"0","0","12.4972867965698"
"25","20","63.2413673400879"
"25","50","47.5586357116699"
"25","100","25.5240879058838"
"100","20","20.2492408752441"
"100","50","14.9658088684082"
"100","100","8.20668411254883"
"250","20","12.0231800079346"
"250","50","8.88612842559814"
"250","100","5.03010225296021"
"500","20","12.0231800079346"
"500","50","8.88612842559814"
"500","100","5.03010225296021"
"0","0","6.89061260223389"
"25","20","71.1358947753906"
"25","50","73.3893051147461"
"25","100","47.9280052185059"
"100","20","38.9288291931152"
"100","50","38.6998405456543"
"100","100","34.2121696472168"
"250","20","18.9437580108643"
"250","50","18.5819149017334"
"250","100","16.308126449585"
"500","20","9.7783317565918"
"500","50","9.58658027648926"
"500","100","8.40433979034424"
"0","0","5.54664421081543"
"25","20","71.0945663452148"
"25","50","74.3272476196289"
"25","100","49.219051361084"
"100","20","51.1753463745117"
"100","50","52.0030899047852"
"100","100","47.066219329834"
"250","20","31.7413787841797"
"250","50","31.6094341278076"
"250","100","29.4506778717041"
"500","20","18.1557788848877"
"500","50","17.9949836730957"
"500","100","16.9250812530518"
"0","0","11.3598308563232"
"25","20","57.7262725830078"
"25","50","36.6245231628418"
"25","100","19.1714477539062"
"100","20","18.4201927185059"
"100","50","11.5290899276733"
"100","100","6.16648387908936"
"250","20","10.9371185302734"
"250","50","6.84552335739136"
"250","100","3.77959561347961"
"500","20","10.9371185302734"
"500","50","6.84552335739136"
"500","100","3.77959561347961"
"0","0","7.36807203292847"
"25","20","82.6720657348633"
"25","50","73.9173355102539"
"25","100","47.8854637145996"
"100","20","42.7532539367676"
"100","50","38.6336822509766"
"100","100","33.8018913269043"
"250","20","20.4707202911377"
"250","50","18.4516696929932"
"250","100","16.0468235015869"
"500","20","10.5514316558838"
"500","50","9.51206588745117"
"500","100","8.264479637146"
"0","0","5.73434686660767"
"25","20","80.6097412109375"
"25","50","74.5135879516602"
"25","100","49.0892143249512"
"100","20","54.3789710998535"
"100","50","51.9392318725586"
"100","100","46.7414665222168"
"250","20","33.1109848022461"
"250","50","31.5215473175049"
"250","100","29.2373161315918"
"500","20","18.8432121276855"
"500","50","17.9292163848877"
"500","100","16.8082523345947"
"0","0","9.8723201751709"
"25","20","42.8705291748047"
"25","50","26.4427585601807"
"25","100","13.5641756057739"
"100","20","13.6776304244995"
"100","50","8.32596778869629"
"100","100","4.36464262008667"
"250","20","8.12118721008301"
"250","50","4.94363403320312"
"250","100","2.67520308494568"
"500","20","8.12118721008301"
"500","50","4.94363403320312"
"500","100","2.67520308494568"
"0","0","7.79964208602905"
"25","20","84.5700302124023"
"25","50","73.2783966064453"
"25","100","47.9414978027344"
"100","20","43.5176887512207"
"100","50","38.5113906860352"
"100","100","33.8454093933105"
"250","20","20.8077659606934"
"250","50","18.4143028259277"
"250","100","16.0784702301025"
"500","20","10.7247285842896"
"500","50","9.49352741241455"
"500","100","8.28131484985352"
"0","0","5.82014179229736"
"25","20","82.8877792358398"
"25","50","74.3342742919922"
"25","100","49.1444129943848"
"100","20","55.2140655517578"
"100","50","51.909854888916"
"100","100","46.7130241394043"
"250","20","33.4760513305664"
"250","50","31.5137348175049"
"250","100","29.2204608917236"
"500","20","19.0242481231689"
"500","50","17.9223747253418"
"500","100","16.8008804321289"
"0","0","13.4340391159058"
"25","20","25.2018909454346"
"25","50","27.1873035430908"
"25","100","12.3709650039673"
"100","20","7.88850164413452"
"100","50","8.65709209442139"
"100","100","4.06794357299805"
"250","20","7.49410009384155"
"250","50","8.2242603302002"
"250","100","4.0679349899292"
"500","20","7.49410009384155"
"500","50","8.2242603302002"
"500","100","4.0679349899292"
"0","0","10.4527521133423"
"25","20","38.3955192565918"
"25","50","40.1038131713867"
"25","100","22.2705326080322"
"100","20","13.4289636611938"
"100","50","14.4339065551758"
"100","100","8.9319429397583"
"250","20","7.10268592834473"
"250","50","7.629714012146"
"250","100","4.85248327255249"
"500","20","7.10268592834473"
"500","50","7.629714012146"
"500","100","4.85248327255249"
"0","0","8.42199611663818"
"25","20","49.7322692871094"
"25","50","50.9621620178223"
"25","100","30.3629760742188"
"100","20","21.6520652770996"
"100","50","22.9453010559082"
"100","100","16.7354316711426"
"250","20","9.46542453765869"
"250","50","9.95845985412598"
"250","100","7.29376363754272"
"500","20","6.45656585693359"
"500","50","6.79300689697266"
"500","100","5.0523419380188"
"0","0","6.3869833946228"
"25","20","52.1027679443359"
"25","50","52.8131217956543"
"25","100","32.1899909973145"
"100","20","25.7741889953613"
"100","50","27.1263065338135"
"100","100","20.8335800170898"
"250","20","11.7883939743042"
"250","50","12.2560911178589"
"250","100","9.61297512054443"
"500","20","6.05424976348877"
"500","50","6.29428911209106"
"500","100","4.93770456314087"
"0","0","6.35946559906006"
"25","20","53.4304161071777"
"25","50","53.9678764343262"
"25","100","33.2347793579102"
"100","20","29.3327388763428"
"100","50","30.7299613952637"
"100","100","24.1626014709473"
"250","20","14.1123723983765"
"250","50","14.5839109420776"
"250","100","11.9809656143188"
"500","20","7.33119487762451"
"500","50","7.57206296920776"
"500","100","6.21955680847168"
"0","0","6.15479612350464"
"25","20","56.4911308288574"
"25","50","56.896800994873"
"25","100","35.4219055175781"
"100","20","34.6480941772461"
"100","50","36.0267524719238"
"100","100","28.7671279907227"
"250","20","17.9270496368408"
"250","50","18.4456195831299"
"250","100","15.8519229888916"
"500","20","9.61045742034912"
"500","50","9.86233139038086"
"500","100","8.46836853027344"
"0","0","5.56599473953247"
"25","20","56.804515838623"
"25","50","57.4074897766113"
"25","100","35.7627029418945"
"100","20","37.1731796264648"
"100","50","38.525390625"
"100","100","30.9444007873535"
"250","20","20.328971862793"
"250","50","20.9325580596924"
"250","100","18.3811874389648"
"500","20","11.2665071487427"
"500","50","11.5386400222778"
"500","100","10.1328887939453"
"0","0","5.71784734725952"
"25","20","58.0578575134277"
"25","50","58.4857444763184"
"25","100","36.8026161193848"
"100","20","38.8041305541992"
"100","50","40.0915641784668"
"100","100","32.3245010375977"
"250","20","21.7437133789062"
"250","50","22.3729400634766"
"250","100","19.8007907867432"
"500","20","12.2490177154541"
"500","50","12.5190649032593"
"500","100","11.0958366394043"
"0","0","20.7030658721924"
"25","20","42.4975204467773"
"25","50","47.6300392150879"
"25","100","22.6699848175049"
"100","20","15.7619209289551"
"100","50","18.0498504638672"
"100","100","9.44683837890625"
"250","20","15.7619209289551"
"250","50","18.0498504638672"
"250","100","9.44683837890625"
"500","20","15.7619209289551"
"500","50","18.0498504638672"
"500","100","9.44683837890625"
"0","0","11.2478933334351"
"25","20","60.2166137695312"
"25","50","63.5273704528809"
"25","100","38.0485420227051"
"100","20","23.7611236572266"
"100","50","25.9362640380859"
"100","100","18.0406131744385"
"250","20","10.1624746322632"
"250","50","11.050874710083"
"250","100","7.68066453933716"
"500","20","9.73001194000244"
"500","50","10.5806570053101"
"500","100","7.51373338699341"
"0","0","10.2031993865967"
"25","20","62.9915351867676"
"25","50","65.8716201782227"
"25","100","40.3705940246582"
"100","20","27.1455726623535"
"100","50","29.4019870758057"
"100","100","21.5465641021729"
"250","20","11.8032646179199"
"250","50","12.6884956359863"
"250","100","9.32122039794922"
"500","20","9.00460720062256"
"500","50","9.68008041381836"
"500","100","7.23412799835205"
"0","0","7.77709865570068"
"25","20","70.4635772705078"
"25","50","72.1304473876953"
"25","100","46.2807502746582"
"100","20","42.7271270751953"
"100","50","45.1533203125"
"100","100","36.3153495788574"
"250","20","21.5729675292969"
"250","50","22.4599456787109"
"250","100","19.206787109375"
"500","20","11.4002838134766"
"500","50","11.8445529937744"
"500","100","10.1193351745605"
"0","0","8.60183906555176"
"25","20","72.2736358642578"
"25","50","73.9136734008789"
"25","100","47.8805732727051"
"100","20","50.1579704284668"
"100","50","52.3313026428223"
"100","100","42.6864852905273"
"250","20","28.3689880371094"
"250","50","29.4311714172363"
"250","100","26.2800617218018"
"500","20","16.0234699249268"
"500","50","16.4893169403076"
"500","100","14.7411155700684"
"0","0","6.61565446853638"
"25","20","63.2710876464844"
"25","50","64.2321701049805"
"25","100","39.2193717956543"
"100","20","30.7175521850586"
"100","50","32.4268684387207"
"100","100","24.7757682800293"
"250","20","13.9265174865723"
"250","50","14.5261936187744"
"250","100","11.2938861846924"
"500","20","7.14379930496216"
"500","50","7.45140504837036"
"500","100","5.79430675506592"
"0","0","7.20105934143066"
"25","20","68.1555633544922"
"25","50","68.7321701049805"
"25","100","43.1005897521973"
"100","20","45.8362312316895"
"100","50","47.4091300964355"
"100","100","38.226016998291"
"250","20","25.7274570465088"
"250","50","26.4955730438232"
"250","100","23.4543724060059"
"500","20","14.5003080368042"
"500","50","14.8313846588135"
"500","100","13.1479434967041"
"0","0","6.56344604492188"
"25","20","63.4176902770996"
"25","50","63.6801910400391"
"25","100","38.7042007446289"
"100","20","31.3231620788574"
"100","50","32.7942657470703"
"100","100","25.1673851013184"
"250","20","14.3450870513916"
"250","50","14.8378200531006"
"250","100","11.6371173858643"
"500","20","7.36908531188965"
"500","50","7.6221284866333"
"500","100","5.97909736633301"
"0","0","5.9590106010437"
"25","20","64.3625717163086"
"25","50","64.7783737182617"
"25","100","39.925724029541"
"100","20","34.6587448120117"
"100","50","36.2831001281738"
"100","100","28.4425563812256"
"250","20","16.520902633667"
"250","50","17.060920715332"
"250","100","13.9178905487061"
"500","20","8.55931186676025"
"500","50","8.8357400894165"
"500","100","7.20738697052002"
"0","0","8.20092964172363"
"25","20","58.6597290039062"
"25","50","59.9681091308594"
"25","100","35.3766632080078"
"100","20","24.475305557251"
"100","50","25.888635635376"
"100","100","18.4638919830322"
"250","20","10.5922393798828"
"250","50","11.1426963806152"
"250","100","7.95849084854126"
"500","20","6.53065633773804"
"500","50","6.87012529373169"
"500","100","4.97530603408813"
"0","0","5.5525598526001"
"25","20","66.4248657226562"
"25","50","66.8267440795898"
"25","100","41.7280311584473"
"100","20","42.5764350891113"
"100","50","44.0970573425293"
"100","100","35.3787155151367"
"250","20","22.8714866638184"
"250","50","23.5119800567627"
"250","100","20.5368480682373"
"500","20","12.536340713501"
"500","50","12.8312568664551"
"500","100","11.2013082504272"
"0","0","7.16434288024902"
"25","20","61.4134979248047"
"25","50","62.0376014709473"
"25","100","37.6254768371582"
"100","20","28.3665676116943"
"100","50","29.7921333312988"
"100","100","22.4301815032959"
"250","20","12.6407737731934"
"250","50","13.1487197875977"
"250","100","10.0038995742798"
"500","20","6.47383689880371"
"500","50","6.73419809341431"
"500","100","5.12433481216431"
"0","0","36.619987487793"
"25","20","80.6482620239258"
"25","50","63.6262092590332"
"25","100","61.9808769226074"
"100","20","34.5275192260742"
"100","50","29.8428173065186"
"100","100","29.3349514007568"
"250","20","34.5275192260742"
"250","50","29.8428173065186"
"250","100","29.3349514007568"
"500","20","34.5275192260742"
"500","50","29.8428173065186"
"500","100","29.3349514007568"
"0","0","150.814071655273"
"25","20","283.471405029297"
"25","50","257.727874755859"
"25","100","191.321853637695"
"100","20","277.066253662109"
"100","50","251.720245361328"
"100","100","198.702102661133"
"250","20","231.626815795898"
"250","50","217.955688476562"
"250","100","170.769882202148"
"500","20","146.385589599609"
"500","50","138.671936035156"
"500","100","113.356857299805"
"0","0","217.518920898438"
"25","20","287.210510253906"
"25","50","214.478866577148"
"25","100","117.43888092041"
"100","20","191.872192382812"
"100","50","167.547302246094"
"100","100","94.6505737304688"
"250","20","191.872192382812"
"250","50","167.547302246094"
"250","100","94.6505737304688"
"500","20","191.872192382812"
"500","50","167.547302246094"
"500","100","94.6505737304688"
"0","0","43.9949798583984"
"25","20","78.2264709472656"
"25","50","93.2839126586914"
"25","100","82.5269393920898"
"100","20","90.3870162963867"
"100","50","94.4146194458008"
"100","100","84.9228286743164"
"250","20","77.4021148681641"
"250","50","76.4129028320312"
"250","100","69.5538635253906"
"500","20","57.972354888916"
"500","50","56.8932228088379"
"500","100","50.5368766784668"
"0","0","28.3909797668457"
"25","20","47.6021842956543"
"25","50","42.0416412353516"
"25","100","33.6004829406738"
"100","20","25.8677291870117"
"100","50","22.9742679595947"
"100","100","18.3314361572266"
"250","20","25.8676700592041"
"250","50","22.9742679595947"
"250","100","18.3314361572266"
"500","20","25.8676700592041"
"500","50","22.9742679595947"
"500","100","18.3314361572266"
"0","0","76.2898635864258"
"25","20","153.049118041992"
"25","50","134.405288696289"
"25","100","109.274574279785"
"100","20","81.0214614868164"
"100","50","71.8278732299805"
"100","100","50.4373321533203"
"250","20","73.3048934936523"
"250","50","68.2365036010742"
"250","100","50.4373321533203"
"500","20","73.3048934936523"
"500","50","68.2365036010742"
"500","100","50.4373321533203"
"0","0","50.5409202575684"
"25","20","153.654891967773"
"25","50","135.035263061523"
"25","100","110.183753967285"
"100","20","93.1556777954102"
"100","50","83.4164123535156"
"100","100","60.6393013000488"
"250","20","48.5311393737793"
"250","50","43.7799377441406"
"250","100","33.2233047485352"
"500","20","48.5311393737793"
"500","50","43.7799377441406"
"500","100","33.2233047485352"
"0","0","25.5442504882812"
"25","20","156.252182006836"
"25","50","137.150375366211"
"25","100","111.970191955566"
"100","20","101.941696166992"
"100","50","91.409065246582"
"100","100","71.1051788330078"
"250","20","46.9254188537598"
"250","50","43.0089645385742"
"250","100","32.7197456359863"
"500","20","24.3725776672363"
"500","50","22.308650970459"
"500","100","17.5937919616699"
"0","0","42.9175720214844"
"25","20","79.9026336669922"
"25","50","72.3442230224609"
"25","100","65.9437942504883"
"100","20","41.7743110656738"
"100","50","41.0936393737793"
"100","100","31.054407119751"
"250","20","39.685001373291"
"250","50","39.0385971069336"
"250","100","31.0544013977051"
"500","20","39.685001373291"
"500","50","39.0385971069336"
"500","100","31.0544013977051"
"0","0","72.3558807373047"
"25","20","97.789794921875"
"25","50","113.379295349121"
"25","100","79.1958923339844"
"100","20","68.051643371582"
"100","50","64.7516555786133"
"100","100","47.552547454834"
"250","20","68.051643371582"
"250","50","64.7516555786133"
"250","100","47.552547454834"
"500","20","68.051643371582"
"500","50","64.7516555786133"
"500","100","47.552547454834"
"0","0","29.3745937347412"
"25","20","83.2404098510742"
"25","50","76.7705841064453"
"25","100","68.5094680786133"
"100","20","52.5667762756348"
"100","50","51.9172172546387"
"100","100","42.2359848022461"
"250","20","27.1094074249268"
"250","50","26.9639739990234"
"250","100","22.2680110931396"
"500","20","27.1094074249268"
"500","50","26.9639739990234"
"500","100","22.2680110931396"
"0","0","30.6766757965088"
"25","20","98.3196411132812"
"25","50","114.740997314453"
"25","100","79.8397674560547"
"100","20","63.0372619628906"
"100","50","60.4925804138184"
"100","100","44.8013572692871"
"250","20","28.0014724731445"
"250","50","26.8489665985107"
"250","100","20.8410129547119"
"500","20","28.0014724731445"
"500","50","26.8489665985107"
"500","100","20.8410129547119"
"0","0","19.1223087310791"
"25","20","100.708335876465"
"25","50","117.148948669434"
"25","100","81.8116073608398"
"100","20","69.7527160644531"
"100","50","67.1671524047852"
"100","100","51.9277839660645"
"250","20","33.7216262817383"
"250","50","32.6016464233398"
"250","100","25.6302604675293"
"500","20","17.5302753448486"
"500","50","17.1511783599854"
"500","100","13.6493806838989"
"0","0","11.9971704483032"
"25","20","55.4922523498535"
"25","50","48.8991661071777"
"25","100","39.4812355041504"
"100","20","33.6570663452148"
"100","50","30.0169315338135"
"100","100","21.8698310852051"
"250","20","14.4235572814941"
"250","50","12.9633140563965"
"250","100","9.32317066192627"
"500","20","10.4687833786011"
"500","50","9.5631685256958"
"500","100","7.1109561920166"
"0","0","11.2952060699463"
"25","20","58.7427940368652"
"25","50","52.1233177185059"
"25","100","42.0631942749023"
"100","20","38.3195495605469"
"100","50","34.3105278015137"
"100","100","26.7071914672852"
"250","20","17.6541652679443"
"250","50","16.1822662353516"
"250","100","12.3027610778809"
"500","20","10.2279443740845"
"500","50","9.48434162139893"
"500","100","7.40940523147583"
"0","0","23.5946350097656"
"25","20","39.098560333252"
"25","50","25.8950023651123"
"25","100","23.1478652954102"
"100","20","24.216344833374"
"100","50","19.3851051330566"
"100","100","15.9700517654419"
"250","20","24.216344833374"
"250","50","19.3851051330566"
"250","100","15.9700517654419"
"500","20","24.216344833374"
"500","50","19.3851051330566"
"500","100","15.9700517654419"
"0","0","25.3495864868164"
"25","20","41.004940032959"
"25","50","41.4939002990723"
"25","100","32.6377601623535"
"100","20","21.749231338501"
"100","50","19.8832397460938"
"100","100","15.0571250915527"
"250","20","20.6616172790527"
"250","50","19.8832130432129"
"250","100","15.0571250915527"
"500","20","20.6616172790527"
"500","50","19.8832130432129"
"500","100","15.0571250915527"
"0","0","11.2626667022705"
"25","20","35.0492668151855"
"25","50","37.7144432067871"
"25","100","28.2287883758545"
"100","20","22.0767669677734"
"100","50","20.5444507598877"
"100","100","15.650053024292"
"250","20","9.56472587585449"
"250","50","9.14106178283691"
"250","100","7.1006178855896"
"500","20","9.56472587585449"
"500","50","9.14106178283691"
"500","100","7.1006178855896"
"0","0","11.8755197525024"
"25","20","42.4070701599121"
"25","50","29.2400455474854"
"25","100","26.3463153839111"
"100","20","23.2915344238281"
"100","50","19.720890045166"
"100","100","16.1701622009277"
"250","20","11.3503246307373"
"250","50","9.98190879821777"
"250","100","8.30017566680908"
"500","20","11.3503246307373"
"500","50","9.98190879821777"
"500","100","8.30017566680908"
"0","0","7.82457208633423"
"25","20","38.6454620361328"
"25","50","41.3487205505371"
"25","100","31.0551853179932"
"100","20","26.3896923065186"
"100","50","24.5464324951172"
"100","100","19.5821075439453"
"250","20","12.7324895858765"
"250","50","11.9774322509766"
"250","100","9.65782451629639"
"500","20","6.77399063110352"
"500","50","6.45233678817749"
"500","100","5.26706838607788"
"0","0","7.34280681610107"
"25","20","43.3253593444824"
"25","50","29.9044589996338"
"25","100","26.8448009490967"
"100","20","25.8024673461914"
"100","50","21.9707889556885"
"100","100","18.9468650817871"
"250","20","12.4209365844727"
"250","50","10.9441699981689"
"250","100","9.28528690338135"
"500","20","7.11023044586182"
"500","50","6.35162258148193"
"500","100","5.38627767562866"
"0","0","10.3128089904785"
"25","20","29.0216979980469"
"25","50","25.9330883026123"
"25","100","16.2443027496338"
"100","20","14.1798028945923"
"100","50","12.5895748138428"
"100","100","10.4388227462769"
"250","20","9.97306537628174"
"250","50","9.19451141357422"
"250","100","7.92732858657837"
"500","20","9.97306537628174"
"500","50","9.19451141357422"
"500","100","7.92732858657837"
"0","0","6.73299884796143"
"25","20","29.7555713653564"
"25","50","27.628396987915"
"25","100","17.1507091522217"
"100","20","17.5714874267578"
"100","50","16.3408145904541"
"100","100","14.240119934082"
"250","20","7.72035312652588"
"250","50","7.20232391357422"
"250","100","6.19630527496338"
"500","20","6.43362188339233"
"500","50","6.11518716812134"
"500","100","5.36220073699951"
"0","0","5.69507932662964"
"25","20","30.9743671417236"
"25","50","27.7231044769287"
"25","100","17.3125705718994"
"100","20","20.666805267334"
"100","50","18.5194473266602"
"100","100","17.1700172424316"
"250","20","10.6103649139404"
"250","50","9.72467803955078"
"250","100","8.77316093444824"
"500","20","5.74524974822998"
"500","50","5.27500820159912"
"500","100","4.80209732055664"
"0","0","40.100830078125"
"25","20","103.735137939453"
"25","50","104.716522216797"
"25","100","92.5734786987305"
"100","20","82.2164993286133"
"100","50","76.6745834350586"
"100","100","57.095890045166"
"250","20","37.5383529663086"
"250","50","34.8565902709961"
"250","100","27.8559226989746"
"500","20","37.5383529663086"
"500","50","34.8565902709961"
"500","100","27.8559226989746"
"0","0","10.2784070968628"
"25","20","29.0054492950439"
"25","50","29.8536911010742"
"25","100","26.013204574585"
"100","20","25.0925350189209"
"100","50","23.7175388336182"
"100","100","18.6018447875977"
"250","20","11.1767072677612"
"250","50","10.4969921112061"
"250","100","8.11864280700684"
"500","20","9.67275047302246"
"500","50","9.26298999786377"
"500","100","7.45589399337769"
"0","0","7.09568023681641"
"25","20","29.4313488006592"
"25","50","29.8247165679932"
"25","100","26.1982936859131"
"100","20","27.1457233428955"
"100","50","25.8371677398682"
"100","100","21.3580989837646"
"250","20","13.281343460083"
"250","50","12.5586318969727"
"250","100","10.2137393951416"
"500","20","6.84671831130981"
"500","50","6.47529745101929"
"500","100","5.31817150115967"
"0","0","38.8170127868652"
"25","20","185.195678710938"
"25","50","171.706527709961"
"25","100","131.027816772461"
"100","20","101.386123657227"
"100","50","87.7035522460938"
"100","100","64.1779174804688"
"250","20","42.8191261291504"
"250","50","37.0405883789062"
"250","100","27.1045818328857"
"500","20","37.0550842285156"
"500","50","32.0544090270996"
"500","100","24.3941822052002"
"0","0","60.7574081420898"
"25","20","107.914283752441"
"25","50","97.1068496704102"
"25","100","96.3082962036133"
"100","20","117.066497802734"
"100","50","107.96989440918"
"100","100","90.161018371582"
"250","20","58.5403709411621"
"250","50","56.101749420166"
"250","100","48.5609474182129"
"500","20","58.5403709411621"
"500","50","56.101749420166"
"500","100","48.5609474182129"
"0","0","76.9812850952148"
"25","20","238.15837097168"
"25","50","193.804870605469"
"25","100","137.415634155273"
"100","20","135.744338989258"
"100","50","118.260124206543"
"100","100","82.3701400756836"
"250","20","73.727424621582"
"250","50","65.6354522705078"
"250","100","48.3765525817871"
"500","20","73.727424621582"
"500","50","65.6354522705078"
"500","100","48.3765525817871"
"0","0","19.4867458343506"
"25","20","137.276611328125"
"25","50","128.282165527344"
"25","100","102.253425598145"
"100","20","93.4564361572266"
"100","50","85.4904556274414"
"100","100","65.9738922119141"
"250","20","43.0963973999023"
"250","50","39.3949661254883"
"250","100","30.3914394378662"
"500","20","22.0880107879639"
"500","50","20.2028694152832"
"500","100","15.576717376709"
"0","0","20.3978157043457"
"25","20","90.4142074584961"
"25","50","74.8603744506836"
"25","100","32.8605155944824"
"100","20","36.7011413574219"
"100","50","33.1420059204102"
"100","100","19.464527130127"
"250","20","16.2914657592773"
"250","50","14.6975421905518"
"250","100","8.69999694824219"
"500","20","14.6641502380371"
"500","50","13.2297782897949"
"500","100","7.99023008346558"
"0","0","46.0332832336426"
"25","20","75.4451065063477"
"25","50","72.0344467163086"
"25","100","31.5724353790283"
"100","20","30.6655673980713"
"100","50","30.6507396697998"
"100","100","17.1297149658203"
"250","20","30.6655673980713"
"250","50","30.6507396697998"
"250","100","17.1297149658203"
"500","20","30.6655673980713"
"500","50","30.6507396697998"
"500","100","17.1297149658203"
"0","0","30.4333686828613"
"25","20","80.3729476928711"
"25","50","75.7472915649414"
"25","100","32.4983139038086"
"100","20","32.1508522033691"
