"Window Length","Window Start","HFC"
"0","0","63.2012977600098"
"25","20","316.359161376953"
"25","50","244.108963012695"
"25","100","128.626724243164"
"100","20","154.600875854492"
"100","50","129.897827148438"
"100","100","75.005485534668"
"250","20","70.6097793579102"
"250","50","59.5854759216309"
"250","100","35.2292251586914"
"500","20","56.767391204834"
"500","50","48.776554107666"
"500","100","29.9252700805664"
"0","0","21.5280723571777"
"25","20","671.221252441406"
"25","50","567.496704101562"
"25","100","390.409454345703"
"100","20","265.438385009766"
"100","50","221.14599609375"
"100","100","149.775268554688"
"250","20","112.088356018066"
"250","50","93.3822250366211"
"250","100","63.2423934936523"
"500","20","57.3179168701172"
"500","50","47.7522735595703"
"500","100","32.3398590087891"
"0","0","6.56533575057983"
"25","20","216.032455444336"
"25","50","198.606506347656"
"25","100","122.20011138916"
"100","20","105.673667907715"
"100","50","96.2231292724609"
"100","100","55.3917961120605"
"250","20","44.6669006347656"
"250","50","40.6643943786621"
"250","100","23.3921775817871"
"500","20","22.8410358428955"
"500","50","20.794303894043"
"500","100","11.9622650146484"
"0","0","135.446075439453"
"25","20","528.281433105469"
"25","50","434.813385009766"
"25","100","232.774032592773"
"100","20","226.453079223633"
"100","50","184.344299316406"
"100","100","98.1395797729492"
"250","20","130.614974975586"
"250","50","106.32096862793"
"250","100","60.2413063049316"
"500","20","130.614974975586"
"500","50","106.32096862793"
"500","100","60.2413063049316"
"0","0","11.4000673294067"
"25","20","282.635375976562"
"25","50","226.424057006836"
"25","100","78.2524795532227"
"100","20","101.542900085449"
"100","50","81.4423828125"
"100","100","29.1678009033203"
"250","20","42.9001502990723"
"250","50","34.4086608886719"
"250","100","12.3266592025757"
"500","20","21.9376373291016"
"500","50","17.5953998565674"
"500","100","6.30346632003784"
"0","0","43.3663787841797"
"25","20","695.598449707031"
"25","50","520.044372558594"
"25","100","254.496017456055"
"100","20","273.571807861328"
"100","50","204.446578979492"
"100","100","98.3497314453125"
"250","20","115.539497375488"
"250","50","86.3438186645508"
"250","100","41.5314903259277"
"500","20","59.0827598571777"
"500","50","44.153148651123"
"500","100","21.2377548217773"
"0","0","33.5729866027832"
"25","20","106.356575012207"
"25","50","87.2838439941406"
"25","100","51.6599464416504"
"100","20","46.4166984558105"
"100","50","38.5449295043945"
"100","100","22.987850189209"
"250","20","28.5491733551025"
"250","50","24.4987869262695"
"250","100","15.10973072052"
"500","20","28.5491733551025"
"500","50","24.4987869262695"
"500","100","15.10973072052"
"0","0","32.8332290649414"
"25","20","202.533157348633"
"25","50","174.58317565918"
"25","100","151.417037963867"
"100","20","186.641998291016"
"100","50","173.09553527832"
"100","100","153.630233764648"
"250","20","93.3970184326172"
"250","50","85.8483428955078"
"250","100","73.9507369995117"
"500","20","47.7598762512207"
"500","50","43.8997535705566"
"500","100","37.8157501220703"
"0","0","26.8098773956299"
"25","20","295.835357666016"
"25","50","248.504287719727"
"25","100","124.498352050781"
"100","20","131.858673095703"
"100","50","110.311790466309"
"100","100","55.8760414123535"
"250","20","57.1792373657227"
"250","50","47.8329467773438"
"250","100","24.350076675415"
"500","20","29.2394771575928"
"500","50","24.4601268768311"
"500","100","12.4518394470215"
"0","0","29.317195892334"
"25","20","504.463989257812"
"25","50","440.811676025391"
"25","100","335.793701171875"
"100","20","229.537673950195"
"100","50","197.568908691406"
"100","100","147.501083374023"
"250","20","97.0003280639648"
"250","50","83.4777755737305"
"250","100","62.3048439025879"
"500","20","49.6025047302246"
"500","50","42.6875610351562"
"500","100","31.8604907989502"
"0","0","24.1806259155273"
"25","20","183.592300415039"
"25","50","170.629806518555"
"25","100","123.303649902344"
"100","20","123.466873168945"
"100","50","116.277610778809"
"100","100","76.3712005615234"
"250","20","52.9073143005371"
"250","50","49.6907539367676"
"250","100","32.3724136352539"
"500","20","27.0550098419189"
"500","50","25.4101810455322"
"500","100","16.5542125701904"
"0","0","103.738616943359"
"25","20","794.428955078125"
"25","50","691.925720214844"
"25","100","392.639984130859"
"100","20","458.691772460938"
"100","50","389.119873046875"
"100","100","200.614410400391"
"250","20","201.727447509766"
"250","50","171.178237915039"
"250","100","88.7128524780273"
"500","20","103.156135559082"
"500","50","87.5343933105469"
"500","100","45.3645896911621"
"0","0","116.036521911621"
"25","20","465.9462890625"
"25","50","401.63525390625"
"25","100","235.064407348633"
"100","20","349.997802734375"
"100","50","313.586273193359"
"100","100","224.549194335938"
"250","20","205.167617797852"
"250","50","187.065856933594"
"250","100","131.26448059082"
"500","20","109.841018676758"
"500","50","101.298141479492"
"500","100","74.4095153808594"
"0","0","53.5928230285645"
"25","20","587.749755859375"
"25","50","530.592956542969"
"25","100","346.812652587891"
"100","20","500.616943359375"
"100","50","462.189300537109"
"100","100","310.734771728516"
"250","20","246.049530029297"
"250","50","224.964111328125"
"250","100","142.260040283203"
"500","20","125.862747192383"
"500","50","115.068962097168"
"500","100","72.7534866333008"
"0","0","497.082916259766"
"25","20","1432.50231933594"
"25","50","1261.55895996094"
"25","100","935.588928222656"
"100","20","921.221923828125"
"100","50","816.564514160156"
"100","100","597.306457519531"
"250","20","491.468139648438"
"250","50","446.763122558594"
"250","100","342.542388916016"
"500","20","491.468139648438"
"500","50","446.763122558594"
"500","100","342.542388916016"
"0","0","23.4446964263916"
"25","20","336.547210693359"
"25","50","275.809722900391"
"25","100","118.862251281738"
"100","20","148.537826538086"
"100","50","118.417633056641"
"100","100","58.7705459594727"
"250","20","66.5412292480469"
"250","50","53.7776374816895"
"250","100","26.7581958770752"
"500","20","34.0999374389648"
"500","50","27.5672798156738"
"500","100","13.755446434021"
"0","0","25.3225173950195"
"25","20","304.167846679688"
"25","50","248.02180480957"
"25","100","95.8299942016602"
"100","20","170.380279541016"
"100","50","124.213439941406"
"100","100","52.3051452636719"
"250","20","75.0076599121094"
"250","50","54.5627708435059"
"250","100","23.5778408050537"
"500","20","38.578857421875"
"500","50","28.1111431121826"
"500","100","12.2422828674316"
"0","0","18.935432434082"
"25","20","241.569519042969"
"25","50","191.167419433594"
"25","100","55.2861824035645"
"100","20","146.598388671875"
"100","50","109.548851013184"
"100","100","27.7928886413574"
"250","20","68.4465713500977"
"250","50","51.7915802001953"
"250","100","14.1147365570068"
"500","20","35.5279731750488"
"500","50","27.1025314331055"
"500","100","7.68186664581299"
"0","0","10.8578405380249"
"25","20","140.64533996582"
"25","50","87.2535934448242"
"25","100","32.6123428344727"
"100","20","67.1019668579102"
"100","50","46.9805793762207"
"100","100","17.3890495300293"
"250","20","28.3997230529785"
"250","50","20.0930290222168"
"250","100","7.51752853393555"
"500","20","14.5560188293457"
"500","50","10.3074216842651"
"500","100","3.87762427330017"
"0","0","997.647644042969"
"25","20","1878.2021484375"
"25","50","1896.63195800781"
"25","100","1187.6005859375"
"100","20","1142.0322265625"
"100","50","1030.17944335938"
"100","100","555.30908203125"
"250","20","1033.27404785156"
"250","50","978.673706054688"
"250","100","555.30908203125"
"500","20","1033.27404785156"
"500","50","978.673706054688"
"500","100","555.30908203125"
"0","0","130.765563964844"
"25","20","235.927841186523"
"25","50","284.272186279297"
"25","100","240.982986450195"
"100","20","179.341751098633"
"100","50","165.222122192383"
"100","100","98.0173034667969"
"250","20","131.544082641602"
"250","50","125.858772277832"
"250","100","84.6708908081055"
"500","20","131.544082641602"
"500","50","125.858772277832"
"500","100","84.6708908081055"
"0","0","112.112159729004"
"25","20","218.596817016602"
"25","50","238.989517211914"
"25","100","213.946395874023"
"100","20","155.288040161133"
"100","50","142.568893432617"
"100","100","95.5431747436523"
"250","20","98.8396530151367"
"250","50","93.7201843261719"
"250","100","69.9051666259766"
"500","20","98.8396530151367"
"500","50","93.7201843261719"
"500","100","69.9051666259766"
"0","0","240.269302368164"
"25","20","684.448913574219"
"25","50","628.050109863281"
"25","100","409.862762451172"
"100","20","310.572479248047"
"100","50","283.353118896484"
"100","100","157.904663085938"
"250","20","236.035095214844"
"250","50","215.348403930664"
"250","100","136.372299194336"
"500","20","236.035095214844"
"500","50","215.348403930664"
"500","100","136.372299194336"
"0","0","431.986724853516"
"25","20","1149.09204101562"
"25","50","1102.03002929688"
"25","100","735.496154785156"
"100","20","532.429138183594"
"100","50","478.928863525391"
"100","100","268.079833984375"
"250","20","439.832672119141"
"250","50","413.620330810547"
"250","100","254.675857543945"
"500","20","439.832672119141"
"500","50","413.620330810547"
"500","100","254.675857543945"
"0","0","163.85302734375"
"25","20","383.292633056641"
"25","50","369.433197021484"
"25","100","209.165237426758"
"100","20","195.890716552734"
"100","50","182.433624267578"
"100","100","69.6888961791992"
"250","20","155.080520629883"
"250","50","144.426818847656"
"250","100","66.2045059204102"
"500","20","155.080520629883"
"500","50","144.426818847656"
"500","100","66.2045059204102"
"0","0","67.885856628418"
"25","20","303.67138671875"
"25","50","265.615295410156"
"25","100","196.921035766602"
"100","20","145.684127807617"
"100","50","121.804222106934"
"100","100","83.1052169799805"
"250","20","61.5181312561035"
"250","50","51.4341354370117"
"250","100","35.093620300293"
"500","20","57.6732978820801"
"500","50","49.2454872131348"
"500","100","35.0936317443848"
"0","0","100.403190612793"
"25","20","407.321807861328"
"25","50","385.352813720703"
"25","100","295.386444091797"
"100","20","215.108489990234"
"100","50","195.788223266602"
"100","100","101.99552154541"
"250","20","97.8201293945312"
"250","50","91.2238388061523"
"250","100","51.3672790527344"
"500","20","97.8201293945312"
"500","50","91.2238388061523"
"500","100","51.3672790527344"
"0","0","87.1948394775391"
"25","20","530.631591796875"
"25","50","477.751129150391"
"25","100","220.407302856445"
"100","20","172.158264160156"
"100","50","153.284561157227"
"100","100","71.3723220825195"
"250","20","82.0598449707031"
"250","50","74.9490432739258"
"250","100","36.8931274414062"
"500","20","82.0598449707031"
"500","50","74.9490432739258"
"500","100","36.8931274414062"
"0","0","161.803482055664"
"25","20","337.020294189453"
"25","50","316.868988037109"
"25","100","213.290267944336"
"100","20","158.897888183594"
"100","50","146.625152587891"
"100","100","91.4253158569336"
"250","20","158.897994995117"
"250","50","146.625122070312"
"250","100","91.4253158569336"
"500","20","158.897994995117"
"500","50","146.625122070312"
"500","100","91.4253158569336"
"0","0","167.766021728516"
"25","20","433.07861328125"
"25","50","414.107269287109"
"25","100","264.130310058594"
"100","20","232.303451538086"
"100","50","211.264236450195"
"100","100","89.1740112304688"
"250","20","169.761993408203"
"250","50","154.386825561523"
"250","100","77.0146560668945"
"500","20","169.761993408203"
"500","50","154.386825561523"
"500","100","77.0146560668945"
"0","0","141.038558959961"
"25","20","375.117584228516"
"25","50","345.005706787109"
"25","100","249.777709960938"
"100","20","174.424728393555"
"100","50","157.223968505859"
"100","100","97.3175354003906"
"250","20","132.563400268555"
"250","50","119.490814208984"
"250","100","80.3931503295898"
"500","20","132.563400268555"
"500","50","119.490814208984"
"500","100","80.3931503295898"
"0","0","159.119918823242"
"25","20","399.813446044922"
"25","50","374.201507568359"
"25","100","211.544860839844"
"100","20","205.188110351562"
"100","50","184.994857788086"
"100","100","70.6237182617188"
"250","20","155.943511962891"
"250","50","140.596282958984"
"250","100","63.8976936340332"
"500","20","155.943511962891"
"500","50","140.596282958984"
"500","100","63.8976936340332"
"0","0","885.670654296875"
"25","20","1253.69750976562"
"25","50","1143.64440917969"
"25","100","602.606140136719"
"100","20","815.886596679688"
"100","50","748.970642089844"
"100","100","390.917785644531"
"250","20","815.886596679688"
"250","50","748.970642089844"
"250","100","390.917785644531"
"500","20","815.886596679688"
"500","50","748.970642089844"
"500","100","390.917785644531"
"0","0","165.7197265625"
"25","20","399.813812255859"
"25","50","374.204467773438"
"25","100","211.545043945312"
"100","20","205.188247680664"
"100","50","184.995574951172"
"100","100","70.6236572265625"
"250","20","162.44123840332"
"250","50","152.822601318359"
"250","100","67.0925064086914"
"500","20","162.44123840332"
"500","50","152.822601318359"
"500","100","67.0925064086914"
"0","0","112.816825866699"
"25","20","482.217041015625"
"25","50","449.083618164062"
"25","100","338.43505859375"
"100","20","252.745941162109"
"100","50","228.608428955078"
"100","100","116.420425415039"
"250","20","112.231033325195"
"250","50","101.537857055664"
"250","100","55.6868667602539"
"500","20","112.231033325195"
"500","50","101.537857055664"
"500","100","55.6868667602539"
"0","0","303.912048339844"
"25","20","508.240600585938"
"25","50","465.937530517578"
"25","100","334.829956054688"
"100","20","323.248260498047"
"100","50","288.234222412109"
"100","100","202.22998046875"
"250","20","323.248260498047"
"250","50","288.234222412109"
"250","100","202.22998046875"
"500","20","323.248260498047"
"500","50","288.234222412109"
"500","100","202.22998046875"
"0","0","159.152709960938"
"25","20","399.836090087891"
"25","50","374.217803955078"
"25","100","211.701126098633"
"100","20","205.270217895508"
"100","50","185.074783325195"
"100","100","70.7004013061523"
"250","20","156.007858276367"
"250","50","140.658584594727"
"250","100","63.9673728942871"
"500","20","156.007858276367"
"500","50","140.658584594727"
"500","100","63.9673728942871"
"0","0","33.1188354492188"
"25","20","92.7030868530273"
"25","50","72.483039855957"
"25","100","49.104907989502"
"100","20","37.6946907043457"
"100","50","30.2873783111572"
"100","100","20.9177169799805"
"250","20","29.8417510986328"
"250","50","23.9775848388672"
"250","100","17.2799129486084"
"500","20","29.8417510986328"
"500","50","23.9775848388672"
"500","100","17.2799129486084"
"0","0","33.1188354492188"
"25","20","92.7030868530273"
"25","50","72.483039855957"
"25","100","49.104907989502"
"100","20","37.6946907043457"
"100","50","30.2873783111572"
"100","100","20.9177169799805"
"250","20","29.8417510986328"
"250","50","23.9775848388672"
"250","100","17.2799129486084"
"500","20","29.8417510986328"
"500","50","23.9775848388672"
"500","100","17.2799129486084"
"0","0","34.450611114502"
"25","20","73.976203918457"
"25","50","54.2167816162109"
"25","100","21.7866153717041"
"100","20","28.9537696838379"
"100","50","22.5818901062012"
"100","100","9.82042789459229"
"250","20","28.9537696838379"
"250","50","22.5818901062012"
"250","100","9.82042789459229"
"500","20","28.9537696838379"
"500","50","22.5818901062012"
"500","100","9.82042789459229"
"0","0","30.2825927734375"
"25","20","73.2025527954102"
"25","50","53.4013061523438"
"25","100","21.5145168304443"
"100","20","25.4608707427979"
"100","50","19.6273345947266"
"100","100","8.47469902038574"
"250","20","25.4608707427979"
"250","50","19.6273345947266"
"250","100","8.47469902038574"
"500","20","25.4608707427979"
"500","50","19.6273345947266"
"500","100","8.47469902038574"
"0","0","37.2250862121582"
"25","20","107.680137634277"
"25","50","60.7369346618652"
"25","100","30.4253311157227"
"100","20","38.8304672241211"
"100","50","22.1428356170654"
"100","100","11.7219924926758"
"250","20","38.8304672241211"
"250","50","22.1428356170654"
"250","100","11.7219924926758"
"500","20","38.8304672241211"
"500","50","22.1428356170654"
"500","100","11.7219924926758"
"0","0","36.1168556213379"
"25","20","104.425926208496"
"25","50","60.4296684265137"
"25","100","29.4006443023682"
"100","20","35.5998039245605"
"100","50","22.0339012145996"
"100","100","10.6709289550781"
"250","20","35.5998039245605"
"250","50","22.0339012145996"
"250","100","10.6709289550781"
"500","20","35.5998039245605"
"500","50","22.0339012145996"
"500","100","10.6709289550781"
"0","0","48.8113136291504"
"25","20","116.108711242676"
"25","50","73.1123428344727"
"25","100","46.8312110900879"
"100","20","47.6716613769531"
"100","50","30.411657333374"
"100","100","20.73410987854"
"250","20","47.6716613769531"
"250","50","30.411657333374"
"250","100","20.73410987854"
"500","20","47.6716613769531"
"500","50","30.411657333374"
"500","100","20.73410987854"
"0","0","31.5316696166992"
"25","20","92.7636108398438"
"25","50","72.5367813110352"
"25","100","49.4086647033691"
"100","20","37.7757415771484"
"100","50","30.3651275634766"
"100","100","21.0720882415771"
"250","20","27.6068630218506"
"250","50","23.0790500640869"
"250","100","16.0154705047607"
"500","20","27.6068630218506"
"500","50","23.0790500640869"
"500","100","16.0154705047607"
"0","0","87.2633590698242"
"25","20","379.347747802734"
"25","50","309.863800048828"
"25","100","165.537231445312"
"100","20","224.325653076172"
"100","50","194.254959106445"
"100","100","130.325729370117"
"250","20","122.344345092773"
"250","50","107.996101379395"
"250","100","77.4757690429688"
"500","20","83.8769607543945"
"500","50","75.083122253418"
"500","100","55.4968299865723"
"0","0","81.1224517822266"
"25","20","448.089813232422"
"25","50","363.831024169922"
"25","100","207.402954101562"
"100","20","277.496826171875"
"100","50","237.811706542969"
"100","100","161.798233032227"
"250","20","149.33625793457"
"250","50","130.927337646484"
"250","100","93.7313461303711"
"500","20","79.9203796386719"
"500","50","70.1576843261719"
"500","100","51.5460815429688"
"0","0","82.8950653076172"
"25","20","260.951873779297"
"25","50","218.775436401367"
"25","100","163.937393188477"
"100","20","165.504852294922"
"100","50","139.131713867188"
"100","100","99.0955200195312"
"250","20","75.1344223022461"
"250","50","64.5681915283203"
"250","100","48.9664497375488"
"500","20","75.1344223022461"
"500","50","64.5681915283203"
"500","100","48.9664497375488"
"0","0","110.954887390137"
"25","20","237.72737121582"
"25","50","190.248886108398"
"25","100","135.250717163086"
"100","20","127.177551269531"
"100","50","100.480628967285"
"100","100","62.9423637390137"
"250","20","105.085891723633"
"250","50","86.7937927246094"
"250","100","59.7964477539062"
"500","20","105.085891723633"
"500","50","86.7937927246094"
"500","100","59.7964477539062"
"0","0","64.7999267578125"
"25","20","237.734329223633"
"25","50","175.844223022461"
"25","100","88.5503005981445"
"100","20","105.936103820801"
"100","50","84.3890533447266"
"100","100","49.1969184875488"
"250","20","55.1318168640137"
"250","50","45.2152061462402"
"250","100","27.1884593963623"
"500","20","55.1318168640137"
"500","50","45.2152061462402"
"500","100","27.1884593963623"
"0","0","101.035667419434"
"25","20","364.258148193359"
"25","50","286.737213134766"
"25","100","177.641174316406"
"100","20","206.700942993164"
"100","50","173.191818237305"
"100","100","119.484733581543"
"250","20","97.4796829223633"
"250","50","82.2379302978516"
"250","100","59.9376411437988"
"500","20","97.4796829223633"
"500","50","82.2379302978516"
"500","100","59.9376411437988"
"0","0","71.4842758178711"
"25","20","418.283538818359"
"25","50","452.410430908203"
"25","100","291.57763671875"
"100","20","285.058166503906"
"100","50","262.077728271484"
"100","100","171.833389282227"
"250","20","124.297920227051"
"250","50","113.86498260498"
"250","100","74.7421646118164"
"500","20","65.0855484008789"
"500","50","60.321834564209"
"500","100","41.0449028015137"
"0","0","77.0615692138672"
"25","20","321.597778320312"
"25","50","299.012237548828"
"25","100","177.006149291992"
"100","20","256.886810302734"
"100","50","241.769561767578"
"100","100","152.086074829102"
"250","20","133.313827514648"
"250","50","125.69588470459"
"250","100","77.6229095458984"
"500","20","72.3202056884766"
"500","50","69.0007019042969"
"500","100","45.1833076477051"
"0","0","78.4059219360352"
"25","20","208.974365234375"
"25","50","213.873657226562"
"25","100","204.189086914062"
"100","20","207.244827270508"
"100","50","196.452774047852"
"100","100","153.987335205078"
"250","20","100.060211181641"
"250","50","93.3908615112305"
"250","100","71.9599304199219"
"500","20","72.7272338867188"
"500","50","70.1234283447266"
"500","100","56.8386001586914"
"0","0","192.835388183594"
"25","20","847.334716796875"
"25","50","986.787170410156"
"25","100","847.197265625"
"100","20","834.476379394531"
"100","50","783.133361816406"
"100","100","504.397613525391"
"250","20","385.088623046875"
"250","50","355.659790039062"
"250","100","227.296981811523"
"500","20","197.471008300781"
"500","50","182.314910888672"
"500","100","117.813865661621"
"0","0","104.063407897949"
"25","20","630.98974609375"
"25","50","597.514892578125"
"25","100","481.090972900391"
"100","20","535.454833984375"
"100","50","483.037322998047"
"100","100","316.002532958984"
"250","20","287.209228515625"
"250","50","262.913818359375"
"250","100","180.557174682617"
"500","20","153.579849243164"
"500","50","140.602111816406"
"500","100","96.3871612548828"
"0","0","148.21484375"
"25","20","204.522354125977"
"25","50","108.298133850098"
"25","100","347.633758544922"
"100","20","374.414978027344"
"100","50","364.165802001953"
"100","100","194.481399536133"
"250","20","207.893539428711"
"250","50","185.046096801758"
"250","100","85.3910293579102"
"500","20","139.917129516602"
"500","50","128.294677734375"
"500","100","72.512321472168"
"0","0","476.603179931641"
"25","20","512.792358398438"
"25","50","922.762451171875"
"25","100","883.272888183594"
"100","20","1011.83850097656"
"100","50","973.133422851562"
"100","100","556.964660644531"
"250","20","526.595764160156"
"250","50","460.474060058594"
"250","100","273.021209716797"
"500","20","464.726867675781"
"500","50","440.885375976562"
"500","100","273.021209716797"
"0","0","117.773559570312"
"25","20","167.136795043945"
"25","50","72.2621688842773"
"25","100","156.334625244141"
"100","20","220.228958129883"
"100","50","193.261917114258"
"100","100","102.786354064941"
"250","20","110.208229064941"
"250","50","97.5000991821289"
"250","100","59.8038558959961"
"500","20","110.208229064941"
"500","50","97.5000991821289"
"500","100","59.8038558959961"
"0","0","320.625030517578"
"25","20","2593.9990234375"
"25","50","2313.96069335938"
"25","100","1396.97326660156"
"100","20","1470.32385253906"
"100","50","1247.57238769531"
"100","100","783.582702636719"
"250","20","661.110290527344"
"250","50","564.499633789062"
"250","100","360.690032958984"
"500","20","340.226287841797"
"500","50","290.597259521484"
"500","100","185.966781616211"
"0","0","228.437255859375"
"25","20","203.355346679688"
"25","50","381.587554931641"
"25","100","483.673095703125"
"100","20","526.280029296875"
"100","50","507.986572265625"
"100","100","242.169128417969"
"250","20","265.268737792969"
"250","50","230.871871948242"
"250","100","115.409034729004"
"500","20","217.077560424805"
"500","50","207.791320800781"
"500","100","115.409034729004"
"0","0","298.570953369141"
"25","20","469.788452148438"
"25","50","554.784729003906"
"25","100","366.772705078125"
"100","20","530.850463867188"
"100","50","471.798065185547"
"100","100","238.860427856445"
"250","20","285.132965087891"
"250","50","260.499267578125"
"250","100","153.217926025391"
"500","20","285.132965087891"
"500","50","260.499267578125"
"500","100","153.217926025391"
"0","0","50.287353515625"
"25","20","445.085540771484"
"25","50","387.524505615234"
"25","100","189.036575317383"
"100","20","238.680969238281"
"100","50","198.282196044922"
"100","100","110.109527587891"
"250","20","106.929962158203"
"250","50","89.2837753295898"
"250","100","51.2389221191406"
"500","20","55.2177963256836"
"500","50","46.1466026306152"
"500","100","26.6062068939209"
"0","0","33.3341751098633"
"25","20","206.349304199219"
"25","50","157.236923217773"
"25","100","76.0332870483398"
"100","20","118.325134277344"
"100","50","99.1348342895508"
"100","100","58.42822265625"
"250","20","53.8368377685547"
"250","50","45.4330139160156"
"250","100","27.0985622406006"
"500","20","28.0495109558105"
"500","50","23.958044052124"
"500","100","14.8320808410645"
"0","0","59.0621871948242"
"25","20","227.53125"
"25","50","232.331481933594"
"25","100","196.287658691406"
"100","20","172.852813720703"
"100","50","150.601791381836"
"100","100","107.565093994141"
"250","20","83.8653717041016"
"250","50","73.2775955200195"
"250","100","52.1864700317383"
"500","20","53.368595123291"
"500","50","47.2849006652832"
"500","100","35.1806335449219"
"0","0","106.433296203613"
"25","20","770.328918457031"
"25","50","554.905334472656"
"25","100","201.689834594727"
"100","20","322.763122558594"
"100","50","240.968978881836"
"100","100","114.270652770996"
"250","20","147.460983276367"
"250","50","111.982131958008"
"250","100","56.0747680664062"
"500","20","93.6251068115234"
"500","50","72.1317138671875"
"500","100","37.7587814331055"
"0","0","147.025939941406"
"25","20","997.687255859375"
"25","50","791.68017578125"
"25","100","388.494110107422"
"100","20","459.947052001953"
"100","50","380.013031005859"
"100","100","200.346725463867"
"250","20","206.266235351562"
"250","50","171.004592895508"
"250","100","92.7412872314453"
"500","20","129.137832641602"
"500","50","108.588989257812"
"500","100","60.6383247375488"
"0","0","93.5266571044922"
"25","20","497.956787109375"
"25","50","462.603118896484"
"25","100","238.064865112305"
"100","20","290.192901611328"
"100","50","258.033874511719"
"100","100","142.532409667969"
"250","20","133.580200195312"
"250","50","118.833015441895"
"250","100","66.689697265625"
"500","20","84.841682434082"
"500","50","75.4729156494141"
"500","100","44.8942985534668"
"0","0","95.1029357910156"
"25","20","218.183547973633"
"25","50","207.928787231445"
"25","100","182.495101928711"
"100","20","156.695922851562"
"100","50","138.192535400391"
"100","100","91.4016494750977"
"250","20","86.2820510864258"
"250","50","78.247932434082"
"250","100","56.5865631103516"
"500","20","86.2820510864258"
"500","50","78.247932434082"
"500","100","56.5865631103516"
"0","0","258.140472412109"
"25","20","541.383361816406"
"25","50","530.963134765625"
"25","100","311.486755371094"
"100","20","341.01513671875"
"100","50","300.355773925781"
"100","100","149.133010864258"
"250","20","242.714706420898"
"250","50","221.39030456543"
"250","100","129.301452636719"
"500","20","242.714706420898"
"500","50","221.39030456543"
"500","100","129.301452636719"
"0","0","112.879699707031"
"25","20","213.47346496582"
"25","50","179.122268676758"
"25","100","150.67512512207"
"100","20","128.580993652344"
"100","50","105.282417297363"
"100","100","72.2879638671875"
"250","20","98.1125106811523"
"250","50","83.6526870727539"
"250","100","65.5304794311523"
"500","20","98.1125106811523"
"500","50","83.6526870727539"
"500","100","65.5304794311523"
"0","0","124.075004577637"
"25","20","743.265380859375"
"25","50","501.890228271484"
"25","100","186.984115600586"
"100","20","307.624877929688"
"100","50","215.946548461914"
"100","100","97.1549987792969"
"250","20","134.410400390625"
"250","50","95.2273864746094"
"250","100","43.8615417480469"
"500","20","110.073371887207"
"500","50","79.4378890991211"
"500","100","38.0074691772461"
"0","0","149.819137573242"
"25","20","282.1044921875"
"25","50","305.777313232422"
"25","100","289.458984375"
"100","20","215.959701538086"
"100","50","190.037384033203"
"100","100","125.955062866211"
"250","20","133.678359985352"
"250","50","121.358245849609"
"250","100","88.9622573852539"
"500","20","133.678359985352"
"500","50","121.358245849609"
"500","100","88.9622573852539"
"0","0","211.261016845703"
"25","20","406.495727539062"
"25","50","374.432006835938"
"25","100","214.717849731445"
"100","20","197.71842956543"
"100","50","174.873779296875"
"100","100","96.265007019043"
"250","20","179.044509887695"
"250","50","158.328521728516"
"250","100","96.265007019043"
"500","20","179.044509887695"
"500","50","158.328521728516"
"500","100","96.265007019043"
"0","0","104.130752563477"
"25","20","807.261901855469"
"25","50","592.089904785156"
"25","100","211.432678222656"
"100","20","335.573028564453"
"100","50","249.392913818359"
"100","100","105.310737609863"
"250","20","146.590744018555"
"250","50","109.688407897949"
"250","100","47.7980461120605"
"500","20","94.5720138549805"
"500","50","71.8611907958984"
"500","100","32.3822860717773"
"0","0","114.850364685059"
"25","20","606.480041503906"
"25","50","480.44775390625"
"25","100","257.082305908203"
"100","20","268.585845947266"
"100","50","213.335052490234"
"100","100","115.91389465332"
"250","20","116.260330200195"
"250","50","92.6659927368164"
"250","100","50.8432769775391"
"500","20","95.1743316650391"
"500","50","77.2662734985352"
"500","100","44.0304145812988"
"0","0","49.1387062072754"
"25","20","378.680206298828"
"25","50","320.408233642578"
"25","100","131.942459106445"
"100","20","161.115615844727"
"100","50","137.503570556641"
"100","100","69.2702102661133"
"250","20","70.5595016479492"
"250","50","60.2934837341309"
"250","100","31.0241889953613"
"500","20","43.5530624389648"
"500","50","37.7372703552246"
"500","100","19.7077789306641"
"0","0","483.661315917969"
"25","20","1396.912109375"
"25","50","1145.12524414062"
"25","100","605.419250488281"
"100","20","573.576599121094"
"100","50","461.797119140625"
"100","100","239.314224243164"
"250","20","454.386993408203"
"250","50","365.794525146484"
"250","100","206.750335693359"
"500","20","454.386993408203"
"500","50","365.794525146484"
"500","100","206.750335693359"
"0","0","48.8218269348145"
"25","20","81.0979080200195"
"25","50","73.8069076538086"
"25","100","72.2901077270508"
"100","20","70.0964508056641"
"100","50","64.1211700439453"
"100","100","56.3141136169434"
"250","20","41.9114456176758"
"250","50","39.3024444580078"
"250","100","35.9955635070801"
"500","20","41.9114456176758"
"500","50","39.3024444580078"
"500","100","35.9955635070801"
"0","0","102.68383026123"
"25","20","552.767700195312"
"25","50","402.779571533203"
"25","100","162.061752319336"
"100","20","255.482131958008"
"100","50","201.187271118164"
"100","100","102.455612182617"
"250","20","112.322257995605"
"250","50","89.1079788208008"
"250","100","45.8854598999023"
"500","20","93.6357879638672"
"500","50","75.6881408691406"
"500","100","41.3134574890137"
"0","0","170.339721679688"
"25","20","602.913146972656"
"25","50","438.242645263672"
