"Window Length","Window Start","Spectral Energy"
"500","20","0.242472991347313"
"500","50","0.228172823786736"
"500","100","0.191386088728905"
"0","0","0.12313487380743"
"25","20","0.739930212497711"
"25","50","0.696768939495087"
"25","100","0.550755202770233"
"100","20","0.492665886878967"
"100","50","0.460614502429962"
"100","100","0.386705636978149"
"250","20","0.248452171683311"
"250","50","0.234760522842407"
"250","100","0.196951165795326"
"500","20","0.128560677170753"
"500","50","0.121412232518196"
"500","100","0.101979307830334"
"0","0","0.189597919583321"
"25","20","0.756420135498047"
"25","50","0.686041533946991"
"25","100","0.564593076705933"
"100","20","0.454637587070465"
"100","50","0.41980841755867"
"100","100","0.351053386926651"
"250","20","0.201784044504166"
"250","50","0.186983928084373"
"250","100","0.155533507466316"
"500","20","0.178052634000778"
"500","50","0.168293282389641"
"500","100","0.142840981483459"
"0","0","0.180011197924614"
"25","20","0.767178237438202"
"25","50","0.692989528179169"
"25","100","0.555697917938232"
"100","20","0.463316679000854"
"100","50","0.430194914340973"
"100","100","0.33558377623558"
"250","20","0.207334965467453"
"250","50","0.191706240177155"
"250","100","0.149708181619644"
"500","20","0.176048785448074"
"500","50","0.162775576114655"
"500","100","0.132099479436874"
"0","0","0.170432031154633"
"25","20","0.683060944080353"
"25","50","0.619687795639038"
"25","100","0.471925884485245"
"100","20","0.415347814559937"
"100","50","0.377961874008179"
"100","100","0.295845955610275"
"250","20","0.184750571846962"
"250","50","0.168536111712456"
"250","100","0.131057426333427"
"500","20","0.159886434674263"
"500","50","0.148712292313576"
"500","100","0.117955103516579"
"0","0","0.0783922299742699"
"25","20","0.783731758594513"
"25","50","0.729341089725494"
"25","100","0.560262441635132"
"100","20","0.527730107307434"
"100","50","0.495389491319656"
"100","100","0.419519037008286"
"250","20","0.361484199762344"
"250","50","0.346041172742844"
"250","100","0.3172547519207"
"500","20","0.261221408843994"
"500","50","0.253143131732941"
"500","100","0.236080706119537"
"0","0","0.282818078994751"
"25","20","1.05355894565582"
"25","50","1.05007541179657"
"25","100","0.917649328708649"
"100","20","1.19809925556183"
"100","50","1.19550478458405"
"100","100","1.10411632061005"
"250","20","0.968320369720459"
"250","50","0.953937351703644"
"250","100","0.87576150894165"
"500","20","0.652290940284729"
"500","50","0.640505254268646"
"500","100","0.586034536361694"
"0","0","0.302638709545135"
"25","20","0.946143567562103"
"25","50","0.910025298595428"
"25","100","0.848984062671661"
"100","20","1.13108646869659"
"100","50","1.11842131614685"
"100","100","1.05357110500336"
"250","20","0.979047298431396"
"250","50","0.96407163143158"
"250","100","0.904081404209137"
"500","20","0.718075335025787"
"500","50","0.704319536685944"
"500","100","0.659273684024811"
"0","0","0.214015454053879"
"25","20","0.826219975948334"
"25","50","0.817925274372101"
"25","100","0.73809152841568"
"100","20","0.780284464359283"
"100","50","0.761949837207794"
"100","100","0.71380227804184"
"250","20","0.612217664718628"
"250","50","0.597678780555725"
"250","100","0.574156045913696"
"500","20","0.428803265094757"
"500","50","0.419984310865402"
"500","100","0.403974801301956"
"0","0","0.118064738810062"
"25","20","0.688713729381561"
"25","50","0.663677036762238"
"25","100","0.516644179821014"
"100","20","0.447202980518341"
"100","50","0.42441788315773"
"100","100","0.344332635402679"
"250","20","0.224664896726608"
"250","50","0.212660744786263"
"250","100","0.175287276506424"
"500","20","0.116117410361767"
"500","50","0.10985991358757"
"500","100","0.0906807631254196"
"0","0","0.182309001684189"
"25","20","0.732383549213409"
"25","50","0.685177505016327"
"25","100","0.718583285808563"
"100","20","0.484299659729004"
"100","50","0.46223059296608"
"100","100","0.455855876207352"
"250","20","0.22000153362751"
"250","50","0.210389539599419"
"250","100","0.20695772767067"
"500","20","0.180022269487381"
"500","50","0.175344005227089"
"500","100","0.172481000423431"
"0","0","0.206646248698235"
"25","20","0.913034915924072"
"25","50","0.819088160991669"
"25","100","0.677619278430939"
"100","20","0.538065433502197"
"100","50","0.503729701042175"
"100","100","0.402296543121338"
"250","20","0.240735948085785"
"250","50","0.225347056984901"
"250","100","0.181578680872917"
"500","20","0.204410135746002"
"500","50","0.195023059844971"
"500","100","0.160226225852966"
"0","0","0.201623380184174"
"25","20","0.777322113513947"
"25","50","0.75649619102478"
"25","100","0.554564535617828"
"100","20","0.517188847064972"
"100","50","0.474510759115219"
"100","100","0.374651223421097"
"250","20","0.233521193265915"
"250","50","0.215007424354553"
"250","100","0.170653432607651"
"500","20","0.198299005627632"
"500","50","0.186084896326065"
"500","100","0.150583982467651"
"0","0","0.194286212325096"
"25","20","0.863706529140472"
"25","50","0.816802978515625"
"25","100","0.602847635746002"
"100","20","0.52253645658493"
"100","50","0.486886978149414"
"100","100","0.41186386346817"
"250","20","0.24168898165226"
"250","50","0.225317820906639"
"250","100","0.188050821423531"
"500","20","0.194237902760506"
"500","50","0.181080237030983"
"500","100","0.153880834579468"
"0","0","0.178932338953018"
"25","20","0.86388111114502"
"25","50","0.734429121017456"
"25","100","0.608351290225983"
"100","20","0.525047242641449"
"100","50","0.483870297670364"
"100","100","0.406622260808945"
"250","20","0.263226240873337"
"250","50","0.242671072483063"
"250","100","0.20463901758194"
"500","20","0.178612902760506"
"500","50","0.164802148938179"
"500","100","0.141207650303841"
"0","0","0.259281486272812"
"25","20","0.930421829223633"
"25","50","0.899032413959503"
"25","100","0.830632865428925"
"100","20","0.969251811504364"
"100","50","0.912168025970459"
"100","100","0.745081722736359"
"250","20","0.526522397994995"
"250","50","0.494289815425873"
"250","100","0.39140784740448"
"500","20","0.273280829191208"
"500","50","0.256600171327591"
"500","100","0.202789306640625"
"0","0","0.173797577619553"
"25","20","0.86583137512207"
"25","50","0.770390570163727"
"25","100","0.703156888484955"
"100","20","0.592428147792816"
"100","50","0.542148113250732"
"100","100","0.481782466173172"
"250","20","0.284018844366074"
"250","50","0.262373626232147"
"250","100","0.230750739574432"
"500","20","0.173169106245041"
"500","50","0.159957587718964"
"500","100","0.142646372318268"
"0","0","0.191708236932755"
"25","20","0.737750589847565"
"25","50","0.738046824932098"
"25","100","0.563092470169067"
"100","20","0.476940453052521"
"100","50","0.465126127004623"
"100","100","0.365580826997757"
"250","20","0.212709978222847"
"250","50","0.207657396793365"
"250","100","0.163260877132416"
"500","20","0.18061375617981"
"500","50","0.176321342587471"
"500","100","0.144060075283051"
"0","0","0.183451414108276"
"25","20","0.810770094394684"
"25","50","0.743554294109344"
"25","100","0.585020780563354"
"100","20","0.48424369096756"
"100","50","0.449216604232788"
"100","100","0.35347518324852"
"250","20","0.217109769582748"
"250","50","0.201262712478638"
"250","100","0.157131403684616"
"500","20","0.177643582224846"
"500","50","0.164677709341049"
"500","100","0.133419394493103"
"0","0","0.181695133447647"
"25","20","0.770183086395264"
"25","50","0.749602735042572"
"25","100","0.5602947473526"
"100","20","0.476891964673996"
"100","50","0.444372981786728"
"100","100","0.365955829620361"
"250","20","0.212246745824814"
"250","50","0.197319939732552"
"250","100","0.163848996162415"
"500","20","0.176884710788727"
"500","50","0.164443522691727"
"500","100","0.139122068881989"
"0","0","0.190052971243858"
"25","20","0.790013134479523"
"25","50","0.769906520843506"
"25","100","0.589879631996155"
"100","20","0.49389573931694"
"100","50","0.460470348596573"
"100","100","0.385787457227707"
"250","20","0.220846921205521"
"250","50","0.206434234976768"
"250","100","0.174024999141693"
"500","20","0.18405519425869"
"500","50","0.172039806842804"
"500","100","0.147762909531593"
"0","0","0.237155467271805"
"25","20","0.974346101284027"
"25","50","0.953539133071899"
"25","100","0.93840080499649"
"100","20","0.64260470867157"
"100","50","0.638296902179718"
"100","100","0.590183079242706"
"250","20","0.292394757270813"
"250","50","0.288825154304504"
"250","100","0.265752166509628"
"500","20","0.23498572409153"
"500","50","0.236332476139069"
"500","100","0.217444807291031"
"0","0","0.169049233198166"
"25","20","0.686844527721405"
"25","50","0.619686603546143"
"25","100","0.476249426603317"
"100","20","0.423751175403595"
"100","50","0.382229775190353"
"100","100","0.289387315511703"
"250","20","0.188260316848755"
"250","50","0.169640123844147"
"250","100","0.127758264541626"
"500","20","0.162923187017441"
"500","50","0.146808430552483"
"500","100","0.114985503256321"
"0","0","0.109123967587948"
"25","20","0.620016694068909"
"25","50","0.570352256298065"
"25","100","0.427890688180923"
"100","20","0.407125979661942"
"100","50","0.370893508195877"
"100","100","0.285043627023697"
"250","20","0.202856928110123"
"250","50","0.185277223587036"
"250","100","0.144990712404251"
"500","20","0.104739755392075"
"500","50","0.0968407914042473"
"500","100","0.0765982419252396"
"0","0","0.146092787384987"
"25","20","0.587836742401123"
"25","50","0.522961258888245"
"25","100","0.372708052396774"
"100","20","0.369157195091248"
"100","50","0.327753096818924"
"100","100","0.234915986657143"
"250","20","0.164347037672997"
"250","50","0.145870551466942"
"250","100","0.104286693036556"
"500","20","0.139547452330589"
"500","50","0.126238241791725"
"500","100","0.0938599780201912"
"0","0","0.195356577634811"
"25","20","0.762709140777588"
"25","50","0.715516090393066"
"25","100","0.51105672121048"
"100","20","0.487965226173401"
"100","50","0.459188967943192"
"100","100","0.322773069143295"
"250","20","0.217760354280472"
"250","50","0.205033093690872"
"250","100","0.142994523048401"
"500","20","0.192148342728615"
"500","50","0.180918395519257"
"500","100","0.131323173642159"
"0","0","0.0755906701087952"
"25","20","0.273996591567993"
"25","50","0.253324657678604"
"25","100","0.137688517570496"
"100","20","0.194929644465446"
"100","50","0.187719449400902"
"100","100","0.141470476984978"
"250","20","0.106880888342857"
"250","50","0.102726057171822"
"250","100","0.079786941409111"
"500","20","0.0739944726228714"
"500","50","0.072229266166687"
"500","100","0.0569906868040562"
"0","0","0.101894229650497"
"25","20","0.591651618480682"
"25","50","0.523132145404816"
"25","100","0.246097266674042"
"100","20","0.395432233810425"
"100","50","0.375861257314682"
"100","100","0.286180436611176"
"250","20","0.2165607213974"
"250","50","0.206813022494316"
"250","100","0.162961006164551"
"500","20","0.114696122705936"
"500","50","0.109238475561142"
"500","100","0.0864791348576546"
"0","0","0.267457813024521"
"25","20","0.660276472568512"
"25","50","0.626634538173676"
"25","100","0.371186167001724"
"100","20","0.321789115667343"
"100","50","0.310475438833237"
"100","100","0.202952042222023"
"250","20","0.268957018852234"
"250","50","0.258665591478348"
"250","100","0.176769971847534"
"500","20","0.268957018852234"
"500","50","0.258665591478348"
"500","100","0.176769971847534"
"0","0","0.236004829406738"
"25","20","0.791897714138031"
"25","50","0.73586493730545"
"25","100","0.449772924184799"
"100","20","0.356749951839447"
"100","50","0.341049432754517"
"100","100","0.227961257100105"
"250","20","0.226672023534775"
"250","50","0.215233013033867"
"250","100","0.152490079402924"
"500","20","0.226672023534775"
"500","50","0.215233013033867"
"500","100","0.152490079402924"
"0","0","0.124444246292114"
"25","20","0.701251983642578"
"25","50","0.624165713787079"
"25","100","0.557747423648834"
"100","20","0.410840541124344"
"100","50","0.372852504253387"
"100","100","0.34131583571434"
"250","20","0.180447518825531"
"250","50","0.1638093739748"
"250","100","0.150243297219276"
"500","20","0.121196091175079"
"500","50","0.110021233558655"
"500","100","0.102438621222973"
"0","0","0.121987402439117"
"25","20","0.457767695188522"
"25","50","0.398786783218384"
"25","100","0.27013099193573"
"100","20","0.386615723371506"
"100","50","0.348385632038116"
"100","100","0.27311784029007"
"250","20","0.179960653185844"
"250","50","0.163731679320335"
"250","100","0.130069494247437"
"500","20","0.119200058281422"
"500","50","0.11003053933382"
"500","100","0.0887279510498047"
"0","0","0.0686154887080193"
"25","20","0.412675768136978"
"25","50","0.315509557723999"
"25","100","0.185676053166389"
"100","20","0.298476308584213"
"100","50","0.265095472335815"
"100","100","0.202875852584839"
"250","20","0.145588725805283"
"250","50","0.131160348653793"
"250","100","0.10245219618082"
"500","20","0.0754330307245255"
"500","50","0.068049818277359"
"500","100","0.0524709858000278"
"0","0","0.12871128320694"
"25","20","0.355810314416885"
"25","50","0.30089744925499"
"25","100","0.18606786429882"
"100","20","0.296161949634552"
"100","50","0.265519052743912"
"100","100","0.20926758646965"
"250","20","0.14396159350872"
"250","50","0.131221458315849"
"250","100","0.106093153357506"
"500","20","0.128696709871292"
"500","50","0.11715617030859"
"500","100","0.0986961424350739"
"0","0","0.228908494114876"
"25","20","0.597133100032806"
"25","50","0.635792434215546"
"25","100","0.58767181634903"
"100","20","0.547054350376129"
"100","50","0.510985732078552"
"100","100","0.395561933517456"
"250","20","0.24823260307312"
"250","50","0.229187607765198"
"250","100","0.173987239599228"
"500","20","0.227971702814102"
"500","50","0.214864447712898"
"500","100","0.173987358808517"
"0","0","0.180099204182625"
"25","20","0.433359295129776"
"25","50","0.480454832315445"
"25","100","0.455762952566147"
"100","20","0.440755248069763"
"100","50","0.42022180557251"
"100","100","0.313477277755737"
"250","20","0.200187131762505"
"250","50","0.188029795885086"
"250","100","0.137046232819557"
"500","20","0.180176645517349"
"500","50","0.172688409686089"
"500","100","0.134067207574844"
"0","0","0.346083670854568"
"25","20","0.941964685916901"
"25","50","1.01734900474548"
"25","100","0.895971775054932"
"100","20","0.830416798591614"
"100","50","0.769796848297119"
"100","100","0.596841096878052"
"250","20","0.374090999364853"
"250","50","0.34249159693718"
"250","100","0.262294381856918"
"500","20","0.343560516834259"
"500","50","0.321089893579483"
"500","100","0.262294828891754"
"0","0","0.267542779445648"
"25","20","0.660851061344147"
"25","50","0.738800942897797"
"25","100","0.644140362739563"
"100","20","0.599801182746887"
"100","50","0.563124001026154"
"100","100","0.427050083875656"
"250","20","0.27152681350708"
"250","50","0.256266802549362"
"250","100","0.200567930936813"
"500","20","0.26562625169754"
"500","50","0.256266802549362"
"500","100","0.200567930936813"
"0","0","0.132510259747505"
"25","20","0.3822001516819"
"25","50","0.379740506410599"
"25","100","0.302823126316071"
"100","20","0.30103200674057"
"100","50","0.279053270816803"
"100","100","0.208241418004036"
"250","20","0.138032600283623"
"250","50","0.126684531569481"
"250","100","0.0958078131079674"
"500","20","0.129407852888107"
"500","50","0.121295541524887"
"500","100","0.0958078131079674"
"0","0","0.228908494114876"
"25","20","0.597133100032806"
"25","50","0.635792434215546"
"25","100","0.58767181634903"
"100","20","0.547054350376129"
"100","50","0.510985732078552"
"100","100","0.395561933517456"
"250","20","0.24823260307312"
"250","50","0.229187607765198"
"250","100","0.173987239599228"
"500","20","0.227971702814102"
"500","50","0.214864447712898"
"500","100","0.173987358808517"
"0","0","0.353066325187683"
"25","20","0.928869485855103"
"25","50","1.02384185791016"
"25","100","0.967327356338501"
"100","20","1.0859295129776"
"100","50","1.06606066226959"
"100","100","0.9327352643013"
"250","20","0.656487584114075"
"250","50","0.624791204929352"
"250","100","0.528550863265991"
"500","20","0.356291621923447"
"500","50","0.342346161603928"
"500","100","0.299598306417465"
"0","0","0.180099204182625"
"25","20","0.433359295129776"
"25","50","0.480454832315445"
"25","100","0.455762952566147"
"100","20","0.440755248069763"
"100","50","0.42022180557251"
"100","100","0.313477277755737"
"250","20","0.200187131762505"
"250","50","0.188029795885086"
"250","100","0.137046232819557"
"500","20","0.180176645517349"
"500","50","0.172688409686089"
"500","100","0.134067207574844"
"0","0","0.273434489965439"
"25","20","0.872954785823822"
"25","50","0.959228217601776"
"25","100","0.860352694988251"
"100","20","0.872401475906372"
"100","50","0.83725243806839"
"100","100","0.699184596538544"
"250","20","0.468821972608566"
"250","50","0.443443268537521"
"250","100","0.361757397651672"
"500","20","0.271869868040085"
"500","50","0.2602419257164"
"500","100","0.220694854855537"
"0","0","0.353066325187683"
"25","20","0.928869485855103"
"25","50","1.02384185791016"
"25","100","0.967327356338501"
"100","20","1.0859295129776"
"100","50","1.06606066226959"
"100","100","0.9327352643013"
"250","20","0.656487584114075"
"250","50","0.624791204929352"
"250","100","0.528550863265991"
"500","20","0.356291621923447"
"500","50","0.342346161603928"
"500","100","0.299598306417465"
"0","0","0.279413253068924"
"25","20","0.323648601770401"
"25","50","0.436025470495224"
"25","100","0.487515896558762"
"100","20","0.532474517822266"
"100","50","0.550861537456512"
"100","100","0.513274788856506"
"250","20","0.331034362316132"
"250","50","0.320120394229889"
"250","100","0.28059846162796"
"500","20","0.281387567520142"
"500","50","0.282655775547028"
"500","100","0.26310008764267"
"0","0","0.346271574497223"
"25","20","0.607814013957977"
"25","50","0.508222103118896"
"25","100","0.324733823537827"
"100","20","0.342453747987747"
"100","50","0.294382959604263"
"100","100","0.199414744973183"
"250","20","0.325332373380661"
"250","50","0.29438328742981"
"250","100","0.199414744973183"
"500","20","0.325332373380661"
"500","50","0.29438328742981"
"500","100","0.199414744973183"
"0","0","0.376867085695267"
"25","20","0.267149090766907"
"25","50","0.359535455703735"
"25","100","0.653286039829254"
"100","20","0.619310915470123"
"100","50","0.607088565826416"
"100","100","0.478306472301483"
"250","20","0.379614651203156"
"250","50","0.377991527318954"
"250","100","0.330656498670578"
"500","20","0.379614651203156"
"500","50","0.377991527318954"
"500","100","0.330656498670578"
"0","0","0.363768696784973"
"25","20","0.346863627433777"
"25","50","0.406663775444031"
"25","100","0.619586646556854"
"100","20","0.606307864189148"
"100","50","0.592377305030823"
"100","100","0.483855009078979"
"250","20","0.365755647420883"
"250","50","0.358304858207703"
"250","100","0.325955182313919"
"500","20","0.365755647420883"
"500","50","0.358304858207703"
"500","100","0.325955182313919"
"0","0","0.110203742980957"
"25","20","0.300413340330124"
"25","50","0.245956644415855"
"25","100","0.0980054661631584"
"100","20","0.129126131534576"
"100","50","0.10707999765873"
"100","100","0.0485193580389023"
"250","20","0.106864295899868"
"250","50","0.0926005765795708"
"250","100","0.0460995808243752"
"500","20","0.106864295899868"
"500","50","0.0926005765795708"
"500","100","0.0460995808243752"
"0","0","0.570792555809021"
"25","20","0.214099690318108"
"25","50","0.345768928527832"
"25","100","0.907486379146576"
"100","20","0.77872896194458"
"100","50","0.971747159957886"
"100","100","1.24530005455017"
"250","20","1.02729487419128"
"250","50","1.05502593517303"
"250","100","1.01949095726013"
"500","20","0.644384026527405"
"500","50","0.634454607963562"
"500","100","0.566323339939117"
"0","0","0.479439854621887"
"25","20","0.243407800793648"
"25","50","0.342863827943802"
"25","100","0.76493889093399"
"100","20","0.801013052463531"
"100","50","0.906452000141144"
"100","100","1.04701483249664"
"250","20","0.733088254928589"
"250","50","0.721386134624481"
"250","100","0.635374426841736"
"500","20","0.482667446136475"
"500","50","0.492398053407669"
"500","100","0.470763504505157"
"0","0","0.346271574497223"
"25","20","0.607814013957977"
"25","50","0.508222103118896"
"25","100","0.324733823537827"
"100","20","0.342453747987747"
"100","50","0.294382959604263"
"100","100","0.199414744973183"
"250","20","0.325332373380661"
"250","50","0.29438328742981"
"250","100","0.199414744973183"
"500","20","0.325332373380661"
"500","50","0.29438328742981"
"500","100","0.199414744973183"
"0","0","0.570792555809021"
"25","20","0.214099690318108"
"25","50","0.345768928527832"
"25","100","0.907486379146576"
"100","20","0.77872896194458"
"100","50","0.971747159957886"
"100","100","1.24530005455017"
"250","20","1.02729487419128"
"250","50","1.05502593517303"
"250","100","1.01949095726013"
"500","20","0.644384026527405"
"500","50","0.634454607963562"
"500","100","0.566323339939117"
"0","0","0.479439854621887"
"25","20","0.243407800793648"
"25","50","0.342863827943802"
"25","100","0.76493889093399"
"100","20","0.801013052463531"
"100","50","0.906452000141144"
"100","100","1.04701483249664"
"250","20","0.733088254928589"
"250","50","0.721386134624481"
"250","100","0.635374426841736"
"500","20","0.482667446136475"
"500","50","0.492398053407669"
"500","100","0.470763504505157"
"0","0","0.439012944698334"
"25","20","0.508518695831299"
"25","50","0.685090065002441"
"25","100","0.765995979309082"
"100","20","0.836631596088409"
"100","50","0.865522503852844"
"100","100","0.806464672088623"
"250","20","0.52012038230896"
"250","50","0.502972543239594"
"250","100","0.44087490439415"
"500","20","0.442115128040314"
"500","50","0.444107979536057"
"500","100","0.413381487131119"
"0","0","0.213621020317078"
"25","20","0.557265639305115"
"25","50","0.593344807624817"
"25","100","0.54843533039093"
"100","20","0.510525226593018"
"100","50","0.476864159107208"
"100","100","0.369144827127457"
"250","20","0.231654524803162"
"250","50","0.213881030678749"
"250","100","0.162366032600403"
"500","20","0.212746694684029"
"500","50","0.200514480471611"
"500","100","0.16236612200737"
"0","0","0.171539947390556"
"25","20","0.412550419569016"
"25","50","0.457629531621933"
"25","100","0.434110522270203"
"100","20","0.419802725315094"
"100","50","0.400254666805267"
"100","100","0.298579663038254"
"250","20","0.1906368881464"
"250","50","0.179093599319458"
"250","100","0.130531951785088"
"500","20","0.171581000089645"
"500","50","0.164481267333031"
"500","100","0.127694517374039"
"0","0","0.322974741458893"
"25","20","0.879082977771759"
"25","50","0.949435889720917"
"25","100","0.836159884929657"
"100","20","0.774974048137665"
"100","50","0.718400776386261"
"100","100","0.556988894939423"
"250","20","0.34911173582077"
"250","50","0.319622099399567"
"250","100","0.244778275489807"
"500","20","0.320619821548462"
"500","50","0.29964941740036"
"500","100","0.244778692722321"
"0","0","0.290070682764053"
"25","20","0.716510236263275"
"25","50","0.801027774810791"
"25","100","0.698389053344727"
"100","20","0.650312125682831"
"100","50","0.610546231269836"
"100","100","0.463008880615234"
"250","20","0.294390052556992"
"250","50","0.27784526348114"
"250","100","0.217454358935356"
"500","20","0.287992626428604"
"500","50","0.27784526348114"
"500","100","0.217454358935356"
"0","0","0.151381731033325"
"25","20","0.436644673347473"
"25","50","0.433833479881287"
"25","100","0.345957010984421"
"100","20","0.343908548355103"
"100","50","0.318798243999481"
"100","100","0.237897992134094"
"250","20","0.157690688967705"
"250","50","0.144726037979126"
"250","100","0.109450727701187"
"500","20","0.147837623953819"
"500","50","0.138569578528404"
"500","100","0.109450727701187"
"0","0","0.274979293346405"
"25","20","0.877904832363129"
"25","50","0.964669764041901"
"25","100","0.865233480930328"
"100","20","0.877344608306885"
"100","50","0.84199583530426"
"100","100","0.703142642974854"
"250","20","0.471472263336182"
"250","50","0.445949643850327"
"250","100","0.363800138235092"
"500","20","0.273405939340591"
"500","50","0.26171213388443"
"500","100","0.221940472722054"
"0","0","0.329470694065094"
"25","20","0.866806983947754"
"25","50","0.955435812473297"
"25","100","0.902698218822479"
"100","20","1.01337170600891"
"100","50","0.994830071926117"
"100","100","0.87041050195694"
"250","20","0.612616777420044"
"250","50","0.583038091659546"
"250","100","0.493227303028107"
"500","20","0.332480520009995"
"500","50","0.319466918706894"
"500","100","0.279574930667877"
"0","0","0.323130935430527"
"25","20","0.567206501960754"
"25","50","0.474264860153198"
"25","100","0.303028494119644"
"100","20","0.31956747174263"
"100","50","0.274708420038223"
"100","100","0.186082988977432"
"250","20","0.303590297698975"
"250","50","0.274708718061447"
"250","100","0.186082988977432"
"500","20","0.303590297698975"
"500","50","0.274708718061447"
"500","100","0.186082988977432"
"0","0","0.351700156927109"
"25","20","0.249307572841644"
"25","50","0.335527330636978"
"25","100","0.609671413898468"
"100","20","0.57795912027359"
"100","50","0.5665522813797"
"100","100","0.44636669754982"
"250","20","0.354264408349991"
"250","50","0.352749735116959"
"250","100","0.308574944734573"
"500","20","0.354264408349991"
"500","50","0.352749735116959"
"500","100","0.308574944734573"
"0","0","0.339475899934769"
"25","20","0.323698818683624"
"25","50","0.379509806632996"
"25","100","0.578220188617706"
"100","20","0.565823078155518"
"100","50","0.552822530269623"
"100","100","0.451544255018234"
"250","20","0.341330200433731"
"250","50","0.33437705039978"
"250","100","0.304186940193176"
"500","20","0.341330200433731"
"500","50","0.33437705039978"
"500","100","0.304186940193176"
"0","0","0.102840937674046"
"25","20","0.280351251363754"
"25","50","0.229529932141304"
"25","100","0.0914554074406624"
"100","20","0.120499297976494"
"100","50","0.0999251380562782"
"100","100","0.0452748276293278"
"250","20","0.0997245311737061"
"250","50","0.0864130333065987"
"250","100","0.0430168323218822"
"500","20","0.0997245311737061"
"500","50","0.0864130333065987"
"500","100","0.0430168323218822"
"0","0","0.532681345939636"
"25","20","0.199799194931984"
"25","50","0.322680115699768"
"25","100","0.846904993057251"
"100","20","0.726736783981323"
"100","50","0.906872093677521"
"100","100","1.16216778755188"
"250","20","0.958711385726929"
"250","50","0.984591424465179"
"250","100","0.951428055763245"
"500","20","0.601359665393829"
"500","50","0.592093288898468"
"500","100","0.528511047363281"
"0","0","0.447426676750183"
"25","20","0.227150604128838"
"25","50","0.319968223571777"
"25","100","0.713873386383057"
"100","20","0.7475346326828"
"100","50","0.845935642719269"
"100","100","0.977116346359253"
"250","20","0.684141397476196"
"250","50","0.67322039604187"
"250","100","0.592950701713562"
"500","20","0.450438678264618"
"500","50","0.459519803524017"
"500","100","0.439329952001572"
"0","0","0.339709252119064"
"25","20","0.943045377731323"
"25","50","1.0186516046524"
"25","100","0.897162914276123"
"100","20","0.8314009308815"
"100","50","0.770745635032654"
"100","100","0.597561955451965"
"250","20","0.374541223049164"
"250","50","0.342901706695557"
"250","100","0.262605369091034"
"500","20","0.343974530696869"
"500","50","0.32147404551506"
"500","100","0.256896883249283"
"0","0","0.311207562685013"
"25","20","0.768666923046112"
"25","50","0.85945338010788"
"25","100","0.749332010746002"
"100","20","0.697721660137177"
"100","50","0.655047595500946"
"100","100","0.496729910373688"
"250","20","0.315844863653183"
"250","50","0.298098117113113"
"250","100","0.23328971862793"
"500","20","0.308980584144592"
"500","50","0.298098117113113"
"500","100","0.23328971862793"
"0","0","0.162365093827248"
"25","20","0.468375414609909"
"25","50","0.465391010046005"
"25","100","0.371038436889648"
"100","20","0.368886649608612"
"100","50","0.341928869485855"
"100","100","0.255143374204636"
"250","20","0.169134229421616"
"250","50","0.155232474207878"
"250","100","0.117391131818295"
"500","20","0.158566698431969"
"500","50","0.148629784584045"
"500","100","0.117391131818295"
"0","0","0.290971279144287"
"25","20","0.94078403711319"
"25","50","1.03369629383087"
"25","100","0.927182853221893"
"100","20","0.94008195400238"
"100","50","0.902288019657135"
"100","100","0.75346165895462"
"250","20","0.505209505558014"
"250","50","0.477854698896408"
"250","100","0.38984802365303"
"500","20","0.292967170476913"
"500","50","0.280438393354416"
"500","100","0.234659656882286"
"0","0","0.353064984083176"
"25","20","0.928946733474731"
"25","50","1.02380394935608"
"25","100","0.967222392559052"
"100","20","1.08595049381256"
"100","50","1.06609332561493"
"100","100","0.932742595672607"
"250","20","0.656492054462433"
"250","50","0.62479692697525"
"250","100","0.528535306453705"
"500","20","0.352098703384399"
"500","50","0.342350125312805"
"500","100","0.299593061208725"
"0","0","0.229048207402229"
"25","20","0.597573220729828"
"25","50","0.636267483234406"
"25","100","0.588055551052094"
"100","20","0.547407805919647"
"100","50","0.511294901371002"
"100","100","0.395797520875931"
"250","20","0.248387023806572"
"250","50","0.229334220290184"
"250","100","0.174092084169388"
"500","20","0.228113427758217"
"500","50","0.215002059936523"
"500","100","0.174092158675194"
"0","0","0.183817148208618"
"25","20","0.442282885313034"
"25","50","0.490412086248398"
"25","100","0.465319037437439"
"100","20","0.449890702962875"
"100","50","0.428924053907394"
"100","100","0.31997412443161"
"250","20","0.204321920871735"
"250","50","0.191921219229698"
"250","100","0.139881134033203"
"500","20","0.183900162577629"
"500","50","0.176264107227325"
"500","100","0.136840671300888"
"0","0","0.470418095588684"
"25","20","0.544891238212585"
"25","50","0.734081745147705"
"25","100","0.821005761623383"
"100","20","0.896423518657684"
"100","50","0.927422881126404"
"100","100","0.864141464233398"
"250","20","0.557331621646881"
"250","50","0.538954198360443"
"250","100","0.472427576780319"
"500","20","0.47374302148819"
"500","50","0.475876092910767"
"500","100","0.442964047193527"
"0","0","0.571941018104553"
"25","20","0.21493224799633"
"25","50","0.346289783716202"
"25","100","0.909263074398041"
"100","20","0.78043395280838"
"100","50","0.973787307739258"
"100","100","1.24757266044617"
"250","20","1.02936625480652"
"250","50","1.05718982219696"
"250","100","1.02149653434753"
"500","20","0.645689308643341"
"500","50","0.635716438293457"
"500","100","0.567448318004608"
"0","0","0.48043367266655"
"25","20","0.24406723678112"
"25","50","0.343374282121658"
"25","100","0.765992105007172"
"100","20","0.802754640579224"
