Index,Drum Machine,Type,Duration,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Kurtosis,Pitch Salience
3608,Yamaha RY-10,ki,0.351351351,0.2765419,0.023737249,0.347022119,0.914606439,-0.2501089,-1.137959587
3609,Yamaha RY-10,ki,0.240786241,0.641027971,0.299036939,0.239303001,1.112598819,-0.273461453,-0.818756821
3610,Yamaha RY-10,ki,0.272727273,0.533808551,0.223819908,0.264984048,1.234694984,-0.240393561,-1.117571243
3611,Yamaha RY-10,ki,0.196560197,0.60370219,0.298910751,0.194800702,1.325811698,-0.271774202,-1.210318727
3612,Yamaha RY-10,ki,0.221130221,0.848491689,0.414890791,0.222754302,1.301899513,-0.287368486,-0.967609565
3613,Yamaha RY-10,ki,0.314496314,0.584914564,0.235047308,0.308213833,1.349596789,-0.275669282,-1.271846691
3614,Yamaha RY-10,ki,0.26044226,0.329319503,0.099972078,0.252013092,1.204169054,-0.278832114,-0.850853473
3615,Yamaha RY-10,ki,0.562653563,0.620656756,0.156881759,0.570615018,1.495494215,-0.273799212,-0.892872544
3616,Yamaha RY-10,ki,0.459459459,0.648573899,0.211095752,0.46866913,1.348256328,-0.27887465,-1.329611029
3617,Yamaha RY-10,sn,0.272727273,0.081783596,-0.117029013,0.258972738,0.971854678,-0.135459253,-0.40459541
3618,Yamaha RY-10,sn,0.144200627,-0.392549198,-0.62338951,0.122856463,0.491628768,-0.568480655,0.264854973
3619,Yamaha RY-10,sn,0.253918495,-0.186757459,-0.40175588,0.229790081,-0.527070408,-1.317021957,0.555254834
3620,Yamaha RY-10,sn,0.561128527,0.554360029,0.129528407,0.554853632,0.767428089,-1.200357434,-0.119150189
3621,Yamaha RY-10,sn,1.109717868,2.192414942,0.730376547,1.124137994,0.352554568,-0.083164797,-1.004175733
3622,Yamaha RY-10,sn,1.119122257,1.538936518,0.459925277,1.112082446,0.302522857,-0.002403586,-0.854674789
3623,Yamaha RY-10,sn,0.473354232,0.333955221,0.003396601,0.474359108,0.280728286,-0.389697965,-0.597535831
3624,Yamaha RY-10,sn,0.407523511,0.738779624,0.329502559,0.424722824,0.876268688,-0.634581814,-0.812361887
3625,Yamaha RY-10,sn,0.39184953,0.70845842,0.317820673,0.407426879,0.713980833,-0.582847362,-0.891321684
3626,Yamaha RY-10,sn,0.373040752,0.484470361,0.171382458,0.374410006,0.716940997,-0.789956862,-0.599207537
3627,Yamaha RY-10,sn,0.824451411,1.02058282,0.309725579,0.870092758,0.612321379,-0.522126386,-0.853736711
3628,Yamaha RY-10,sn,0.830721003,1.173109884,0.390204983,0.835477539,0.468419693,-0.214345455,-0.687281081
3629,Yamaha RY-10,sn,0.89968652,2.384855934,0.877755034,0.90158351,0.444639652,-0.369295575,-0.764658976
3630,Yamaha RY-10,sn,1.015673981,2.848738569,0.985266412,1.033502591,0.379009381,-0.522264649,-0.665764304
3631,Yamaha RY-10,sn,0.642633229,1.131030127,0.447784113,0.650840014,0.220268594,-0.708385791,-0.539691055
3632,Yamaha RY-10,sn,0.815047022,0.883758065,0.234050679,0.808307874,0.050089595,-0.216109751,-0.625826894
3633,Yamaha RY-10,sn,1.056426332,2.337326441,0.801805683,1.053035194,0.28509581,-0.286555305,-0.770904124
3634,Yamaha RY-10,sn,1.354231975,2.822134597,0.859812227,1.358878774,0.262703528,-0.092061815,-0.68940502
3635,Yamaha RY-10,sn,0.962382445,0.893082823,0.181540261,0.949129303,0.938349693,-0.869406624,-0.387756045
3636,Yamaha RY-10,sn,0.407523511,0.48508917,0.154007717,0.425303406,0.821153226,-0.646251238,-0.407749611
3637,Yamaha RY-10,sn,0.253918495,0.258422266,0.055371934,0.25177286,0.125779842,-0.235486573,-0.359955786
3638,Yamaha RY-10,sn,0.943573668,2.357657459,0.851220106,0.938035768,0.962831309,-0.203784346,-0.84074831
3639,Yamaha RY-10,sn,0.310344828,0.794463001,0.416041718,0.321906529,0.053041882,-0.405035813,-0.352503547
3640,Yamaha RY-10,sn,0.586206897,0.8898288,0.336804583,0.579507485,-0.226140379,-0.184396569,-0.328720844
3641,Yamaha RY-10,sn,0.219435737,0.270706286,0.085534458,0.216878223,0.411617708,-0.722415874,-0.263771773
3642,Yamaha RY-10,sn,0.589341693,0.725347143,0.232842564,0.59410112,0.526467476,-0.854234237,-0.096453861
3643,Yamaha RY-10,sn,1.200626959,0.604320725,-0.090284341,1.173874316,0.458477317,-0.812949908,-0.091779703
3644,Yamaha RY-10,sn,0.605015674,2.120714274,0.906628626,0.63969534,0.435528539,0.303400208,-0.348335671
3645,Yamaha RY-10,sn,0.200626959,0.12857016,-0.030964976,0.184860664,0.567086562,0.314451132,-0.538043635
3646,Yamaha RY-10,sn,0.4169279,0.379414814,0.068125138,0.423052118,0.62486324,0.133441048,-0.781354886
3647,Yamaha RY-30,ki,-0.402948403,-0.116386036,0.14883623,-0.420586563,0.800952305,-0.268852754,-0.097040699
3648,Yamaha RY-30,ki,-0.523341523,-0.483286014,-0.236006847,-0.534307315,-0.167384635,0.585301212,0.540889847
3649,Yamaha RY-30,ki,2.353808354,-0.48753068,-1.349776373,2.15687073,-0.120219558,0.212452621,-0.9315528
3650,Yamaha RY-30,ki,-0.302211302,-0.014727946,0.161952964,-0.305273529,0.759237836,-0.256512378,-0.304885725
3651,Yamaha RY-30,ki,-0.488943489,0.204589318,0.519502032,-0.510333935,1.166595807,-0.188050965,-0.404932559
3652,Yamaha RY-30,ki,-0.69041769,0.137510778,0.738408634,-0.72078538,1.467804711,-0.079863552,-0.778922305
3653,Yamaha RY-30,ki,0.054054054,-0.000557878,-0.056692895,0.041634494,1.721960426,-0.287964976,-1.499228965
3654,Yamaha RY-30,ki,-0.257985258,0.087878516,0.220087587,-0.275289593,1.541350662,-0.28272676,-0.760541003
3655,Yamaha RY-30,ki,1.481572482,0.083074292,-0.47175117,1.405458788,0.793797993,-0.186964246,-0.668363376
3656,Yamaha RY-30,ki,0.14987715,0.195788,0.058740186,0.133903301,1.39202743,-0.286696904,-1.493336652
3657,Yamaha RY-30,ki,0.125307125,0.247837564,0.110130865,0.136823558,0.760017026,-0.270689327,-0.701095872
3658,Yamaha RY-30,ki,-0.402948403,-0.11797481,0.14716719,-0.420656052,0.799300304,-0.268674617,-0.095869783
3659,Yamaha RY-30,ki,-0.356265356,0.139829636,0.341768786,-0.361609648,0.416769493,-0.273104399,-0.001130859
3660,Yamaha RY-30,ki,0.44963145,0.065999299,-0.178125569,0.445127678,1.257821027,-0.274844911,-0.862543861
3661,Yamaha RY-30,ki,0.520884521,-0.005136951,-0.269384204,0.513922211,0.785863282,-0.044002608,-0.908668725
3662,Yamaha RY-30,ki,2.444717445,0.124610123,-0.626227396,2.231405279,1.26825637,0.143093315,-2.418556043
3663,Yamaha RY-30,sn,0.545454545,0.157795401,-0.181077621,0.511314977,0.077532473,-0.407769873,0.118123419
3664,Yamaha RY-30,sn,-0.639498433,-0.943392595,-1.368758615,-0.649064856,0.529102681,-1.079008319,0.582314043
3665,Yamaha RY-30,sn,-0.846394984,-0.610168921,0.067681837,-0.864513798,0.829539685,0.28144444,0.129888776
3666,Yamaha RY-30,sn,-0.55799373,-0.213832809,0.235757516,-0.570872495,-0.842813436,-0.278440582,0.999528005
3667,Yamaha RY-30,sn,-0.094043887,-0.197523248,-0.18582608,-0.113083176,-0.160379868,-0.342721,-0.206096842
3668,Yamaha RY-30,sn,-0.382445141,-0.530345498,-0.446815482,-0.375731704,0.286560688,-0.630287778,0.081822722
3669,Yamaha RY-30,sn,0.10031348,-0.417631502,-0.6305539,0.086856282,0.243384797,-0.854578933,0.241307117
3670,Yamaha RY-30,sn,0.473354232,-0.180741611,-0.505268571,0.466138829,0.792698471,-0.569931777,-0.940876583
3671,Yamaha RY-30,sn,1.92476489,0.218275339,-0.607699902,1.747716742,-0.543999026,-0.630200611,0.372562591
3672,Yamaha RY-30,sn,0.971786834,-0.497550356,-1.190324386,0.938107995,0.291015771,-0.064569309,-0.987016658
3673,Yamaha RY-30,sn,0.545454545,0.159638776,-0.179330104,0.511064819,0.076399148,-0.413591787,0.12012807
3674,Yamaha RY-30,sn,0.564263323,0.143954996,-0.201431837,0.520605478,-0.342025288,-0.65910365,0.208472216
3675,Yamaha RY-30,sn,0.021943574,-0.453907192,-0.639280625,0.001461538,0.007485953,-0.611682167,-0.222137776
3676,Yamaha RY-30,sn,0.05015674,0.067440135,0.00799024,0.014983238,0.375343248,-0.498756465,-0.349557525
3677,Yamaha RY-30,sn,0.605015674,-0.247961398,-0.654392673,0.55355131,-0.291495698,3.251711086,-0.114477222
3678,Yamaha RY-30,ki,-0.469287469,1.194791976,1.036763419,-0.482627282,-0.149876248,0.585048502,0.52190053
3679,Yamaha RY-30,ki,-0.189189189,0.330106916,0.351391207,-0.190213139,0.723953648,0.981477746,-0.160449948
3680,Yamaha RY-30,ki,0.660933661,0.144062252,-0.191785308,0.642952361,1.006621429,-0.245036493,-0.647875735
3681,Yamaha RY-30,ki,0.083538084,0.44343532,0.261004249,0.118662263,1.364731451,-0.290102727,-0.85774256
3682,Yamaha RY-30,ki,0.167076167,0.619926015,0.324043599,0.177859684,1.47472448,-0.258888673,-0.986064866
3683,Yamaha RY-30,ki,-0.513513514,0.004955543,0.379826962,-0.523379217,-0.367701768,2.361043431,0.611848063
3684,Yamaha RY-30,ki,-0.604422604,0.601021686,0.917368721,-0.625272491,0.537879958,-0.226468082,0.153254534
3685,Yamaha RY-30,ki,-0.673218673,0.796524795,1.122445051,-0.700285671,1.321577082,-0.124346775,-0.335265428
3686,Yamaha RY-30,ki,-0.724815725,0.459379001,1.023177838,-0.750098127,0.895413824,-0.143509357,-0.22175075
3687,Yamaha RY-30,ki,-0.113022113,0.708919704,0.526294045,-0.112771123,1.332731467,-0.278490073,-0.586001492
3688,Yamaha RY-30,ki,-0.371007371,0.278463912,0.456638072,-0.373477003,1.130870038,-0.302770692,-0.775158679
3689,Yamaha RY-30,ki,-0.132678133,0.975385031,0.669513863,-0.143180216,1.166518734,-0.282749142,-0.904380359
3690,Yamaha RY-30,ki,0.405405405,1.365242336,0.557029723,0.408341184,0.386682877,-0.275177706,0.092524643
3691,Yamaha RY-30,sn,-0.4169279,-0.127178141,0.180119853,-0.423926945,-0.014233514,-1.097775911,0.76402166
3692,Yamaha RY-30,sn,0.504702194,1.572271275,0.72981141,0.524580983,0.872724369,-0.75914058,-1.042223971
3693,Yamaha RY-30,sn,1.470219436,1.028476311,0.085995789,1.420995928,-0.535473077,0.318646693,-0.298913316
3694,Yamaha RY-30,sn,0.601880878,0.602537617,0.144729757,0.558475121,0.770517577,-0.639422112,-0.827351962
3695,Yamaha RY-30,sn,0.526645768,0.690158551,0.242283385,0.514214329,-0.024245498,-0.401671177,-0.038895599
3696,Yamaha RY-30,sn,0.721003135,0.655914708,0.12874379,0.692642459,-0.195345701,-0.914150413,0.006519598
3697,Yamaha RY-30,sn,0.871473354,2.127879579,0.7990034,0.826254256,-0.186097572,-0.873773924,-0.1430148
3698,Yamaha RY-30,sn,0.410658307,0.330627982,0.032009511,0.41420025,0.529234569,-0.672144781,-0.31675072
3699,Yamaha RY-30,sn,0.034482759,0.255530144,0.186661341,0.024561197,-0.150412213,-0.224279574,-0.141131581
3700,Yamaha RY-30,sn,-0.235109718,0.455608317,0.55090808,-0.233840185,0.413803943,-0.550840675,-0.034104772
3701,Yamaha RY-30,sn,2.097178683,0.691212876,-0.292429848,1.917577561,-0.646252071,-1.216278031,0.609836756
3702,Yamaha RY-30,sn,-0.793103448,-0.168594959,0.648412074,-0.802037817,1.006943608,-0.184451669,0.039143939
3703,Yamaha RY-30,sn,-0.407523511,0.619117533,0.828541666,-0.40892888,-0.139196197,-0.293186231,-0.180709021
3704,Yamaha RY-30,sn,-0.122257053,0.315934872,0.353793109,-0.136788459,0.70910041,-0.772088169,-0.4836841
3705,Yamaha RY-30,sn,0.12539185,0.809078909,0.536757112,0.118853543,0.756146129,-0.750714124,-0.151402696
3706,Yamaha RY-30,sn,-0.335423197,0.483929253,0.663315023,-0.340945803,-0.151488387,-1.127654493,0.749796404
3707,Yamaha RY-30,sn,-0.485893417,0.305322988,0.680214264,-0.494824466,-0.763238432,-0.250232798,0.970805582
3708,Yamaha RY-30,sn,0.206896552,0.874817222,0.527537979,0.211583788,-0.566382607,-0.741407122,0.51756093
3709,Yamaha RY-30,sn,0.865203762,0.171946505,-0.309433381,0.818711828,0.421749857,-0.666917885,-0.732619412
3710,Yamaha RY-30,sn,1.131661442,0.599246537,-0.069778173,1.058478037,0.068910447,-0.64692471,-0.955153427
3711,Yamaha RY-30,sn,0.128526646,0.481743999,0.309439478,0.125081127,0.22237826,-1.013097388,0.228112996
3712,Yamaha RY-30,ki,0.538083538,0.087346491,-0.196079333,0.551821067,0.604798034,-0.249395447,-0.306695014
3713,Yamaha RY-30,ki,-0.469287469,0.515743925,0.700928953,-0.463906904,1.121075457,-0.263822525,-0.434978739
3714,Yamaha RY-30,ki,0.963144963,1.854934385,0.531740445,0.965533379,1.270020277,-0.239530264,-1.623533497
3715,Yamaha RY-30,ki,0.031941032,1.760491322,0.867058377,0.053135917,1.551075726,-0.27846461,-0.860541246
3716,Yamaha RY-30,ki,0.132678133,0.90801751,0.485755849,0.157149922,0.42628767,-0.274005614,-0.000497755
3717,Yamaha RY-30,ki,0.253071253,0.935256494,0.44132565,0.266532798,1.409500871,-0.284009724,-1.74495396
3718,Yamaha RY-30,ki,0.127764128,0.533672277,0.292155746,0.142692557,1.762946634,-0.29034505,-1.716716121
3719,Yamaha RY-30,ki,-0.567567568,0.624225454,0.874317251,-0.570100165,1.593887953,-0.270548656,-0.681550191
3720,Yamaha RY-30,ki,0.604422604,0.385352432,0.000330577,0.622951569,1.238520964,-0.279086836,-0.904114089
3721,Yamaha RY-30,ki,-0.248157248,0.526651291,0.515293416,-0.228243879,0.936883927,-0.280931459,-0.302468841
3722,Yamaha RY-30,ki,0.063882064,-0.078394584,-0.139426387,0.10573989,-0.026143553,0.474893599,-0.243907062
3723,Yamaha RY-30,ki,4.255528256,0.137920989,-0.860194055,3.646517179,-0.115875793,0.100876478,-1.990994663
3724,Yamaha RY-30,ki,-0.766584767,-0.015188621,0.742477374,-0.781791422,-0.151956682,0.012553893,0.565741962
3725,Yamaha RY-30,ki,0.267813268,2.450394157,0.948107737,0.294532186,1.154427386,-0.244394701,-1.439688225
3726,Yamaha RY-30,ki,-0.329238329,0.324494392,0.450182716,-0.312761143,1.313442738,-0.277437894,-0.690016452
3727,Yamaha RY-30,ki,-0.471744472,1.371696023,1.104181018,-0.455566935,-0.164262454,0.570416159,0.524749602
3728,Yamaha RY-30,ki,-0.115479115,0.106034066,0.132011947,-0.096311959,0.843014811,-0.26002334,-0.150291195
3729,Yamaha RY-30,ki,-0.498771499,0.76397242,0.868563607,-0.488677177,0.684056206,-0.207172757,0.054818182
3730,Yamaha RY-30,ki,-0.154791155,1.000416455,0.692578267,-0.138366504,0.807039613,0.483912581,-0.162493252
3731,Yamaha RY-30,sn,0.307210031,0.44666857,0.17795547,0.315567178,0.107146199,-0.518519981,0.011056451
3732,Yamaha RY-30,sn,-0.764890282,-0.020998936,0.7607565,-0.740551264,0.846545788,0.051065849,0.143198137
3733,Yamaha RY-30,sn,-0.489028213,-0.396423125,-0.112479541,-0.464251772,0.561802414,-1.236304458,0.582149436
3734,Yamaha RY-30,sn,-0.028213166,0.047257743,0.035543853,0.009560034,-0.245831328,-0.222356641,0.001770915
3735,Yamaha RY-30,sn,-0.338557994,0.478565385,0.657754878,-0.31629597,-0.827529851,-0.313429536,1.007988363
3736,Yamaha RY-30,sn,0.294670846,0.480984037,0.210623842,0.289575812,0.475196929,-0.537301208,-0.668053604
3737,Yamaha RY-30,sn,0.382445141,0.245496226,-0.025201538,0.39109756,0.023816678,-0.642668347,-0.454146419
3738,Yamaha RY-30,sn,1.009404389,1.121633845,0.293364204,0.991856725,-0.141444346,-0.73491715,-0.286449689
3739,Yamaha RY-30,sn,0.993730408,0.800178112,0.112910878,0.962732456,-0.341224981,-0.745245653,0.093137116
3740,Yamaha RY-30,sn,0.655172414,0.963627957,0.349062371,0.650318215,-0.226518092,-0.235882205,-0.339044976
3741,Yamaha RY-30,sn,-0.438871473,0.024709295,0.362634796,-0.411382416,-0.282137295,-0.975734284,0.660453981
3742,Yamaha RY-30,sn,0.959247649,0.014839444,-0.498660239,0.91587888,-0.274348364,5.081991419,-0.381267797
3743,Yamaha RY-30,sn,0.981191223,0.407483724,-0.155893633,0.980781247,0.81657633,-0.689207906,-1.056503951
3744,Yamaha RY-30,sn,1.188087774,0.907990802,0.108635581,1.131940334,0.004661891,0.469520037,-0.549414697
3745,Yamaha RY-30,sn,1.551724138,0.192866945,-0.527073922,1.501687758,0.254244531,0.146124475,-0.926865776
3746,Yamaha RY-30,sn,-0.426332288,-0.049862376,0.270593764,-0.40602274,-0.498478818,-1.134115913,0.957132085
3747,Yamaha RY-30,sn,-0.018808777,0.434922968,0.368332344,-0.01089478,0.419254783,-0.158471087,-0.596378581
3748,Yamaha RY-30,sn,-0.595611285,-0.018424288,0.502759122,-0.569104124,0.303842291,-0.758664124,0.100454908
3749,Yamaha RY-30,sn,0.087774295,0.355735637,0.235561278,0.098822733,0.141445262,-0.865599888,-0.202243815
3750,Yamaha RY-30,sn,0.109717868,1.008564671,0.660177623,0.13841422,-0.04653117,0.819511574,-0.806763898
3751,Yamaha RY-30,sn,0.169278997,0.094124796,-0.045392928,0.184063928,-0.145009365,-0.458650304,-0.233989801
3752,Yamaha RY-30,sn,0.78369906,0.535032931,0.017831943,0.774994978,0.099710619,-0.481897787,0.120015527
3753,Yamaha RY-30,sn,-0.815047022,-0.204823631,0.643808624,-0.791620881,1.033294376,-0.718185011,0.124019907
3754,Yamaha RY-30,sn,0.253918495,0.975093641,0.555635317,0.307529838,0.139511448,0.022699364,-0.831609324
3755,Yamaha RY-30,sn,-0.338557994,0.132717132,0.368665769,-0.311503366,-0.332515945,-0.570780064,0.237802907
3756,Yamaha RY-30,sn,-0.228840125,0.147587058,0.285488428,-0.165890388,0.665480861,-0.232364761,-0.885142689
3757,Yamaha RY-30,sn,-0.040752351,0.43631698,0.384623229,-0.02133142,0.091224329,-0.810783188,-0.142363753
3758,Yamaha RY-30,sn,2.322884013,1.079192486,-0.114923536,2.28677274,0.416820159,-0.876905682,-1.033063359
3759,Yamaha RY-30,sn,0.206896552,0.439461227,0.22886416,0.225914217,0.250945853,-0.937692618,0.122431457
3760,Yamaha RY-30,sn,-0.175548589,0.258955106,0.341546697,-0.144814727,-0.118660795,-0.721192201,0.136306546
3761,Yamaha RY-30,sn,0.021943574,0.106541504,0.059606529,0.054673708,0.286185538,-0.661549555,0.074897162
3762,Yamaha TG-33,ki,0.213759214,2.011092717,0.852425419,0.253551308,0.144530141,-0.034734715,-0.066705058
3763,Yamaha TG-33,ki,-0.081081081,2.143631885,1.04727558,-0.054314596,0.1440133,-0.034031203,0.02970064
3764,Yamaha TG-33,ki,0.678132678,0.444420499,0.01249434,0.664243294,0.620001834,-0.100983481,-0.483647403
3765,Yamaha TG-33,ki,-0.633906634,-0.348959758,0.121773612,-0.657167052,0.384503986,-0.241705682,0.177895193
3766,Yamaha TG-33,sn,-0.438871473,1.167150717,1.187680464,-0.422274032,-0.875232906,-0.999160563,1.066586887
3767,Yamaha TG-33,sn,-0.454545455,1.052426938,1.142469746,-0.456076305,-0.217362651,0.184659128,-0.28489362
3768,Yamaha TG-33,sn,-0.347962382,1.240787501,1.13484033,-0.341383183,-0.938584986,-0.806106542,1.057156665
3769,Yamaha TG-33,sn,0.423197492,1.758828608,0.84977602,0.416001306,0.322185964,-0.815354167,-0.619594446
3770,Yamaha TG-33,sn,0.018808777,1.392393127,0.91915514,0.024928657,0.154989476,-0.818213644,-0.27307223
3771,Yamaha TX16,ki,-0.12039312,-0.552081825,-0.717908586,-0.120258952,1.083697763,-0.230289895,-0.672599458
3772,Yamaha TX16,ki,0.113022113,-0.247521343,-0.353763354,0.13524052,-0.003036891,-0.261198545,0.341281916
3773,Yamaha TX16,ki,-0.147420147,-0.382438998,-0.389951072,-0.132973879,0.598343572,-0.276544481,-0.330477831
3774,Yamaha TX16,ki,0.103194103,0.153283349,0.046063972,0.103529248,1.275952004,-0.278257259,-1.109691494
3775,Yamaha TX16,ki,-0.326781327,0.321094978,0.445828944,-0.323232161,0.517637265,-0.298167433,0.089139868
3776,Yamaha TX16,ki,0.248157248,0.275713664,0.070641133,0.293086837,0.429031156,-0.254009016,-1.475536486
3777,Yamaha TX16,ki,0.378378378,-0.1710143,-0.384244983,0.392552188,1.592625018,-0.29490347,-1.260498364
3778,Yamaha TX16,sn,0.119122257,0.416701297,0.268797276,0.123202835,-0.695165019,-0.703554848,0.73456795
3779,Yamaha TX16,sn,0.294670846,0.159339433,-0.055465165,0.337625347,0.016994746,-0.920986027,0.262313167
3780,Yamaha TX16,sn,0.131661442,1.242669627,0.776902906,0.215662493,-0.375064084,-0.932713385,0.460472283
3781,Yamaha TX16,sn,0.426332288,0.214322118,-0.073383595,0.428081106,0.445479158,-1.086297845,-0.380961599
3782,Yamaha TX16,sn,0.413793103,-0.05218968,-0.326475362,0.456658139,-0.128596211,0.003719585,-0.491406424
3783,Yamaha TX16,sn,0.090909091,0.805181772,0.553630028,0.115305468,0.111840512,-0.451297501,-0.47112555
3784,Yamaha TX16,sn,0.172413793,-0.67636616,-1.18833813,0.236376822,0.201396268,-1.039405957,0.277624163
3785,Yamaha TX16,sn,0.278996865,-0.331103344,-0.607109398,0.866980021,1.030585899,0.394183699,-0.815609185
3786,Yamaha TX16,sn,-0.55799373,-0.642740926,-0.483365452,-0.556645332,0.147862003,0.011467315,-0.296779376
3787,Yamaha TX16,sn,0.736677116,-0.226289264,-0.684247876,1.039812419,0.603913488,0.006774507,-0.805463192
3788,Yamaha TX16W Typhoon OS,ki,-0.12039312,-0.552081825,-0.717908586,-0.120258952,1.083697763,-0.230289895,-0.672599458
3789,Yamaha TX16W Typhoon OS,ki,0.113022113,-0.247521343,-0.353763354,0.13524052,-0.003036891,-0.261198545,0.341281916
3790,Yamaha TX16W Typhoon OS,ki,-0.147420147,-0.382438998,-0.389951072,-0.132973879,0.598343572,-0.276544481,-0.330477831
3791,Yamaha TX16W Typhoon OS,ki,0.103194103,0.153283349,0.046063972,0.103529248,1.275952004,-0.278257259,-1.109691494
3792,Yamaha TX16W Typhoon OS,ki,-0.326781327,0.321094978,0.445828944,-0.323232161,0.517637265,-0.298167433,0.089139868
3793,Yamaha TX16W Typhoon OS,ki,0.248157248,0.275713664,0.070641133,0.293086837,0.429031156,-0.254009016,-1.475536486
3794,Yamaha TX16W Typhoon OS,ki,0.378378378,-0.1710143,-0.384244983,0.392552188,1.592625018,-0.29490347,-1.260498364
3795,Yamaha TX16W Typhoon OS,sn,0.119122257,0.416701297,0.268797276,0.123202835,-0.695165019,-0.703554848,0.73456795
3796,Yamaha TX16W Typhoon OS,sn,0.294670846,0.159339433,-0.055465165,0.337625347,0.016994746,-0.920986027,0.262313167
3797,Yamaha TX16W Typhoon OS,sn,0.131661442,1.242669627,0.776902906,0.215662493,-0.375064084,-0.932713385,0.460472283
3798,Yamaha TX16W Typhoon OS,sn,0.426332288,0.214322118,-0.073383595,0.428081106,0.445479158,-1.086297845,-0.380961599
3799,Yamaha TX16W Typhoon OS,sn,0.413793103,-0.05218968,-0.326475362,0.456658139,-0.128596211,0.003719585,-0.491406424
3800,Yamaha TX16W Typhoon OS,sn,0.090909091,0.805181772,0.553630028,0.115305468,0.111840512,-0.451297501,-0.47112555
3801,Yamaha TX16W Typhoon OS,sn,0.172413793,-0.67636616,-1.18833813,0.236376822,0.201396268,-1.039405957,0.277624163
3802,Yamaha TX16W Typhoon OS,sn,-0.55799373,-0.642740926,-0.483365452,-0.556645332,0.147862003,0.011467315,-0.296779376
3803,Akai MPC2000,ki,-0.390663391,0.61768194,0.683775059,-0.403187336,-0.286794948,5.840380733,0.532544178
3804,Akai MPC2000,ki,0.631449631,1.080401274,0.356053619,0.620025185,-0.162230455,1.83696881,0.177438759
3805,Akai MPC2000,ki,0.147420147,0.830904827,0.441522672,0.173723234,0.405116175,-0.280217617,-0.243153999
3806,Akai MPC2000,ki,-0.058968059,0.68710322,0.480438173,-0.060850431,0.500362853,-0.192881875,0.122976026
3807,Akai MPC2000,ki,0.427518428,1.094686291,0.439191351,0.406664204,-0.06699171,0.32509957,-0.033707345
3808,Akai MPC2000,sn,-0.626959248,-0.29677941,0.217445516,-0.639039895,0.760680894,0.641433974,-0.262871038
3810,Akai MPC2000,sn,0.115987461,0.071358391,-0.034893989,0.120889864,0.745029945,-0.675552152,-0.609704927
3809,Akai MPC2000,sn,0.213166144,0.051989454,-0.112734792,0.193666797,-0.000186476,0.23667552,-0.880681076
3811,Akai MPC2000,sn,0.523510972,0.348855928,-0.00873848,0.472778686,-0.967167783,0.395043262,0.57191856
3812,Akai MPC2000,sn,1.188087774,-0.573160065,-1.415299023,1.09680147,1.043686821,-0.365478732,-0.872866091
3813,Akai MPC2000,sn,0.109717868,0.113617853,0.009723462,0.091519391,-0.43285679,-0.364340977,-0.029405296
3814,Alesis_HR16A,ki,-0.113022113,-0.083578566,-0.038238274,-0.1185594,0.637835703,-0.274071827,0.062263634
3815,Alesis_HR16A,ki,0.029484029,0.071989535,0.021756871,0.03005407,0.619116858,-0.26964427,0.017829365
3816,Alesis_HR16A,ki,0.127764128,0.371634568,0.193790276,0.120291412,0.589722386,-0.255818934,0.079984003
3817,Alesis_HR16A,ki,1.815724816,0.010954763,-0.607603588,1.713998085,0.119998767,-0.119223812,-0.120805596
3818,Alesis_HR16A,ki,1.552825553,1.977776006,0.41995404,1.526601803,-0.176153091,0.061834135,-0.364338867
3819,Alesis_HR16A,ki,-0.076167076,0.723166015,0.511939114,-0.070077473,1.025929049,-0.260824851,-0.633570289
3820,Alesis_HR16A,ki,0.054054054,-0.026053264,-0.079662738,0.046435522,0.19774911,-0.12857986,0.369876785
3821,Alesis_HR16A,ki,-0.542997543,-0.112859988,0.300382457,-0.557044726,0.254417195,-0.190701738,0.321085633
3822,Alesis_HR16A,sn,0.137931034,0.061916286,-0.053387663,0.119045972,0.165123457,-0.435722914,0.156728932
3823,Alesis_HR16A,sn,0.137931034,2.838106862,1.40079797,0.140644025,0.234127874,-0.36279548,0.104938347
3824,Alesis_HR16A,sn,1.072100313,1.029410301,0.219649572,1.032425779,0.655879197,0.555601942,-0.895252769
3825,Alesis_HR16A,sn,1.084639498,6.451815825,1.755917371,1.093194348,0.651579449,0.641712038,-0.949402101
3826,Alesis_HR16A,sn,0.846394984,-0.381669002,-0.949088772,0.77917082,0.769035663,-0.176278706,-0.823022019
3827,Alesis_HR16A,sn,0.015673981,-0.19193684,-0.258926074,-0.007799176,0.724346901,-0.74865831,-0.193155585
3828,Alesis_HR16A,sn,-0.473354232,-0.367034117,-0.077987605,-0.491017599,0.883145024,-0.718258467,-0.396702525
3829,Alesis_HR16A,sn,0.44200627,-0.044337729,-0.331759785,0.412706552,0.432933267,-0.274955366,-0.747370553
3830,Alesis_HR16A,sn,2.210031348,0.614178623,-0.37249567,1.991320856,0.34376878,0.871280656,-0.304494161
3831,Alesis_HR16A,sn,0.438871473,0.161271864,-0.124820982,0.395318741,-0.001507375,-0.45942491,0.298592276
3832,Alesis_HR16A,sn,0.407523511,0.207932913,-0.069548612,0.380878522,-0.187795636,-0.214017993,0.303214449
3833,Alesis_HR16A,sn,0.507836991,3.65358175,1.428426718,0.514666274,0.041556594,-0.276529117,0.117852619
3834,BME_Rattlesnake_Parametric-Percussion-System,ki,2.228501229,-0.438760176,-1.239615765,2.156175947,-0.338608965,0.160826285,-0.470926297
