Index,Drum Machine,Type,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Centroid 1,Spectral Centroid 2,Spectral Kurtosis,Pitch Salience
1782,Polyvox,sn,0.067996165,0.6163392,0.118839038,0.427436529,0.472781677,0.360344626,0.012995499,0.642357762
1784,Quasimidi Rave-O-Lution 309,ki,0.100564125,0.449845601,0.631534256,0.017943073,0.034774453,0.525335044,0.025445627,0.292537616
1785,Quasimidi Rave-O-Lution 309,ki,0.10239275,0.482462579,0.526928984,0.024513758,0.036954136,0.560327818,0.012463847,0.126984228
1786,Quasimidi Rave-O-Lution 309,ki,0.110693681,0.475585652,0.599669615,0.02108867,0.029463688,0.567463776,0.010218386,0.095837902
1787,Quasimidi Rave-O-Lution 309,ki,0.107891655,0.446865784,0.686130989,0.023473533,0.034103751,0.211404304,0.010328492,0.103888463
1788,Quasimidi Rave-O-Lution 309,ki,0.080282441,0.324347198,0.956660999,0.021715993,0.034595703,0.010941346,0.059304931,0.105255654
1789,Quasimidi Rave-O-Lution 309,ki,0.013648909,0.043898902,0.817478993,0.013294804,0.018374253,0.2170003,0.013577408,0.666264426
1791,Quasimidi Rave-O-Lution 309,sn,0.062999285,0.405153618,0.483164862,0.256675323,0.260378639,0.553388499,0.00297618,0.715808009
1792,Quasimidi Rave-O-Lution 309,sn,0.064382603,0.37269271,0.604950398,0.273088788,0.25064325,0.030844717,0.026279016,0.538611592
1793,Quasimidi Rave-O-Lution 309,ki,0.023555687,0.298852483,0.29991773,0.019558827,0.022637255,0.039285279,0.035663198,0.706930075
1794,Quasimidi Rave-O-Lution 309,ki,0.031985982,0.363351823,0.281234329,0.012916762,0.023533279,0.003118248,0.109128599,0.845316075
1795,Quasimidi Rave-O-Lution 309,ki,0.088854328,0.545760305,0.289646116,0.021547813,0.032413999,0.557418846,0.019921308,0.699932732
1796,Quasimidi Rave-O-Lution 309,ki,0.099418238,0.584366765,0.255637763,0.016652433,0.022181877,0.572716108,0.026433768,0.769855764
1797,Quasimidi Rave-O-Lution 309,ki,0.099365653,0.579529709,0.264165178,0.021414983,0.03084054,0.562005198,0.02514642,0.71866768
1798,Quasimidi Rave-O-Lution 309,ki,0.041787183,0.425237277,0.252158112,0.026154825,0.029268188,0.454995056,0.019393374,0.760948663
1799,Quasimidi Rave-O-Lution 309,ki,0.060673344,0.471305662,0.304067774,0.470284655,0.637812689,0.539925799,0.003202814,0.249047834
1800,Quasimidi Rave-O-Lution 309,ki,0.077226647,0.494053529,0.34932725,0.015858219,0.027258102,0.102680423,0.073143471,0.704865861
1801,Quasimidi Rave-O-Lution 309,ki,0.045764645,0.41373952,0.31058319,0.346839433,0.323166082,0.095631491,0.047853415,0.544905854
1802,Quasimidi Rave-O-Lution 309,ki,0.02504852,0.416993556,0.140634349,0.025957272,0.043431243,0.008395906,0.066497136,0.963154615
1803,Quasimidi Rave-O-Lution 309,ki,0.010153582,0.205921402,0.220931787,0.013152236,0.022543085,0.54899803,0.058659741,0.913203311
1804,Quasimidi Rave-O-Lution 309,ki,0.036994976,0.411483628,0.238371102,0.031014857,0.034030079,0.171629314,0.040186077,0.698695577
1805,Quasimidi Rave-O-Lution 309,ki,0.028938471,0.561316133,0.054999213,0.022750853,0.029712396,0.013517769,0.046286,0.990538965
1806,Quasimidi Rave-O-Lution 309,sn,0.057007271,0.652048833,0.069860965,0.563015564,0.597586207,0.531732957,0.004110927,0.412444618
1807,Quasimidi Rave-O-Lution 309,sn,0.05156409,0.408625962,0.370561894,0.38824546,0.445366038,0.564664607,0.003297254,0.5244958
1808,Quasimidi Rave-O-Lution 309,sn,0.07143749,0.504304945,0.289987826,0.584569479,0.651700058,0.564634307,0.003515854,0.198379754
1809,Quasimidi Rave-O-Lution 309,sn,0.070251345,0.699966137,0.064502215,0.09843189,0.124132191,0.025143633,0.006432369,0.937859837
1810,Quasimidi Rave-O-Lution 309,sn,0.045116396,0.42051151,0.289956808,0.512679214,0.384124889,0.501881748,0.003040341,0.261026742
1811,Quasimidi Rave-O-Lution 309,sn,0.085662248,0.573495544,0.225692515,0.259525243,0.261881039,0.547971205,0.003449375,0.397461887
1812,Quasimidi Rave-O-Lution 309,sn,0.052752243,0.432068086,0.324686489,0.276279294,0.282342894,0.520747522,0.00307261,0.715040283
1813,Quasimidi Rave-O-Lution 309,sn,0.067435602,0.533159088,0.219191138,0.320341213,0.261250243,0.533525546,0.002834351,0.621076679
1814,Quasimidi Rave-O-Lution 309,sn,0.039621016,0.449853292,0.199352964,0.716307882,0.795066746,0.576197783,0.003019041,0.114721717
1816,Quasimidi Rave-O-Lution 309,ki,0.032446063,0.336995854,0.349505595,0.014367307,0.029211456,0.011970832,0.042442451,0.788127029
1817,Quasimidi Rave-O-Lution 309,ki,0.086642962,0.536606848,0.302920596,0.047049037,0.092405709,0.067010126,0.071785703,0.779604852
1818,Quasimidi Rave-O-Lution 309,ki,0.077187325,0.515735019,0.300553201,0.015850364,0.027238842,0.004193264,0.052969708,0.780290696
1819,Quasimidi Rave-O-Lution 309,ki,0.045927499,0.425499215,0.287335277,0.346651496,0.322438123,0.05047276,0.011783323,0.559714922
1820,Quasimidi Rave-O-Lution 309,ki,0.025035585,0.416903647,0.140656312,0.025921511,0.04353421,0.00825948,0.067195376,0.963170292
1821,Quasimidi Rave-O-Lution 309,ki,0.10090709,0.609931732,0.216367393,0.427737344,0.579430947,0.472074129,0.079655863,0.238417723
1822,Quasimidi Rave-O-Lution 309,ki,0.087740661,0.535864372,0.309048329,0.063199047,0.083324947,0.008091333,0.039987635,0.642273007
1823,Quasimidi Rave-O-Lution 309,sn,0.121720097,0.670386954,0.183590405,0.45738177,0.462448447,0.466103481,0.002502426,0.163718502
1824,Quasimidi Rave-O-Lution 309,sn,0.116281365,0.540050901,0.428146395,0.505873563,0.497624109,0.550438898,0.003191605,0.103699983
1825,Realistic Concertmate MG-1 Moog,sn,0.065028871,0.647756011,0.088375869,0.642510552,0.700307168,0.552091419,0.003325161,0.354524259
1826,Rhodes Chroma Polaris,ki,0.221143849,0.698276658,0.338045603,0.022083091,0.036073698,0.006050644,0.104375804,0.475865062
1827,Rhodes Chroma Polaris,ki,0.058552475,0.392936876,0.489817423,0.007172997,0.011567477,0.01815101,0.033264455,0.585859431
1828,Rhodes Chroma Polaris,ki,0.021896288,0.200622962,0.544395671,0.005430223,0.010599106,0.025632494,0.021044732,0.729388979
1829,Rhodes Chroma Polaris,ki,0.11939666,0.49648594,0.592143673,0.012207585,0.030438179,0.01027073,0.045604145,0.141643008
1830,Rhodes Chroma Polaris,sn,0.075098048,0.508291181,0.308285096,0.342102653,0.492152184,0.309157161,0.018152239,0.170692345
1831,Rhodes Chroma Polaris,sn,0.065130897,0.477648418,0.32049454,0.375423601,0.567289871,0.040713003,0.02281782,0.134360375
1832,Rhodes Chroma Polaris,sn,0.061204741,0.440129675,0.389018531,0.354877065,0.631929099,0.017336653,0.038603545,0.068374981
1833,Rhodes Chroma Polaris,sn,0.047369277,0.430310979,0.29298359,0.302520916,0.562809091,0.251159875,0.015729059,0.091595785
1834,Rhythm Ace FR-8,ki,0.033814528,0.512375891,0.098689736,0.00916041,0.010949272,0.035995647,0.030483582,0.983740798
1835,Rhythm Ace FR-8,sn,0.049834548,0.687504065,0.043998181,0.75140771,0.756150154,0.73333582,0.003642935,0.454807858
1837,Roland CR-1000 Digital Drummer,sn,0.065679656,0.707200383,0.058030662,0.420747501,0.327142099,0.522042365,0.004361796,0.730533447
1838,Roland CR-1000 Digital Drummer,ki,0.030706313,0.558943888,0.059444487,0.302493304,0.348505402,0.223107814,0.007587851,0.72723214
1839,Roland CR-1000 Digital Drummer,sn,0.069466091,0.700596591,0.064793754,0.413153395,0.386004727,0.540774784,0.004314763,0.730681845
1840,Roland CR-68 CompuRhythm,ki,0.018543948,0.425068839,0.087134034,0.065009659,0.076254867,0.029080543,0.029939432,0.909550244
1841,Roland CR-68 CompuRhythm,ki,0.041800182,0.630198022,0.054215198,0.045311221,0.056533539,0.010250114,0.041615082,0.977136061
1842,Roland CR-68 CompuRhythm,ki,0.043686892,0.536640764,0.119015137,0.059603105,0.065614584,0.124371361,0.009154731,0.849570293
1843,Roland CR-68 CompuRhythm,ki,0.0215588,0.485110923,0.06658338,0.053911651,0.063135055,0.010298351,0.050402292,0.955700646
1844,Roland CR-68 CompuRhythm,sn,0.026470143,0.548154448,0.054822626,0.59895689,0.532598955,0.730052403,0.001686129,0.559898109
1845,Roland CR-68 CompuRhythm,sn,0.034143432,0.60191315,0.052533821,0.674075953,0.611936852,0.755041702,0.001699486,0.45182958
1846,Roland CR-78 CompuRhythm,ki,0.018008571,0.328559198,0.172647117,0.109608497,0.132554535,0.005607122,0.071811447,0.833806565
1847,Roland CR-78 CompuRhythm,ki,0.008542551,0.285544738,0.097474315,0.007621391,0.008817724,0.004179207,0.088674653,0.985825748
1848,Roland CR-78 CompuRhythm,ki,0.021233492,0.496130349,0.057202649,0.12786264,0.144554588,0.010974309,0.048413454,0.87245197
1849,Roland CR-78 CompuRhythm,sn,0.031545708,0.589927611,0.048775988,0.572389743,0.553868864,0.252697083,0.004594126,0.374330256
1850,Roland CR-78 CompuRhythm,sn,0.020959271,0.426773432,0.100068416,0.469111232,0.48084937,0.635577369,0.002090554,0.568771733
1851,Roland CR-78 CompuRhythm,ki,0.02033002,0.416796497,0.102338384,0.053016291,0.061148358,0.028422613,0.024883959,0.899150351
1852,Roland CR-78 CompuRhythm,ki,0.035844219,0.512466872,0.107553852,0.078665033,0.110085743,0.027941726,0.032478013,0.807134228
1853,Roland CR-78 CompuRhythm,sn,0.031640682,0.516485313,0.087664207,0.554143017,0.535215603,0.441467487,0.003084927,0.413609416
1854,Roland CR-78 CompuRhythm,sn,0.008822202,0.308124503,0.088090768,0.678190116,0.729173233,0.460644903,0.002310129,0.34466381
1855,Roland CR-78 CompuRhythm,ki,0.020659748,0.485413949,0.060109311,0.037858531,0.041904717,0.011443332,0.047935484,0.970004434
1856,Roland CR-78 CompuRhythm,ki,0.020659013,0.498932948,0.053733357,0.037778132,0.041808962,0.008562111,0.053666173,0.970054588
1857,Roland CR-78 CompuRhythm,ki,0.02066166,0.498954814,0.05372465,0.037869966,0.041915663,0.00823675,0.05510991,0.969971394
1858,Roland CR-78 CompuRhythm,sn,0.03012358,0.611171001,0.037604957,0.552392038,0.5507115,0.543606009,0.003914032,0.426811176
1859,Roland CR-78 CompuRhythm,sn,0.037220517,0.60719873,0.053817961,0.555313601,0.522182974,0.167192741,0.004950673,0.361740516
1860,Roland CR-78 CompuRhythm,sn,0.032667182,0.589577591,0.050513239,0.542014308,0.545549379,0.212563709,0.003968087,0.394352294
1861,Roland CR-78 CompuRhythm,sn,0.032514167,0.589755906,0.050979371,0.56092978,0.535725452,0.230568671,0.004231337,0.379643907
1862,Roland CR-78 CompuRhythm,ki,0.021019509,0.522494835,0.045143048,0.042557529,0.047406516,0.013568074,0.023927766,0.975012262
1863,Roland CR-78 CompuRhythm,sn,0.03861612,0.708887395,0.024570136,0.702586132,0.744483475,0.647275852,0.002795093,0.359554072
1864,Roland CR-78 CompuRhythm,ki,0.02066039,0.474198416,0.065860001,0.037766435,0.041797648,0.01400944,0.045131728,0.960695983
1865,Roland CR-78 CompuRhythm,sn,0.032514071,0.595657582,0.048585744,0.560933771,0.5358097,0.26867952,0.00445532,0.379632883
1866,Roland CR-78 CompuRhythm,ki,0.021272439,0.390056747,0.140147675,0.061453927,0.079263593,0.047497744,0.012820789,0.850650367
1867,Roland CR-78 CompuRhythm,ki,0.019516877,0.444623175,0.078216737,0.046701619,0.053585202,0.007551081,0.055842419,0.929771427
1868,Roland CR-78 CompuRhythm,sn,0.032137848,0.510385526,0.096923596,0.569853477,0.497487841,0.466945442,0.002528018,0.416438764
1869,Roland CR-78 CompuRhythm,sn,0.036902683,0.678268701,0.031224264,0.590976211,0.571449773,0.656013681,0.002082044,0.417441391
1870,Roland CR-78 CompuRhythm,ki,0.020678542,0.456083132,0.076378468,0.037756595,0.041801557,0.023463772,0.045064172,0.950522497
1871,Roland CR-78 CompuRhythm,sn,0.032528256,0.58848266,0.051537328,0.560923237,0.535800803,0.319904981,0.003459799,0.379802923
1872,Roland CR-8000 CompuRhythm,ki,0.016553886,0.389473762,0.097388929,0.01302323,0.013926038,0.02391691,0.067448621,0.975652325
1873,Roland CR-8000 CompuRhythm,sn,0.043921479,0.646559466,0.048937166,0.100880607,0.082517006,0.095024449,0.003557833,0.953150888
1874,Roland CR-8000 CompuRhythm,ki,0.016553886,0.389473762,0.097388929,0.01302323,0.013926038,0.02391691,0.067448621,0.975652325
1875,Roland CR-8000 CompuRhythm,sn,0.043921479,0.646559466,0.048937166,0.100880607,0.082517006,0.095024449,0.003557833,0.953150888
1876,Roland CR-8000 CompuRhythm,ki,0.015373646,0.418746723,0.069415832,0.031247371,0.034685302,0.008219219,0.080057662,0.977473393
1877,Roland CR-8000 CompuRhythm,ki,0.015374267,0.41389776,0.072195661,0.031232598,0.034669102,0.010181325,0.076420852,0.977489944
1878,Roland CR-8000 CompuRhythm,ki,0.015407719,0.419140851,0.06939495,0.036556552,0.040791257,0.005024478,0.113920022,0.973659124
1879,Roland CR-8000 CompuRhythm,ki,0.01540898,0.399183705,0.081486932,0.036558203,0.04079263,0.006858517,0.100144328,0.96908575
1880,Roland CR-8000 CompuRhythm,ki,0.011287697,0.368221361,0.070405047,0.011468493,0.01180122,0.005761573,0.129106944,0.991191394
1881,Roland CR-8000 CompuRhythm,ki,0.011275626,0.389212445,0.059307418,0.011504868,0.011844454,0.005321941,0.146850451,0.9932864
1882,Roland CR-8000 CompuRhythm,ki,0.011278055,0.379286926,0.064303905,0.012671257,0.01319011,0.003484841,0.192906082,0.990724838
1883,Roland CR-8000 CompuRhythm,ki,0.011279881,0.361412365,0.074282823,0.012643606,0.013157612,0.005563122,0.166810418,0.988353708
1884,Roland CR-8000 CompuRhythm,ki,0.010549466,0.368877394,0.064457946,0.00837606,0.008248939,0.005857821,0.067797697,0.992356973
1885,Roland CR-8000 CompuRhythm,ki,0.010552117,0.368982148,0.064418416,0.008379953,0.008253218,0.006339234,0.06673383,0.992353163
1886,Roland CR-8000 CompuRhythm,ki,0.010564104,0.369090767,0.064461115,0.007919674,0.007731775,0.003925159,0.115856434,0.992454406
1887,Roland CR-8000 CompuRhythm,ki,0.01055582,0.368970047,0.064460862,0.007929286,0.007742504,0.004154533,0.112207927,0.992452845
1888,Roland CR-8000 CompuRhythm,sn,0.052347891,0.7385808,0.02902467,0.030070838,0.031090931,0.051986059,0.014306052,0.9940367
1889,Roland CR-8000 CompuRhythm,sn,0.051941034,0.721144789,0.033377079,0.030116992,0.031090432,0.052282956,0.015130527,0.99402121
1890,Roland CR-8000 CompuRhythm,sn,0.059613034,0.748668882,0.033133398,0.027255152,0.027790899,0.051723194,0.015878257,0.994769699
1891,Roland CR-8000 CompuRhythm,sn,0.058393045,0.739041266,0.034823911,0.02716109,0.027809708,0.053922565,0.017030951,0.994780941
1892,Roland CR-8000 CompuRhythm,ki,0.010847637,0.346963823,0.079372551,0.01215998,0.01276059,0.008107081,0.118274376,0.988192319
1893,Roland CR-8000 CompuRhythm,ki,0.015344885,0.415958696,0.070756992,0.032908929,0.036794287,0.009728724,0.077493698,0.976039748
1894,Roland CR-8000 CompuRhythm,sn,0.055579061,0.746097865,0.030285079,0.047377119,0.043688607,0.210303898,0.005491604,0.990610104
1895,Roland CR-8000 CompuRhythm,ki,0.016572099,0.393613443,0.093889078,0.013030725,0.013899087,0.018830051,0.064930066,0.97563746
1896,Roland CR-8000 CompuRhythm,sn,0.044018137,0.638450422,0.052148848,0.100753152,0.083977554,0.045260795,0.005102332,0.953231646
1897,Roland D-10 L.A,ki,0.048972276,0.717878338,0.031954716,0.359996055,0.456772119,0.045024261,0.006515181,0.712915673
1898,Roland D-10 L.A,ki,0.053349345,0.656946462,0.061178663,0.183988126,0.219849436,0.152921461,0.004643495,0.742590208
1899,Roland D-10 L.A,ki,0.033055944,0.515772925,0.09269341,0.383985457,0.460770741,0.360945668,0.00308566,0.608358932
1900,Roland D-10 L.A,sn,0.113079382,0.686998481,0.144782217,0.322098324,0.362314061,0.277665414,0.004343007,0.279543652
1901,Roland D-10 L.A,sn,0.142887861,0.69279896,0.193090626,0.33753554,0.350004261,0.270899133,0.003562268,0.296838053
1902,Roland D-10 L.A,sn,0.103751693,0.72745008,0.093558632,0.265790003,0.251037189,0.359665149,0.002673564,0.780667189
1903,Roland D-10 L.A,sn,0.094540778,0.79313486,0.048572334,0.233720378,0.232615634,0.261732421,0.002383841,0.806497288
1904,Roland D-10 L.A,sn,0.061664246,0.653681689,0.076240048,0.388157067,0.420362463,0.396786359,0.002679421,0.437120787
1905,Roland D-10 L.A,sn,0.087527986,0.693729814,0.0941781,0.379740886,0.325271793,0.430164522,0.003069049,0.565611517
1906,Roland D-70 Super LA Synthesizer,ki,0.028689091,0.413007143,0.168006978,0.32581219,0.411751876,0.141337188,0.003612958,0.70249317
1907,Roland D-70 Super LA Synthesizer,ki,0.033265028,0.473506018,0.130270622,0.360612869,0.471810551,0.064739671,0.005803727,0.663567644
1908,Roland D-70 Super LA Synthesizer,ki,0.029089446,0.59595015,0.040713095,0.409270254,0.502842699,0.021059003,0.00587024,0.645446089
1909,Roland D-70 Super LA Synthesizer,ki,0.027958115,0.461676556,0.112522508,0.279476631,0.386444626,0.017474726,0.017871927,0.743670282
1910,Roland D-70 Super LA Synthesizer,sn,0.091013447,0.614087985,0.182815955,0.419588974,0.416508961,0.341609968,0.002413396,0.309875019
1911,Roland D-70 Super LA Synthesizer,sn,0.091648873,0.61904938,0.180063886,0.389974176,0.410755784,0.369931992,0.00205418,0.177635476
1912,Roland D-70 Super LA Synthesizer,sn,0.064206016,0.593113459,0.132050942,0.375361504,0.319462488,0.515746439,0.001756714,0.679754957
1913,Roland D-70 Super LA Synthesizer,sn,0.0879858,0.597543491,0.199606324,0.606530544,0.589480657,0.494974348,0.001941716,0.158983471
1914,Roland D-70 Super LA Synthesizer,sn,0.114233323,0.598066902,0.285107213,0.530918079,0.599268906,0.374004139,0.002259026,0.198983029
1915,Roland DDR-30,ki,0.015303787,0.387222676,0.089340998,0.550806116,0.60796592,0.047136257,0.020649141,0.610975769
1916,Roland DDR-30,ki,0.067431861,0.591431008,0.143999642,0.570746826,0.63110854,0.336942564,0.008179878,0.185556829
1917,Roland DDR-30,ki,0.062012827,0.571119107,0.147890528,0.56717166,0.629284898,0.126015713,0.011546662,0.152005006
1918,Roland DDR-30,ki,0.032674159,0.485611511,0.119794302,0.514994416,0.570283186,0.370419133,0.004789777,0.337301497
1919,Roland DDR-30,ki,0.064820423,0.602018777,0.126266907,0.580872383,0.639667697,0.389326157,0.006734047,0.125635712
1920,Roland DDR-30,ki,0.026177957,0.535589259,0.055990697,0.416295981,0.45817865,0.231277639,0.002865365,0.162314305
1921,Roland DDR-30,ki,0.036993322,0.610147532,0.050349104,0.382373075,0.420743941,0.297035889,0.004463686,0.16211338
1922,Roland DDR-30,ki,0.048841078,0.654631935,0.052643987,0.419314167,0.461101198,0.038091477,0.013889073,0.184595423
1923,Roland DDR-30,sn,0.079061571,0.619760626,0.154163953,0.546667262,0.602403618,0.420890004,0.004311437,0.176873481
1924,Roland DDR-30,sn,0.192915781,0.822754218,0.118858474,0.527497065,0.514474335,0.450355921,0.004924416,0.117439766
1925,Roland DDR-30,sn,0.056235464,0.611323702,0.101340662,0.535418981,0.592077696,0.430828677,0.003667043,0.16452798
1926,Roland DDR-30,sn,0.188796342,0.732983746,0.211152713,0.617786068,0.651976317,0.539090174,0.002740182,0.16705455
1927,Roland DDR-30,sn,0.123578575,0.730734051,0.126421042,0.542228252,0.604303792,0.440239132,0.004685031,0.192206004
1928,Roland DDR-30,sn,0.144394974,0.807102301,0.085587545,0.581938443,0.609294194,0.472733946,0.004480983,0.229656928
1929,Roland DDR-30,sn,0.050178262,0.479371622,0.220787587,0.613769145,0.652370686,0.561214988,0.002409371,0.122604143
1930,Roland DDR-30,sn,0.053885608,0.514284206,0.188365231,0.561450588,0.659051821,0.370642527,0.004608083,0.041373127
1931,Roland DDR-30,ki,0.042533411,0.505235328,0.144514723,0.36480452,0.408721022,0.348770821,0.002392641,0.596078886
1932,Roland DDR-30,ki,0.040647296,0.490182995,0.15125294,0.167357034,0.1863057,0.125310033,0.003264722,0.75631814
1933,Roland DDR-30,ki,0.057852174,0.552533802,0.156719076,0.372697999,0.512845427,0.301413068,0.001984732,0.548091364
1934,Roland DDR-30,sn,0.100812709,0.655354341,0.159025694,0.394302366,0.364321225,0.228675645,0.002106807,0.531239692
1935,Roland DDR-30,sn,0.111072692,0.674685776,0.156682144,0.459824047,0.618156255,0.295981415,0.001956551,0.39156092
1936,Roland DDR-30,sn,0.160725954,0.743061494,0.157552939,0.373935907,0.431966229,0.282118996,0.003598159,0.088006066
1937,Roland DDR-30,sn,0.115249397,0.680721698,0.158188198,0.496513747,0.517653033,0.388005524,0.002580775,0.182360263
1938,Roland DDR-30,ki,0.049795976,0.752080992,0.023971524,0.345404247,0.402585323,0.011168516,0.021953991,0.822028988
1939,Roland DDR-30,ki,0.066931221,0.705780803,0.058730091,0.098399329,0.138452934,0.014534607,0.014494032,0.949916973
1940,Roland DDR-30,ki,0.065338214,0.651468154,0.086057552,0.336004267,0.469939928,0.078267262,0.004710011,0.742369296
1941,Roland DDR-30,ki,0.048749678,0.587781226,0.093425884,0.139898471,0.20569879,0.023049073,0.012466188,0.92442864
1942,Roland DDR-30,ki,0.033932862,0.536335055,0.08376007,0.277559978,0.396209407,0.036325839,0.007374635,0.754804112
1943,Roland DDR-30,ki,0.055684427,0.621582233,0.085740287,0.398690801,0.50474841,0.099464715,0.004403173,0.665588263
1944,Roland DDR-30,ki,0.035704657,0.649592776,0.035568949,0.178335982,0.22116845,0.013269251,0.035704948,0.898935748
1945,Roland DDR-30,ki,0.041323938,0.70804819,0.026315773,0.283688693,0.329451894,0.012344071,0.0307198,0.75230407
1946,Roland DDR-30,sn,0.086490925,0.720652818,0.07616987,0.359486769,0.32292414,0.489562976,0.00593584,0.671617143
1947,Roland DDR-30,sn,0.120348895,0.817253615,0.058728509,0.476348928,0.484665514,0.416344798,0.005403228,0.491584477
1948,Roland DDR-30,sn,0.078365296,0.751085864,0.051315679,0.3520527,0.338960502,0.382615775,0.005412691,0.667686766
1949,Roland DDR-30,sn,0.104603313,0.697291855,0.119792056,0.377716088,0.529956251,0.273122842,0.00319134,0.618484325
1950,Roland DDR-30,sn,0.097234242,0.760579174,0.065973101,0.403518113,0.355145366,0.498280697,0.004834971,0.587839641
1951,Roland DDR-30,sn,0.070607471,0.75319208,0.042651307,0.492115518,0.525833844,0.451914132,0.002904773,0.560578144
1952,Roland DDR-30,sn,0.097761803,0.653949456,0.150381276,0.450594596,0.587247302,0.357114854,0.003340804,0.387403042
1953,Roland DDR-30,sn,0.080698952,0.650543572,0.117116567,0.521014286,0.563402143,0.396988646,0.011163769,0.085975563
1954,Roland F-30 drums,ki,0.018781818,0.287547803,0.249936139,0.099948565,0.136674763,0.202669281,0.012875027,0.421457459
1955,Roland F-30 drums,ki,0.059264352,0.491754789,0.247849783,0.098322181,0.118992232,0.195228963,0.012443856,0.686538135
1956,Roland F-30 drums,sn,0.089053984,0.631073046,0.155210294,0.311984413,0.310856055,0.273168516,0.002537285,0.416025015
1957,Roland JD-800,ki,0.019045077,0.47558154,0.059324538,0.092507295,0.112917121,0.008028855,0.02866279,0.95699295
1958,Roland JD-800,ki,0.088933512,0.496951458,0.409730699,0.011528609,0.022485783,0.005198243,0.142116393,0.699366681
1959,Roland JD-800,ki,0.04677133,0.542804751,0.122064259,0.065714948,0.081894494,0.004589934,0.056441322,0.936941714
1960,Roland JD-800,ki,0.038539498,0.443822967,0.200977632,0.543563976,0.695869147,0.252466975,0.003156821,0.470389367
1961,Roland JD-800,ki,0.035337788,0.51188657,0.105908043,0.608781673,0.699198049,0.222989197,0.002582097,0.412396932
1962,Roland JD-800,ki,0.065837168,0.587739549,0.140692174,0.563297202,0.689391008,0.506482836,0.00213772,0.394629042
1963,Roland JD-800,ki,0.040689973,0.531124087,0.110934207,0.56365785,0.716091807,0.125737521,0.008998712,0.473601578
1964,Roland JD-800,ki,0.046587536,0.711681259,0.030354151,0.53999741,0.635688911,0.043874149,0.004518147,0.671810074
1965,Roland JD-800,ki,0.029611121,0.492559262,0.095366971,0.545910658,0.617817082,0.208204074,0.003373483,0.453043969
1966,Roland JD-800,ki,0.038822996,0.510328697,0.122219981,0.450085845,0.520610034,0.314826358,0.002552198,0.62480332
1967,Roland JD-800,ki,0.050549759,0.564422722,0.115978949,0.499403212,0.649371153,0.121182872,0.005720141,0.593627686
1968,Roland JD-800,sn,0.050812657,0.67245162,0.049997799,0.706024059,0.775642131,0.59308941,0.003794405,0.282812449
1969,Roland JD-800,sn,0.012706221,0.389822155,0.070142127,0.498137116,0.436069344,0.724432374,0.001186794,0.645145295
1970,Roland JD-800,sn,0.074544802,0.638813957,0.114351741,0.571765069,0.654491104,0.446155928,0.002469421,0.215774883
1971,Roland JD-800,sn,0.054458224,0.569923971,0.127169166,0.668398295,0.723511885,0.585071963,0.002522304,0.165341658
1972,Roland JD-800,sn,0.021551852,0.479912464,0.068948518,0.500811855,0.428605098,0.73963388,0.001083027,0.616187395
1973,Roland JD-800,sn,0.031653422,0.667757724,0.025505194,0.719648858,0.776756335,0.634936937,0.002780343,0.341846703
1974,Roland JD-800,sn,0.041445894,0.532264,0.112057034,0.629684702,0.692686137,0.512848899,0.00209616,0.123252606
1975,Roland JD-800,sn,0.053288401,0.547797523,0.142729876,0.655658368,0.697655885,0.541724345,0.002074827,0.067471044
1976,Roland JD-800,sn,0.057680676,0.537655883,0.178202859,0.539367017,0.623211568,0.411183401,0.004195076,0.180249596
1977,Roland JD-800,sn,0.076259903,0.668785356,0.098464418,0.523788981,0.56861288,0.420410644,0.005839339,0.181249663
1978,Roland JD-800,sn,0.077091883,0.754350651,0.050078518,0.571325369,0.636009019,0.463945743,0.00465261,0.139075856
1979,Roland JD-800,sn,0.042965794,0.511006493,0.142109079,0.572293367,0.609767183,0.485446377,0.004404301,0.232265677
1980,Roland JD-800,sn,0.086915894,0.73026537,0.076591281,0.636490105,0.569909561,0.577793009,0.001960614,0.190815111
1981,Roland JD-800,sn,0.093953404,0.734271791,0.07700318,0.518802209,0.435844016,0.50895838,0.003190812,0.324854846
1982,Roland JD-800,sn,0.049712935,0.610101192,0.079407748,0.556802119,0.604189766,0.422115707,0.003979586,0.524354834
1983,Roland JD-800,sn,0.096964079,0.77668427,0.05872888,0.633737632,0.653165508,0.556387407,0.003616014,0.218749351
1984,Roland JD-800,sn,0.051502845,0.549916862,0.13623245,0.581011638,0.648438383,0.485929731,0.00257623,0.097038878
1985,Roland JD-990,ki,0.027854385,0.481769906,0.096966842,0.539057355,0.646488686,0.121482274,0.001731265,0.552531643
1986,Roland JD-990,ki,0.024876631,0.455641612,0.100955754,0.484859715,0.560895753,0.092795437,0.003245168,0.592318143
1987,Roland JD-990,ki,0.034597912,0.491377554,0.120610234,0.359976879,0.421279572,0.257906633,0.001796226,0.771894496
1988,Roland JD-990,ki,0.02637734,0.470782539,0.099269145,0.34154983,0.538554764,0.032178446,0.008602712,0.879339513
1989,Roland JD-990,ki,0.025777306,0.659562318,0.021152955,0.369793555,0.47760449,0.024872457,0.006026868,0.82656264
1990,Roland JD-990,ki,0.038336931,0.502254608,0.128261998,0.408729035,0.579810338,0.082027517,0.006456588,0.669058142
1991,Roland JD-990,ki,0.04667007,0.511849696,0.157485107,0.472436611,0.702903617,0.097364831,0.002098619,0.639462615
