Drum Machine,Type,Duration,Loudness,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Kurtosis,Pitch Salience
Roland CR-68 CompuRhythm,ki,0.177777778,59.39049149,4.368934155,3.263175801,0.092113025,394.9855957,43.09552383,0.957723975
Roland CR-68 CompuRhythm,sn,0.143673469,20.48312187,5.255374908,-2.711440302,0.077208325,3628.62207,0.585834682,0.579999328
Roland CR-68 CompuRhythm,sn,0.134240363,26.44949913,6.640315056,-0.760156356,0.074307665,4074.287354,0.597490251,0.476866722
Roland CR-78 CompuRhythm,ki,0.472380952,58.89107513,3.728158712,-1.035711927,0.226530269,725.4230347,61.77713776,0.841397285
Roland CR-78 CompuRhythm,ki,0.264126984,45.80036926,2.019651175,-0.140475518,0.131261885,120.3554153,76.49195862,0.986473143
Roland CR-78 CompuRhythm,ki,0.160362812,58.09962082,4.310219765,3.579539573,0.080224589,833.7209473,41.36006546,0.8782776
Roland CR-78 CompuRhythm,sn,0.132063492,19.34962082,6.17145586,-2.715197508,0.069545269,3471.004883,3.123351336,0.402907103
Roland CR-78 CompuRhythm,sn,0.269206349,22.72673607,4.260725975,-4.76546785,0.134549454,2858.275635,0.9387362,0.588467658
Roland CR-78 CompuRhythm,ki,0.279365079,56.53918457,4.147153378,0.981313116,0.137426242,389.6736145,20.82824516,0.903756559
Roland CR-78 CompuRhythm,ki,0.287346939,80.49065399,6.94728756,3.148459323,0.144035935,541.8421021,27.4548111,0.815943182
Roland CR-78 CompuRhythm,sn,0.234376417,19.77027702,6.188597679,-5.067102106,0.118829288,3362.750977,1.806425452,0.440392226
Roland CR-78 CompuRhythm,sn,0.230022676,9.785305977,2.070124865,-9.544450499,0.119369879,4098.695801,1.130337119,0.374595642
Roland CR-78 CompuRhythm,ki,0.167619048,57.86252975,4.206665516,3.349768627,0.083908275,299.7458801,40.94298935,0.971374452
Roland CR-78 CompuRhythm,ki,0.150929705,57.85087585,4.206532955,3.803950313,0.075827867,299.2688904,45.94358444,0.971422315
Roland CR-78 CompuRhythm,ki,0.150929705,57.90574646,4.207010746,3.810094324,0.075816832,299.8137207,47.20338821,0.971342921
Roland CR-78 CompuRhythm,sn,0.106666667,18.35487175,5.914778233,-2.066524063,0.05538794,3352.362793,2.529901743,0.452991009
Roland CR-78 CompuRhythm,sn,0.14585034,21.57909584,7.195693493,-2.421976095,0.075935088,3369.695801,3.434473753,0.390892386
Roland CR-78 CompuRhythm,sn,0.139319728,19.54137039,6.373868942,-2.872252471,0.07174693,3290.793945,2.577069998,0.422014654
Roland CR-78 CompuRhythm,sn,0.137868481,19.58826828,6.346251488,-2.822563248,0.072337672,3403.015381,2.80678153,0.407978058
Roland CR-78 CompuRhythm,ki,0.130612245,53.14505005,4.271598339,3.947997694,0.064941153,327.6240234,19.99387169,0.976153553
Roland CR-78 CompuRhythm,sn,0.071111111,25.76486397,7.447583675,1.928761583,0.038868584,4243.432129,1.55351603,0.388805807
Roland CR-78 CompuRhythm,ki,0.182857143,57.86332703,4.206781387,2.971972638,0.091196269,299.1994934,38.49643326,0.962491155
Roland CR-78 CompuRhythm,sn,0.132789116,19.58831024,6.346234322,-2.623779589,0.069304168,3403.039063,3.002229214,0.407967538
Roland CR-78 CompuRhythm,ki,0.364988662,58.21473694,4.317249298,0.009545294,0.185342908,439.7322998,10.30193138,0.857471764
Roland CR-78 CompuRhythm,ki,0.213333333,54.25751877,4.00039053,1.884976089,0.106856272,352.210022,47.84257507,0.932979047
Roland CR-78 CompuRhythm,sn,0.25106576,20.8336525,6.278330326,-5.026245821,0.130563945,3455.957764,1.320466757,0.443092346
Roland CR-78 CompuRhythm,sn,0.082721088,21.49488831,7.138328075,-0.001999067,0.047301527,3581.274414,0.9313097,0.44404918
Roland CR-78 CompuRhythm,ki,0.211882086,57.94557571,4.210057735,2.366060371,0.104526587,299.1411133,38.43748474,0.952782333
Roland CR-78 CompuRhythm,sn,0.139319728,19.59428978,6.34879446,-2.866047161,0.073044784,3402.976563,2.133538008,0.408129811
Roland CR-8000 CompuRhythm,ki,0.264126984,53.18445206,3.465604782,0.828415561,0.131153673,152.4033661,57.97013855,0.976764381
Roland CR-8000 CompuRhythm,sn,0.136417234,30.59477234,8.405139923,0.15942955,0.069749534,673.642334,2.219082832,0.955290675
Roland CR-8000 CompuRhythm,ki,0.264126984,53.18445206,3.465604782,0.828415561,0.131153673,152.4033661,57.97013855,0.976764381
Roland CR-8000 CompuRhythm,sn,0.136417234,30.59477234,8.405139923,0.15942955,0.069749534,673.642334,2.219082832,0.955290675
Roland CR-8000 CompuRhythm,ki,0.192290249,54.67580032,3.252585173,2.404708032,0.095702663,260.5232849,68.97277832,0.978502274
Roland CR-8000 CompuRhythm,ki,0.198820862,54.68251038,3.252697229,2.241980618,0.09922561,260.4356384,65.79930115,0.978518069
Roland CR-8000 CompuRhythm,ki,0.192290249,54.56959152,3.258734941,2.393132861,0.095676199,292.0215149,98.5210495,0.974862218
Roland CR-8000 CompuRhythm,ki,0.223492063,54.57567215,3.258962393,1.721302238,0.111000672,292.031311,86.5003891,0.970497727
Roland CR-8000 CompuRhythm,ki,0.193015873,47.27800751,2.515118361,1.427546321,0.09695632,143.1794434,111.7731476,0.991593719
Roland CR-8000 CompuRhythm,ki,0.165442177,47.251194,2.512939692,2.136407822,0.082892016,143.3952484,127.2561188,0.993593037
Roland CR-8000 CompuRhythm,ki,0.177052154,47.24356461,2.513378143,1.799966073,0.08922419,150.3151855,167.4442291,0.991148472
Roland CR-8000 CompuRhythm,ki,0.20462585,47.2502861,2.513707638,1.198073026,0.101870723,150.1511383,144.673172,0.988885641
Roland CR-8000 CompuRhythm,ki,0.177052154,47.68639755,2.38187623,1.858215717,0.08941941,124.8327026,58.27474213,0.99270606
Roland CR-8000 CompuRhythm,ki,0.177052154,47.69100571,2.382354736,1.861067602,0.089369312,124.8557968,57.34641266,0.992702425
Roland CR-8000 CompuRhythm,ki,0.177052154,47.61386871,2.384518147,1.848349323,0.089423425,122.125061,100.210762,0.992799044
Roland CR-8000 CompuRhythm,ki,0.177052154,47.59446716,2.383023024,1.845707767,0.089423105,122.1820908,97.02707672,0.992797554
Roland CR-8000 CompuRhythm,sn,0.086349206,36.06535339,9.926010132,3.246708704,0.044513926,253.5431671,11.59797096,0.994309068
Roland CR-8000 CompuRhythm,sn,0.096507937,35.79636002,9.852577209,2.659117429,0.050029844,253.8169861,12.31740665,0.994294286
Roland CR-8000 CompuRhythm,sn,0.094331066,40.93202972,11.23728466,3.602662232,0.049721021,236.8383026,12.96987534,0.995008588
Roland CR-8000 CompuRhythm,sn,0.098684807,40.18185806,11.0170908,3.286806761,0.051863451,236.2802582,13.97571564,0.995019317
Roland CR-8000 CompuRhythm,ki,0.216961451,45.93693161,2.435692549,0.733125219,0.108321063,147.2818909,102.3206558,0.988731623
Roland CR-8000 CompuRhythm,ki,0.195192744,54.05595779,3.247394085,2.247263416,0.097402349,270.3809509,66.735466,0.977134109
Roland CR-8000 CompuRhythm,sn,0.08707483,37.38111877,10.50919914,3.36205895,0.046111275,356.2176208,3.906489849,0.991038978
Roland CR-8000 CompuRhythm,ki,0.256145125,53.1204071,3.468892097,0.953872463,0.126718223,152.4478302,55.77244949,0.976750195
Roland CR-8000 CompuRhythm,sn,0.14585034,30.65744019,8.422585487,-0.113836202,0.073819779,672.8861694,3.566811323,0.955367744
Roland D-10 L.A,ki,0.092154195,105.8320084,9.316750526,9.938120668,0.048227247,2210.918701,4.799662113,0.726027966
Roland D-10 L.A,ki,0.16399093,78.15270996,10.10676098,5.393260613,0.085263491,1166.701416,3.166430235,0.754347146
Roland D-10 L.A,ki,0.250340136,80.62082672,6.444036007,3.757694697,0.125202924,2353.242676,1.807064414,0.62624675
Roland D-10 L.A,sn,0.383854875,63.17274475,20.88734436,0.320470629,0.191216379,1986.07959,2.904225111,0.312449783
Roland D-10 L.A,sn,0.516643991,93.04466248,26.26743126,1.54010425,0.252438843,2077.665283,2.222952604,0.328954279
Roland D-10 L.A,sn,0.247437642,71.6396637,19.20380402,3.042764569,0.126299441,1652.014404,1.44746995,0.790684998
Roland D-10 L.A,sn,0.129886621,65.41444397,17.54133987,5.252525959,0.069287173,1461.752197,1.194658279,0.815335333
Roland D-10 L.A,sn,0.206802721,33.82243347,11.60750484,-1.04304632,0.104351163,2377.991943,1.452580452,0.462829739
Roland D-10 L.A,sn,0.25106576,50.06627655,16.27561188,0.657036025,0.127084509,2328.060547,1.792570353,0.585451782
Roland D-70 Super LA Synthesizer,ki,0.457142857,49.94920349,5.655869484,-1.960783534,0.220649704,2008.113159,2.267184496,0.7160815
Roland D-70 Super LA Synthesizer,ki,0.35047619,122.9766693,6.481773376,5.033361906,0.172825471,2214.578125,4.178848267,0.678933859
Roland D-70 Super LA Synthesizer,ki,0.114648526,79.47286224,5.72812891,7.128239709,0.059326962,2503.251953,4.236887455,0.661639988
Roland D-70 Super LA Synthesizer,ki,0.302585034,79.70039368,5.523936749,2.860096143,0.150332838,1733.214233,14.70955086,0.755377889
Roland D-70 Super LA Synthesizer,sn,0.492698413,49.84778595,16.90469742,-2.299250552,0.239417493,2564.470703,1.220447779,0.341395795
Roland D-70 Super LA Synthesizer,sn,0.478911565,51.12263489,17.01938438,-2.012299742,0.235929728,2388.772461,0.906996191,0.215196162
Roland D-70 Super LA Synthesizer,sn,0.35047619,60.76023865,12.06626511,0.463164207,0.175081715,2302.078613,0.64742738,0.694381833
Roland D-70 Super LA Synthesizer,sn,0.533333333,50.07298279,16.35824203,-2.614207794,0.260696352,3673.554932,0.808859587,0.19739607
Roland D-70 Super LA Synthesizer,sn,0.776417234,60.85815048,21.09561729,-2.980765285,0.369053781,3224.962402,1.085744262,0.235568687
Roland DDR-30,ki,0.2430839,5.638532639,3.239976406,-13.35756436,0.120954327,3342.953857,17.13294601,0.628744066
Roland DDR-30,ki,0.380952381,21.06815338,12.64849281,-6.764524255,0.190224603,3461.257813,6.252275944,0.222755715
Roland DDR-30,ki,0.395464853,24.07329559,11.67041969,-6.062581983,0.195155621,3440.047119,9.19012928,0.190736338
Roland DDR-30,ki,0.311292517,11.18782711,6.375128269,-9.989884685,0.159548566,3130.490723,3.294076204,0.367569596
Roland DDR-30,ki,0.331609977,19.92075348,12.17715836,-6.524792411,0.167751461,3521.330566,4.990644932,0.165571436
Roland DDR-30,ki,0.15600907,14.88847256,5.202638626,-5.137077656,0.078688651,2544.934082,1.614835739,0.200574771
Roland DDR-30,ki,0.140770975,19.77946091,7.154687405,-2.85008294,0.071538918,2343.676758,3.009529352,0.200383022
Roland DDR-30,ki,0.147301587,21.95262909,9.293070793,-2.371323681,0.074447282,2562.840332,11.2341156,0.221838221
Roland DDR-30,sn,0.384580499,33.44712067,14.7475214,-3.809686255,0.20310609,3318.398926,2.876677036,0.214468971
Roland DDR-30,sn,0.293151927,69.64770508,35.29689407,2.124043258,0.158362567,3204.66626,3.411561966,0.157749832
Roland DDR-30,sn,0.251791383,22.96396065,10.6276722,-4.407713385,0.136161804,3251.665283,2.314379454,0.202687338
Roland DDR-30,sn,0.569614512,67.44953156,34.55338287,-0.969054325,0.275329381,3740.331543,1.505600929,0.20509851
Roland DDR-30,sn,0.311292517,42.88056183,22.78232765,-1.281026569,0.167946801,3292.063232,3.202674389,0.229101196
Roland DDR-30,sn,0.216235828,42.15945053,26.53944778,0.19145007,0.116197482,3527.655273,3.024622202,0.264841586
Roland DDR-30,sn,0.595736961,19.8326416,9.534417152,-9.098092745,0.287539899,3716.5,1.216935039,0.162678331
Roland DDR-30,sn,0.502857143,17.76077271,10.20355034,-9.0771985,0.24645023,3406.105225,3.135529995,0.085157461
Roland DDR-30,ki,0.386031746,56.92749405,8.15460968,-0.378829611,0.190877378,2239.446289,1.202336431,0.614527583
Roland DDR-30,ki,0.40707483,58.02191925,7.814187527,-0.485909381,0.199416891,1068.032715,1.963314414,0.767448068
Roland DDR-30,ki,0.413605442,75.4916687,10.91946983,1.151044632,0.206344262,2286.276611,0.846395671,0.568731844
Roland DDR-30,sn,0.415056689,69.65473175,18.67335129,0.614214809,0.209267497,2414.450684,0.95291847,0.552649856
Roland DDR-30,sn,0.411428571,70.55395508,20.52515984,0.735489594,0.206297457,2803.176758,0.821805,0.419350773
Roland DDR-30,sn,0.415782313,87.37917328,29.48700142,2.076140644,0.207401037,2293.62085,2.254271269,0.129660487
Roland DDR-30,sn,0.414331066,49.57234955,21.27900696,-1.582829738,0.208206117,3020.848877,1.366502643,0.21970515
Roland DDR-30,ki,0.071111111,93.08126831,9.465418816,10.15519334,0.038109947,2124.348633,18.27155685,0.830157638
Roland DDR-30,ki,0.155283447,87.38529968,12.55813313,6.354003851,0.082160354,658.9214478,11.76200199,0.952204466
Roland DDR-30,ki,0.228571429,69.69257355,12.27061367,3.208589652,0.116793133,2068.580566,3.224472523,0.754136324
Roland DDR-30,ki,0.246712018,72.89891052,9.276574135,3.168466757,0.126131207,905.1269531,9.992506981,0.927880287
Roland DDR-30,ki,0.221315193,67.97459412,6.602309704,3.186907891,0.113881476,1721.84314,5.549621105,0.766003191
Roland DDR-30,ki,0.229297052,54.66765594,10.52821636,1.620853718,0.116391055,2440.486328,2.956725359,0.680862188
Roland DDR-30,ki,0.098684807,95.88020325,6.92209816,8.924104756,0.052807655,1133.168457,30.27063179,0.903551757
Roland DDR-30,ki,0.0769161,82.7121048,7.936313629,9.04882447,0.041080873,1758.203491,25.92059517,0.763617337
Roland DDR-30,sn,0.200272109,68.37350464,16.08843422,3.658744433,0.104262225,2207.897217,4.294129372,0.686615705
Roland DDR-30,sn,0.153106576,54.92513275,22.19940758,3.405357883,0.082158349,2901.215332,3.829372644,0.514805853
Roland DDR-30,sn,0.137142857,59.73324585,14.62185192,4.427518874,0.072763883,2163.79248,3.83763051,0.682864845
Roland DDR-30,sn,0.316371882,84.12554169,19.35751152,3.016850747,0.15954572,2316.047852,1.899281144,0.635909677
Roland DDR-30,sn,0.17414966,61.10432816,18.02747917,3.537127683,0.091339603,2469.125732,3.333511829,0.606664658
Roland DDR-30,sn,0.116099773,34.4702301,13.22165394,1.587177912,0.061783306,2994.755127,1.649222493,0.580648303
Roland DDR-30,sn,0.401269841,73.32155609,18.12269783,1.093476968,0.198312208,2748.42041,2.02970314,0.415382802
Roland DDR-30,sn,0.312018141,34.69602966,15.04304981,-2.663984681,0.156155005,3166.205322,8.856017113,0.127722725
Roland F-30 drums,ki,0.687165533,115.2890015,3.867720842,1.699223063,0.324480593,668.1127319,10.34925938,0.447881818
Roland F-30 drums,ki,0.687165533,110.8606567,11.17435169,1.445336127,0.321836501,658.4637451,9.9730196,0.700855196
Roland F-30 drums,sn,0.420136054,50.4601593,16.55103683,-1.511047409,0.204432145,1926.075928,1.328553081,0.442697495
Roland JD-800,ki,0.162539683,87.69013977,3.915235996,6.17883978,0.082913712,623.965271,24.12565041,0.958957255
Roland JD-800,ki,1.182040816,244.3896637,16.52929306,4.206515345,0.526992261,143.5361023,123.1251831,0.713097811
Roland JD-800,ki,0.33015873,151.3431396,8.919505119,6.643166179,0.162425339,465.0120239,48.36517715,0.939821839
Roland JD-800,ki,0.541315193,122.6035995,7.433754444,3.125750961,0.262434244,3299.987793,1.869160056,0.494578809
Roland JD-800,ki,0.282993197,26.89738846,6.855882645,-3.890239252,0.14195016,3686.9104,1.367656231,0.439235121
Roland JD-800,ki,0.37877551,60.33076477,12.36066914,0.079950686,0.186032966,3417.060791,0.97989291,0.422278762
Roland JD-800,ki,0.296780045,70.96770477,7.821890354,2.191988781,0.148319945,3419.200439,6.966789722,0.497644305
Roland JD-800,ki,0.088526077,48.47452164,8.886332512,4.974769777,0.046198811,3278.828125,3.057052135,0.686799824
Roland JD-800,ki,0.257596372,30.43908691,5.822285175,-2.680063554,0.128591195,3313.910156,2.058218479,0.478025645
Roland JD-800,ki,0.326530612,51.9850502,7.484922409,-0.240548871,0.16262269,2745.4021,1.341566324,0.641940057
Roland JD-800,ki,0.311292517,131.3016663,9.601468086,5.972849866,0.154713273,3037.991455,4.105911255,0.612188339
Roland JD-800,sn,0.13569161,25.87716484,9.648918152,-0.948657656,0.071093701,4263.828613,2.425514936,0.315569282
Roland JD-800,sn,0.188662132,12.39572239,2.771145582,-7.150793281,0.096623115,3030.47998,0.150115326,0.661352932
Roland JD-800,sn,0.304761905,27.85082054,13.93229675,-3.98629691,0.152651072,3467.298828,1.26933527,0.25159359
Roland JD-800,sn,0.331609977,28.27010345,10.30690098,-4.255812388,0.168894917,4040.603027,1.315480471,0.203463852
Roland JD-800,sn,0.185034014,19.54850769,4.367680073,-4.11306705,0.095110424,3046.348633,0.059568707,0.633717656
Roland JD-800,sn,0.072562358,20.7719326,6.190896988,0.345283801,0.040053606,4344.661621,1.540645003,0.371907204
Roland JD-800,sn,0.30185941,18.76159668,7.958325386,-6.505456639,0.149742931,3810.923584,0.943628073,0.163297176
Roland JD-800,sn,0.381678005,27.02068901,10.0957613,-5.159804751,0.188615397,3965.019775,0.92501229,0.110063381
Roland JD-800,sn,0.462222222,25.42823982,10.88851643,-6.385074984,0.233571202,3275.088135,2.775140524,0.217690885
Roland JD-800,sn,0.249614512,30.46722794,14.24185276,-2.537374428,0.132516667,3182.666992,4.209923267,0.218645275
Roland JD-800,sn,0.130612245,28.39563751,14.39201546,-0.180198596,0.071195997,3464.690186,3.174384356,0.178397715
Roland JD-800,sn,0.374421769,22.25399399,8.232649803,-6.334481047,0.187828645,3470.433105,2.957710266,0.267331183
Roland JD-800,sn,0.187210884,55.7817421,16.16513634,2.632298248,0.10479629,3851.298584,0.825350344,0.22777383
Roland JD-800,sn,0.203174603,41.51975632,17.43532562,0.362926221,0.1053183,3153.081543,1.898820043,0.355691433
Roland JD-800,sn,0.213333333,20.9043026,9.45043087,-4.297013486,0.10836567,3378.526855,2.587104082,0.546079457
Roland JD-800,sn,0.153106576,41.21349335,17.9787178,1.544334749,0.082158819,3834.96875,2.269851446,0.254432201
Roland JD-800,sn,0.357732426,24.24991226,9.773488998,-5.579428151,0.180381045,3522.156738,1.362536907,0.138280734
Roland JD-990,ki,0.259047619,29.0352211,5.505214691,-2.986512537,0.130618751,3273.250977,0.625220835,0.572969317
Roland JD-990,ki,0.27138322,34.30131531,4.967764378,-2.12018931,0.135674,2951.708008,1.946251392,0.610938609
Roland JD-990,ki,0.322176871,54.86161804,6.722343445,0.166852452,0.160582617,2210.804932,0.68190527,0.782312989
Roland JD-990,ki,0.260498866,34.78340149,5.23862505,-1.863941438,0.133536518,2101.481201,6.621240139,0.884850562
Roland JD-990,ki,0.060226757,27.3640728,5.130325794,3.073949451,0.034537904,2269.045166,4.373560429,0.83448422
Roland JD-990,ki,0.343219955,131.8443604,7.397193432,5.596544211,0.17027989,2500.041016,4.748533726,0.684173584
Roland JD-990,ki,0.417959184,162.7177429,8.901228905,6.083715782,0.207315072,2878.004395,0.94577378,0.655929804
Roland JD-990,ki,0.231473923,55.1229248,5.74716711,1.633576592,0.116994709,2961.808594,0.482000858,0.717263103
Roland JD-990,ki,0.302585034,34.17612076,6.223286629,-2.628526305,0.154197484,2686.194824,0.084811322,0.674760401
Roland JD-990,sn,0.453514739,23.23037529,8.335913658,-6.888451054,0.229762673,3029.187256,1.408039808,0.209320575
Roland JD-990,sn,0.364263039,15.2999115,5.489676476,-8.643663434,0.179235503,3729.658447,0.432245284,0.140971631
Roland JD-990,sn,0.385306122,25.68763542,8.695715904,-5.529092787,0.193515688,3349.150635,0.909751236,0.188744798
Roland JD-990,sn,0.254693878,24.65119743,9.514351845,-3.997532862,0.133850172,3116.952148,2.347129345,0.223607555
Roland JD-990,sn,0.156734694,28.36683655,12.05836964,-0.948445664,0.083870478,3544.381836,2.141727448,0.159381375
Roland JD-990,sn,0.470204082,29.65583038,10.58475018,-5.462508002,0.234478071,3898.142578,1.11380136,0.155476838
Roland JD-990,sn,0.373696145,16.42697716,5.459918499,-8.293971448,0.185161635,3399.66748,0.23391287,0.255492091
Roland JD-990,sn,0.454965986,19.95331764,5.762148857,-7.888015484,0.22486259,3493.266602,1.57591176,0.261114568
Roland JD-990,sn,0.297505669,15.67893982,5.712598324,-7.605841641,0.147855565,3316.775146,1.473731399,0.520261049
Roland JD-990,sn,0.397641723,44.94987869,13.00916958,-2.038766207,0.202264532,2905.061768,0.639764488,0.409956127
Roland JD-990,sn,0.213333333,36.36663055,12.80983257,-0.707947785,0.108995788,2851.731201,0.926074326,0.414272636
Roland JD-990,sn,0.396190476,25.07764244,7.443908691,-5.805849232,0.195747256,4001.64209,0.182855368,0.150543571
Roland JD-990,sn,0.203900227,46.5488472,17.77119446,1.101124973,0.106327653,3730.055908,1.671742439,0.278034598
Roland JD-990,sn,0.227845805,54.57257462,11.62887192,1.666635393,0.124450147,4169.326172,0.04306389,0.222313553
Roland Juno-106 Typhoon,ki,0.188662132,153.7558136,18.70530319,9.215590264,0.096733592,202.3945465,60.59748459,0.980121374
Roland Juno-106 Typhoon,ki,1.655873016,298.2991333,17.04981995,4.038396123,0.695857942,224.5701294,28.99017334,0.165384308
Roland Juno-106 Typhoon,sn,0.1661678,40.53550339,11.1639719,1.127114657,0.085036419,2472.753662,1.806735158,0.62882936
Roland Juno-106 Typhoon,sn,0.190839002,75.05528259,22.79950714,4.51257519,0.097434238,1420.648315,3.302165508,0.774007916
Roland Juno-106 Typhoon,sn,0.238004535,71.31507874,23.12264252,3.20162532,0.120347045,2031.995605,3.620801449,0.723251045
Roland JV-1080,ki,1.001360544,20.22057724,5.162239075,-11.22788539,0.4525868,2007.098145,22.1653595,0.446828395
Roland JV-1080,ki,0.106666667,37.62072754,3.364598513,2.522114493,0.056488782,1158.796265,5.778436661,0.906129599
Roland JV-1080,ki,0.160362812,53.18655777,4.077486992,2.995763686,0.082669802,1029.682617,5.369381905,0.911042631
Roland JV-1080,ki,0.391111111,138.5446777,5.366957664,5.329337505,0.191591576,984.7279053,18.33831596,0.879109681
Roland JV-1080,ki,0.456417234,113.5346909,3.981292963,3.368503621,0.224271894,216.8749542,119.3499374,0.933206022
Roland JV-1080,ki,0.232199546,14.86541748,1.669413328,-6.874869099,0.117384583,2523.318359,0.666732311,0.67239964
Roland JV-1080,ki,0.217687075,19.44231606,2.027032375,-4.855170848,0.111943744,1810.131348,1.308731556,0.858327031
Roland JV-1080,sn,0.361360544,14.15949631,4.433254719,-9.110752926,0.178298816,2308.761719,1.344390631,0.554677069
Roland JV-1080,sn,0.33814059,12.27396297,3.886234522,-9.74861326,0.167722732,1933.300293,1.989047885,0.52951175
Roland JV-1080,sn,0.144399093,6.692153454,2.725954056,-9.985202152,0.075512208,3966.045898,2.824091911,0.310633868
Roland JV-1080,sn,0.333786848,12.8376112,3.720349312,-9.401587806,0.165216684,2399.863525,3.616591215,0.568999648
Roland JV-1080,sn,0.252517007,14.79608917,3.840373755,-7.269072816,0.127411947,2152.131104,0.794806778,0.729742706
Roland JV-1080,sn,0.493424036,14.44221115,4.700258732,-10.33567404,0.23932083,2494.760498,1.954271913,0.341415942
Roland JV-80,ki,0.483265306,422.3972778,13.00938225,11.64963569,0.243738234,223.8659973,663.7348022,0.94930017
Roland JV-80,ki,0.362811791,82.70763397,8.024559975,2.311832669,0.178992435,2021.435425,1.688347578,0.791589677
Roland JV-80,ki,0.269206349,79.44743347,8.458781242,3.347111214,0.136244476,1851.017578,1.796254516,0.843054473
Roland JV-80,ki,0.434648526,61.4496994,6.913939953,-0.398493472,0.211044028,2532.718994,1.984582663,0.641628623
Roland JV-80,sn,0.167619048,24.76909065,9.149757385,-2.150042755,0.08649759,4032.058838,2.286420107,0.310449392
Roland JV-80,sn,0.490521542,30.63898087,10.60582256,-5.434819099,0.24713634,2590.105957,3.306081533,0.243667528
Roland JV-80,sn,0.410702948,49.96377563,11.28070831,-1.493651214,0.202894896,2240.649414,1.309647441,0.643175364
Roland JV-80,sn,0.577596372,36.18583298,11.66962528,-5.065911496,0.276177049,2461.213623,2.438379765,0.331393152
Roland JV-80,sn,0.428117914,28.41031265,10.32931137,-5.3333985,0.209585696,2807.790283,1.848161221,0.174871296
Roland MC-09,ki,0.209705215,45.31383133,3.014820099,0.792333678,0.105486527,266.9821777,21.99288177,0.968874097
Roland MC-09,ki,0.301133787,51.8311348,3.209472418,0.091874901,0.149540037,209.7125549,34.85333252,0.959364772
Roland MC-09,ki,0.4738322,63.24840164,3.609933138,-0.58634543,0.228337318,246.2295837,23.16184425,0.886602402
Roland MC-09,ki,0.275011338,51.83036804,3.212222815,0.485867952,0.137261942,220.662262,32.71748734,0.964413583
Roland MC-09,ki,0.640725624,51.20692444,2.878935575,-3.265788668,0.302773148,225.7731476,24.47611427,0.835838258
Roland MC-09,ki,0.719818594,85.9886322,3.129430294,-0.411412982,0.337498873,214.4738464,19.64050865,0.827160835
Roland MC-09,ki,0.602267574,68.06389618,11.77152729,-1.151710308,0.285608351,340.3607178,65.34050751,0.513512433
Roland MC-09,ki,0.329433107,57.33480453,7.244437218,0.368514444,0.164799869,287.8502808,26.47946358,0.920651078
Roland MC-09,ki,0.602267574,51.18089676,2.878958941,-3.000258272,0.286131531,227.5693207,26.33083916,0.846311808
Roland MC-09,ki,0.5630839,84.46955109,11.15780926,0.539551482,0.270752519,240.314621,86.08184814,0.921830654
Roland MC-09,sn,0.430294785,36.01427078,11.66421509,-3.808738975,0.210023686,1881.202026,2.519948244,0.691298425
Roland MC-09,sn,0.32,46.10295486,18.06506348,-0.921613,0.159139082,2487.353271,5.315995216,0.114660248
Roland MC-09,sn,0.328707483,37.5656929,12.66651344,-2.365885574,0.162755832,2296.675781,1.958750486,0.521098375
Roland MC-09,sn,0.333061224,20.12696457,5.547466278,-6.472270105,0.165692478,2162.887939,1.247374654,0.698887706
Roland MC-09,sn,0.21260771,23.0511055,9.081874847,-3.634624986,0.107213177,3294.168701,2.514658451,0.260873824
Roland MC-09,sn,0.558730159,28.12716866,5.864688873,-6.554711121,0.272716939,2617.33252,5.926401138,0.496441722
Roland MC-09,sn,0.602993197,40.74852753,12.52425385,-4.483039597,0.290465117,1278.969849,11.53626347,0.26989162
Roland MC-09,sn,0.165442177,6.823193073,1.942327023,-10.41205731,0.084208354,3392.926514,2.760563374,0.38817358
Roland MC-09,sn,0.308390023,24.45523834,7.408709049,-4.871520566,0.153792933,1490.877441,3.925532818,0.701979458
Roland MC-09,sn,0.283718821,15.83489418,4.40619421,-7.32588391,0.141781762,594.7716675,32.07746506,0.861621261
Roland MC-202 MicroComposer,ki,0.448435374,311.7275696,33.5372963,9.99208971,0.222985879,164.7641907,37.36508179,0.924110472
Roland MC-202 MicroComposer,ki,0.478185941,393.0212402,49.4836731,11.22367421,0.238195345,207.9294739,41.23878479,0.852711558
Roland MC-202 MicroComposer,ki,0.438276644,380.4369507,57.43343735,11.39919501,0.22026825,258.9104614,50.98793411,0.817634761
Roland MC-202 MicroComposer,ki,0.520272109,434.6867676,70.41745758,11.502025,0.262268543,343.5383301,42.09753418,0.604991436
Roland MC-202 MicroComposer,ki,0.481088435,421.0038757,89.19746399,11.65137606,0.249177426,631.3027954,39.79555893,0.316471756
Roland MC-303 Groovebox,ki,0.248888889,87.64948273,5.797163486,4.324767124,0.123403348,228.9373779,48.52799225,0.969571233
Roland MC-303 Groovebox,ki,0.36861678,113.3002167,4.171878338,4.282971939,0.179270625,226.4364166,27.67571068,0.939702094
Roland MC-303 Groovebox,ki,0.401269841,119.1349182,5.280075073,4.239855833,0.196545273,268.8719482,62.56657791,0.902977049
Roland MC-303 Groovebox,ki,0.341768707,81.2350235,15.28004742,2.454871689,0.172064602,680.0849609,6.955888748,0.83317548
Roland MC-303 Groovebox,ki,0.288072562,126.7198105,20.54986572,6.079282912,0.146671176,919.3273926,16.27602386,0.864009976
