Index,Drum Machine,Type,Duration,Loudness,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Kurtosis,Pitch Salience
1984,Roland JD-800,sn,0.357732426,-0.668365486,-0.129921366,0.014881137,-0.002650655,1.428151987,-0.373648668,-1.910809467
1985,Roland JD-990,ki,0.259047619,-0.592265,-0.53224186,-0.43180884,-0.361115953,1.218298638,-0.384215227,-0.222692501
1986,Roland JD-990,ki,0.27138322,-0.508518612,-0.58290104,-0.603074697,-0.324700203,0.947204596,-0.36528339,-0.075238422
1987,Roland JD-990,ki,0.322176871,-0.181549321,-0.417517312,-0.368832588,-0.14526967,0.322546529,-0.383402876,0.590295505
1988,Roland JD-990,ki,0.260498866,-0.500852023,-0.55737016,-0.503828884,-0.340097668,0.230375296,-0.2982856,0.988501076
1989,Roland JD-990,ki,0.060226757,-0.618841173,-0.567578269,0.733585661,-1.053239386,0.371649082,-0.330497351,0.79290294
1990,Roland JD-990,ki,0.343219955,1.042702722,-0.353907065,-0.297535619,-0.075414852,0.566402519,-0.325123566,0.209170254
1991,Roland JD-990,ki,0.417959184,1.533680317,-0.212139163,-0.234641694,0.191370029,0.885064813,-0.379621347,0.099485284
1992,Roland JD-990,ki,0.231473923,-0.177393775,-0.509435824,-0.287085412,-0.459257458,0.955720437,-0.386267729,0.337673693
1993,Roland JD-990,ki,0.302585034,-0.510509573,-0.464557584,-0.413120911,-0.191265309,0.723349469,-0.391959897,0.172614076
1994,Roland JD-990,sn,0.453514739,-0.684579123,-0.265424845,-0.386438399,0.353072503,1.012527631,-0.37299656,-1.634925616
1995,Roland JD-990,sn,0.364263039,-0.810696824,-0.533706466,-0.728179952,-0.010902625,1.60309743,-0.386980782,-1.900359347
1996,Roland JD-990,sn,0.385306122,-0.645501459,-0.231510479,-0.195400837,0.09196544,1.282289915,-0.38013759,-1.714831827
1997,Roland JD-990,sn,0.254693878,-0.661983871,-0.154347206,0.268165969,-0.337838241,1.08652253,-0.359538363,-1.579442003
1998,Roland JD-990,sn,0.156734694,-0.60289428,0.085447714,0.983454981,-0.697869596,1.446890047,-0.362482,-1.828864943
1999,Roland JD-990,sn,0.470204082,-0.582395486,-0.053453225,-0.115656604,0.38704012,1.745147011,-0.377213325,-1.844028245
2000,Roland JD-990,sn,0.373696145,-0.792773165,-0.536511404,-0.756648954,0.03178658,1.32488085,-0.389823106,-1.455618124
2001,Roland JD-990,sn,0.454965986,-0.736693978,-0.508023669,-0.855013167,0.317774498,1.403794608,-0.370590769,-1.433783187
2002,Roland JD-990,sn,0.297505669,-0.804669159,-0.512694221,-0.506836987,-0.236949658,1.254994023,-0.372055127,-0.427385528
2003,Roland JD-990,sn,0.397641723,-0.339175132,0.175068548,0.286227203,0.154988199,0.907876982,-0.384006801,-0.85575567
2004,Roland JD-990,sn,0.213333333,-0.475674024,0.15627937,0.793106834,-0.516878106,0.862913788,-0.379903662,-0.83899247
2005,Roland JD-990,sn,0.396190476,-0.655202141,-0.349503762,-0.41504779,0.108040658,1.832407824,-0.390554817,-1.863186634
2006,Roland JD-990,sn,0.203900227,-0.313746829,0.623929156,1.246798557,-0.536098156,1.60343253,-0.369217408,-1.3680741
2007,Roland JD-990,sn,0.227845805,-0.186145962,0.044963967,0.621187362,-0.405551816,1.973782881,-0.392558184,-1.584467271
2008,Roland Juno-106 Typhoon,ki,0.188662132,1.39115928,0.711976704,1.38331885,-0.605209475,-1.370751541,0.475254031,1.358486121
2009,Roland Juno-106 Typhoon,ki,1.655873016,3.689823229,0.555933585,-0.577386392,3.710614272,-1.352055227,0.022286098,-1.805552501
2010,Roland Juno-106 Typhoon,sn,0.1661678,-0.409376684,0.001143259,0.839854227,-0.689470676,0.543396453,-0.367282813,-0.00575953
2011,Roland Juno-106 Typhoon,sn,0.190839002,0.139589344,1.097889614,1.622427878,-0.60016234,-0.343637376,-0.345851632,0.558042681
2012,Roland Juno-106 Typhoon,sn,0.238004535,0.080109101,1.128347821,1.449516231,-0.435108725,0.171791738,-0.341285224,0.36092792
2013,Roland JV-1080,ki,1.001360544,-0.732443765,-0.564570176,-1.660563183,1.958197811,0.150800599,-0.075521077,-0.712561891
2014,Roland JV-1080,ki,0.106666667,-0.455730193,-0.734012809,-0.307662857,-0.895115081,-0.564405789,-0.310363912,1.071138405
2015,Roland JV-1080,ki,0.160362812,-0.208187707,-0.666817117,-0.409864036,-0.706518728,-0.673261972,-0.316226121,1.090218209
2016,Roland JV-1080,ki,0.391111111,1.149257477,-0.545273739,-0.816865553,0.078104994,-0.711163453,-0.130366868,0.966206314
2017,Roland JV-1080,ki,0.456417234,0.75152512,-0.675884208,-1.324135814,0.313519381,-1.358543057,1.317242042,1.176289934
2018,Roland JV-1080,ki,0.232199546,-0.817606557,-0.893798168,-1.849405938,-0.45644898,0.586027732,-0.383620322,0.163446039
2019,Roland JV-1080,ki,0.217687075,-0.744820407,-0.860089586,-1.550056379,-0.495642347,-0.015262821,-0.374419758,0.88549671
2020,Roland JV-1080,sn,0.361360544,-0.82883278,-0.633283038,-0.991019975,-0.017650098,0.405134251,-0.373908724,-0.293730609
2021,Roland JV-1080,sn,0.33814059,-0.858818306,-0.684844259,-1.101025221,-0.093835477,0.088581363,-0.364670068,-0.39146035
2022,Roland JV-1080,sn,0.144399093,-0.947585496,-0.794210382,-0.82924053,-0.758078833,1.802396546,-0.352702959,-1.241474545
2023,Roland JV-1080,sn,0.333786848,-0.849854641,-0.700480326,-1.145164056,-0.111887922,0.481942514,-0.341345562,-0.238108747
2024,Roland JV-1080,sn,0.252517007,-0.818709081,-0.68916702,-0.869171206,-0.384216337,0.273078412,-0.381784872,0.386138343
2025,Roland JV-1080,sn,0.493424036,-0.824336782,-0.60811568,-1.18059127,0.421925183,0.561950496,-0.365168447,-1.121932088
2026,Roland JV-80,ki,0.483265306,5.663348755,0.175088593,0.123945426,0.453746189,-1.352648883,9.118882776,1.238791701
2027,Roland JV-80,ki,0.362811791,0.26128424,-0.29477253,-0.245842198,-0.012653576,0.162888412,-0.368979438,0.626321605
2028,Roland JV-80,ki,0.269206349,0.209437462,-0.25384355,0.072884677,-0.320590749,0.019208508,-0.367433012,0.826185597
2029,Roland JV-80,ki,0.434648526,-0.076779449,-0.399457741,-0.586489442,0.21823176,0.593953441,-0.36473406,0.043946521
2030,Roland JV-80,sn,0.167619048,-0.660109022,-0.188713278,0.572438062,-0.678945057,1.858052294,-0.360408394,-1.24219096
2031,Roland JV-80,sn,0.490521542,-0.566760502,-0.051466977,-0.14890537,0.47822462,0.642336597,-0.345795511,-1.50153892
2032,Roland JV-80,sn,0.410702948,-0.259439422,0.01214664,0.079049261,0.159529058,0.34770852,-0.374406633,0.049953302
2033,Roland JV-80,sn,0.577596372,-0.478549238,0.048805312,-0.1664369,0.687420895,0.533667004,-0.358230643,-1.160855679
2034,Roland JV-80,sn,0.428117914,-0.602202882,-0.077530466,-0.067214983,0.207726589,0.825867041,-0.366689131,-1.768709698
2035,Roland MC-09,ki,0.209705215,-0.333387214,-0.766982345,-1.017564491,-0.54215725,-1.316297475,-0.077992875,1.31480722
2036,Roland MC-09,ki,0.301133787,-0.229742919,-0.748634739,-1.244499813,-0.224815476,-1.364581702,0.106311692,1.277877672
2037,Roland MC-09,ki,0.4738322,-0.048174793,-0.710887972,-1.479324476,0.342804878,-1.333794063,-0.061240342,0.995304363
2038,Roland MC-09,ki,0.275011338,-0.229755113,-0.748375491,-1.166715313,-0.313261378,-1.355349964,0.075702654,1.297484776
2039,Roland MC-09,ki,0.640725624,-0.2396697,-0.779790596,-2.019858348,0.879007293,-1.351040958,-0.04240539,0.798161362
2040,Roland MC-09,ki,0.719818594,0.313461762,-0.756179377,-2.012990224,1.129155883,-1.36056744,-0.111704999,0.764462512
2041,Roland MC-09,ki,0.602267574,0.028405735,0.058410427,-0.190696224,0.755359779,-1.254431763,0.543226826,-0.45359384
2042,Roland MC-09,ki,0.329433107,-0.142218381,-0.368305614,-0.290845804,-0.114890473,-1.298703502,-0.013695166,1.1275327
2043,Roland MC-09,ki,0.602267574,-0.240083616,-0.779788394,-1.967524713,0.759128532,-1.349526598,-0.015825119,0.838835483
2044,Roland MC-09,ki,0.5630839,0.289303904,0.000562378,-0.201510964,0.648345013,-1.338780989,0.840473312,1.132113593
2045,Roland MC-09,sn,0.430294785,-0.481277581,0.048295356,0.083665095,0.210881672,0.044657126,-0.357061676,0.236839638
2046,Roland MC-09,sn,0.32,-0.320837829,0.651628765,0.885935905,-0.155668251,0.555705436,-0.316991212,-2.002539835
2047,Roland MC-09,sn,0.328707483,-0.456605406,0.142770346,0.415290124,-0.129614801,0.394944553,-0.365104264,-0.424133764
2048,Roland MC-09,sn,0.333061224,-0.733932482,-0.528259295,-0.638293205,-0.108460515,0.282147539,-0.375299071,0.266312677
2049,Roland MC-09,sn,0.21260771,-0.68743004,-0.195111774,0.364779201,-0.529719238,1.235934447,-0.357137484,-1.434718115
2050,Roland MC-09,sn,0.558730159,-0.606705704,-0.498358416,-1.006419792,0.662495816,0.665291411,-0.308243416,-0.519888097
2051,Roland MC-09,sn,0.602993197,-0.405988973,0.129361191,-0.113641112,0.790345743,-0.463087005,-0.227847848,-1.399697427
2052,Roland MC-09,sn,0.165442177,-0.945501581,-0.868073773,-1.364394843,-0.695435686,1.319197517,-0.353613393,-0.940348385
2053,Roland MC-09,sn,0.308390023,-0.665100197,-0.352821622,-0.20746596,-0.194179518,-0.284426946,-0.336918085,0.278319525
2054,Roland MC-09,sn,0.283718821,-0.802189026,-0.635833717,-0.792433519,-0.280702615,-1.039936969,0.066530423,0.89828988
2055,Roland MC-202 MicroComposer,ki,0.448435374,3.903374865,2.110015904,1.37938294,0.304255505,-1.402477831,0.142307853,1.140967287
2056,Roland MC-202 MicroComposer,ki,0.478185941,5.196183349,3.613095072,1.817486347,0.413817695,-1.366085024,0.197822326,0.863688972
2057,Roland MC-202 MicroComposer,ki,0.438276644,4.99605613,4.362426734,2.080669799,0.284678921,-1.323102769,0.337538482,0.72746792
2058,Roland MC-202 MicroComposer,ki,0.520272109,5.858787791,5.58627906,2.189641079,0.587230245,-1.251752706,0.21012916,-0.098334319
2059,Roland MC-202 MicroComposer,ki,0.481088435,5.641189563,7.35645148,2.557326198,0.492927695,-1.009137443,0.177139294,-1.218803057
2060,Roland MC-303 Groovebox,ki,0.248888889,0.339874171,-0.504723248,-0.337474674,-0.413092488,-1.348373184,0.302284778,1.317514554
2061,Roland MC-303 Groovebox,ki,0.36861678,0.747796291,-0.657919945,-1.084545157,-0.010649621,-1.350481754,0.003448386,1.201517487
2062,Roland MC-303 Groovebox,ki,0.401269841,0.840585208,-0.553463149,-0.85908292,0.113789214,-1.314704203,0.503473329,1.058895452
2063,Roland MC-303 Groovebox,ki,0.341768707,0.237865401,0.389117746,0.617207695,-0.062558585,-0.968009023,-0.293489713,0.78782044
2064,Roland MC-303 Groovebox,ki,0.288072562,0.961207305,0.885842125,1.135517065,-0.245481467,-0.766302862,-0.159921808,0.907566479
2065,Roland MC-303 Groovebox,ki,0.2430839,0.756838395,-0.23736522,0.191544211,-0.347849964,-1.445732323,5.585320619,1.394715225
2066,Roland MC-303 Groovebox,ki,0.43755102,0.962512693,-0.673484255,-1.277733242,0.347520489,-1.4642492,1.743654414,1.341415522
2067,Roland MC-303 Groovebox,ki,0.290249433,1.231830181,0.253491654,0.635315627,-0.22667978,-0.930874178,-0.304344454,1.02091871
2068,Roland MC-303 Groovebox,ki,0.312018141,1.14767388,0.322714068,0.637347403,-0.171727476,-1.000214614,-0.261303725,1.11968384
2069,Roland MC-303 Groovebox,ki,0.776417234,3.624877806,0.140876955,-0.315070575,1.431807464,-0.897095795,-0.307422529,-0.321558091
2070,Roland MC-303 Groovebox,ki,0.203900227,0.763843494,0.139248925,0.820114413,-0.517865216,-1.047730738,-0.318130497,1.26116748
2071,Roland MC-303 Groovebox,ki,0.203900227,0.258197609,-0.610196495,-0.436498436,-0.559564788,-0.297681951,-0.289254626,0.569971754
2072,Roland MC-303 Groovebox,ki,0.352653061,1.361632456,-0.457700055,-0.52325825,0.013902125,-0.792080714,-0.371750628,1.022302932
2073,Roland MC-303 Groovebox,ki,0.183582766,0.779635418,0.679764529,1.380102402,-0.603245558,-1.012520664,-0.336191464,1.121212733
2074,Roland MC-303 Groovebox,ki,0.378049887,0.371555691,-0.60237672,-0.93825156,0.116856706,-0.248524852,-0.377072055,0.507675999
2075,Roland MC-303 Groovebox,ki,0.195192744,-0.195404579,-0.246618858,0.360746151,-0.539882366,-0.894697242,-0.351050418,1.197344453
2076,Roland MC-303 Groovebox,sn,0.114648526,-0.65094938,-0.224522833,0.853818618,-0.881827973,0.467270329,-0.362315438,0.121821248
2077,Roland MC-303 Groovebox,sn,0.19446712,-0.439581559,0.075548293,0.784067457,-0.573886264,0.276681774,-0.33519808,-0.833190082
2078,Roland MC-303 Groovebox,sn,0.177052154,-0.591163901,0.084268693,0.873099083,-0.63939478,0.805112613,-0.340766065,-0.972880021
2079,Roland MC-303 Groovebox,sn,0.25106576,-0.606449304,-0.402202676,-0.127897797,-0.38156125,0.31190214,-0.375751946,0.370873945
2080,Roland MC-303 Groovebox,sn,0.319274376,-0.580146183,-0.119321149,0.125400845,-0.158840616,0.591958068,-0.383333308,-0.231856834
2081,Roland MC-303 Groovebox,sn,0.089977324,-0.710329889,-0.452030851,0.647709245,-0.958405899,0.377944159,-0.35655467,0.170757645
2082,Roland MC-303 Groovebox,sn,0.083446712,-0.599821693,0.28263834,1.730218801,-0.958430721,1.712154818,-0.344014229,-1.527176704
2083,Roland MC-303 Groovebox,sn,0.132789116,-0.420971385,0.233729848,1.283334985,-0.794090228,0.641317092,-0.353003583,-0.281307568
2084,Roland MC-303 Groovebox,sn,0.205351474,-0.135617493,0.30783707,0.980235902,-0.544743102,0.30815531,-0.33005357,-0.712851003
2085,Roland MC-303 Groovebox,sn,0.380226757,-0.528797374,-0.066489599,0.047289308,0.03375844,0.229430921,-0.383681401,-0.612991459
2086,Roland MC-303 Groovebox,sn,0.102312925,-0.629906543,-0.126486331,1.094651039,-0.877083407,0.682334413,-0.350999166,-0.600872461
2087,Roland MC-303 Groovebox,sn,0.136417234,-0.003174232,0.504331935,1.499244737,-0.772244771,0.136278057,-0.367227674,0.45728293
2088,Roland MC-303 Groovebox,sn,0.392562358,-0.341836016,0.492881162,0.5878513,0.115571294,0.950574129,-0.369944441,-1.485675521
2089,Roland MC-303 Groovebox,sn,0.288798186,-0.021492001,1.303063978,1.382756018,-0.253587882,0.538227503,-0.367439774,-0.992128685
2090,Roland MC-303 Groovebox,sn,0.28952381,-0.302121734,0.827573023,1.092734118,-0.19698016,1.221960663,-0.379262282,-1.113111611
2091,Roland MC-303 Groovebox,sn,0.17414966,-0.295396544,0.819119062,1.525577466,-0.649626016,1.332673178,-0.367200861,-1.397366125
2092,Roland MC-303 Groovebox,sn,0.38893424,-0.193688066,0.773151468,0.808805991,0.113417491,1.083859426,-0.37235804,-1.830919806
2093,Roland MC-303 Groovebox,sn,0.238004535,-0.51100017,0.974486015,1.353357622,-0.410110386,1.392745134,-0.350152735,-1.167086759
2094,Roland MC-303 Groovebox,sn,0.112471655,-0.520214321,0.273831015,1.465874931,-0.860234499,1.109523656,-0.35816735,-1.741701465
2095,Roland MC-303 Groovebox,sn,0.713287982,0.034470406,0.767378798,0.289492207,1.196633414,-0.499151915,-0.107921012,-1.998201527
2096,Roland MC-303 Groovebox,sn,0.19446712,-0.344443576,0.607926444,1.275340671,-0.585995812,0.865021959,-0.36257273,-1.182267942
2097,Roland MC-303 Groovebox,sn,0.261950113,-0.295980686,0.744332886,1.120159165,-0.299148359,0.471187591,-0.258414613,-1.657578239
2098,Roland MC-303 Groovebox,sn,0.230022676,-0.426087136,0.233336571,0.808155612,-0.462254373,0.306503477,-0.369623256,-0.600767603
2099,Roland MC-303 Groovebox,sn,0.37877551,-0.145399103,1.108882478,1.041634802,0.049351803,0.777913876,-0.35310447,-0.64575619
2100,Roland MC-303 Groovebox,sn,0.248888889,-0.013425752,1.653604836,1.683262574,-0.326781444,1.013422811,-0.353663384,-1.387724606
2101,Roland MC-303 Groovebox,sn,0.101587302,-0.891935415,-0.72017341,-0.208751071,-0.927930067,1.139649173,-0.38369243,-1.629758396
2102,Roland MC-303 Groovebox,sn,0.20244898,-0.441224547,0.448833117,1.111096407,-0.540242549,1.310095867,-0.387081183,-0.946266279
2103,Roland MC-303 Groovebox,sn,0.142222222,-0.32177862,0.209579795,1.197108379,-0.763720852,-0.091353334,-0.367867086,0.416279882
2104,Roland MC-303 Groovebox,sn,0.128435374,-0.712866714,-0.307230136,0.61100853,-0.825330625,1.419311543,-0.360295407,-1.08722204
2105,Roland MC-303 Groovebox,sn,0.10521542,-0.452511981,-0.493921673,0.430274309,-0.90646221,0.883403923,-0.357269479,-1.178001161
2106,Roland MC-303 Groovebox,sn,0.169070295,-0.604300826,-0.31897845,0.358676963,-0.66373297,1.846024277,-0.373240431,-0.918119477
2107,Roland MC-303 Groovebox,sn,0.106666667,-0.651416408,-0.323852067,0.748518064,-0.908712567,-0.134956056,-0.380269342,0.78473395
2108,Roland MT-32,ki,0.257596372,0.053076939,-0.355084198,-0.061173587,-0.372938846,0.034475044,-0.092000703,0.739081029
2109,Roland MT-32,sn,0.188662132,-0.060917517,0.709412092,1.372802056,-0.589141985,0.479812937,-0.373935707,0.229280585
2110,Roland MT-32,sn,0.224943311,-0.288544382,0.278280927,0.869753517,-0.465451105,0.13671237,-0.365896668,0.328619773
2111,Roland MT-32,ki,0.285170068,0.167018132,-0.281653546,-0.0206019,-0.279361601,0.035464703,-0.287353223,0.738250959
2112,Roland MT-32,sn,0.288798186,0.043294602,0.891888066,1.137322361,-0.244995103,0.475965453,-0.370846877,0.220972479
2113,Roland MT-32,sn,0.320725624,-0.174472214,0.47616345,0.744958735,-0.139477749,0.136066355,-0.349815332,0.28019702
2114,Roland PB-300 Rhythm Plus,ki,0.259047619,-0.102155155,-0.50125446,-0.358856099,-0.371308439,-1.28476911,-0.317605663,1.219380194
2115,Roland PB-300 Rhythm Plus,sn,0.131337868,-0.719067001,-0.386293676,0.450359276,-0.80844235,0.366341399,-0.363635025,0.281120606
2116,Roland R-5,ki,0.274285714,-0.262242566,-0.479694413,-0.363102975,-0.317959599,0.139007852,-0.361210516,0.295289664
2117,Roland R-5,ki,0.290249433,-0.180849673,-0.310322772,-0.083428154,-0.261390091,-0.250076648,-0.323119953,0.759501768
2118,Roland R-5,ki,0.226394558,-0.054486916,-0.600879123,-0.501590516,-0.48258138,0.155648651,-0.218366218,0.394206178
2119,Roland R-5,ki,0.30185941,-0.311208064,-0.543770839,-0.594117078,-0.225582537,-0.253722001,-0.19484821,0.764219695
2120,Roland R-5,ki,0.286621315,-0.091216726,-0.304024865,-0.060374866,-0.267405712,-0.136331554,-0.05506052,0.57503018
2121,Roland R-5,ki,0.37877551,0.035676424,-0.383031459,-0.438776207,0.042847457,0.732677538,-0.29515192,-0.65234027
2122,Roland R-5,ki,0.375873016,-0.24798152,-0.428662497,-0.521523772,0.018306445,1.034422596,-0.349477428,-0.414999291
2123,Roland R-5,ki,0.446258503,-0.044466832,-0.260569701,-0.365032552,0.253646874,1.109168384,-0.327258501,-0.645321017
2124,Roland R-5,ki,0.140045351,0.025895421,-0.506227137,0.145263341,-0.778069486,0.066395244,-0.352887708,0.680636096
2125,Roland R-5,ki,0.312743764,-0.222088342,-0.402748813,-0.314645389,-0.191462173,-0.42044883,-0.229842755,0.556053152
2126,Roland R-5,sn,0.269206349,-0.599067204,-0.058659936,0.349153015,-0.323786192,1.120672755,-0.371760544,-0.543269635
2127,Roland R-5,sn,1.4461678,0.094088601,1.953111082,0.325949308,3.583791387,1.945507211,-0.366796357,-2.160110247
2128,Roland R-5,sn,0.383854875,-0.361314547,0.130615271,0.271217862,0.067995591,0.660547718,-0.379297109,-0.65573439
2129,Roland R-5,sn,0.349750567,-0.335578734,-0.069239478,0.114383307,-0.059457387,0.119784328,-0.367140771,0.398712305
2130,Roland R-5,sn,0.403446712,-0.398285258,0.130082123,0.226820317,0.119512329,0.310445234,-0.367538246,-0.378410938
2131,Roland R-5,sn,0.389659864,-0.529951827,-0.005711078,0.105293864,0.075755615,0.295565155,-0.370223259,-0.713587095
2132,Roland R-5,sn,0.310566893,-0.379757892,-0.081756188,0.198636246,-0.194452487,0.060418594,-0.386377811,0.414632473
2133,Roland R-5,sn,0.420861678,-0.370365508,0.312649786,0.37241558,0.189577322,0.236553047,-0.374512694,-1.101056848
2134,Roland R-5,sn,0.697324263,-0.204137778,0.60086976,0.187471874,1.082532191,0.44358871,-0.384982701,-0.947392984
2135,Roland R-5,sn,0.324353741,-0.57365425,-0.049060035,0.203771489,-0.145493692,0.487351263,-0.363397892,-0.410552422
2136,Roland R-5,sn,0.382403628,-0.414365402,0.206364726,0.35105278,0.052602527,0.194459411,-0.374391636,-0.684350045
2137,Roland R-5,sn,0.335238095,-0.593086797,-0.154430536,0.035704658,-0.105089676,0.528919812,-0.365454686,-0.450708734
2138,Roland R-5,sn,0.247437642,-0.272035459,0.3385343,0.847748782,-0.397484795,-0.134024649,-0.361683162,0.293683921
2139,Roland R-5,sn,0.208979592,-0.281348978,0.095795874,0.749192352,-0.536169001,-0.231729161,-0.367310022,0.58873814
2140,Roland R-8,ki,0.322176871,-0.32458783,-0.484820761,-0.510505108,-0.146010755,0.25233654,-0.358431786,0.172758979
2141,Roland R-8,ki,0.290975057,-0.323295182,-0.422730899,-0.29321786,-0.245245423,-0.182014967,-0.273211846,0.730736812
2142,Roland R-8,ki,0.179954649,-0.080499057,-0.528026745,-0.118329763,-0.632204093,0.179819336,-0.149656938,0.452736989
2143,Roland R-8,ki,0.305487528,-0.388315951,-0.57269302,-0.67826384,-0.194084092,-0.146190165,-0.204309871,0.679003038
2144,Roland R-8,ki,0.121179138,0.054414965,-0.462390473,0.365053877,-0.817771489,0.21664975,-0.345651722,0.551687067
2145,Roland R-8,ki,0.32,-0.2680977,-0.406665083,-0.341676842,-0.145614236,-0.311180254,-0.219963779,0.450874077
2146,Roland R-8,sn,0.351201814,-0.384331419,-0.054311422,0.129919379,-0.026325422,0.159982524,-0.367999292,0.241643442
2147,Roland R-8,sn,0.371519274,-0.465559182,0.062259593,0.221908206,0.046313937,-0.064844559,-0.36771539,-0.466973568
2148,Roland R-8,sn,0.293877551,-0.425261426,0.083523311,0.444009312,-0.226204258,0.271911323,-0.369144086,0.360759869
2149,Roland R-8,sn,0.266303855,-0.303489,0.296673502,0.744411562,-0.304387043,-0.055203826,-0.367499578,0.226300805
2150,Roland R-8,sn,0.247437642,-0.293536861,0.094473566,0.601455646,-0.37941056,-0.145559278,-0.366525049,0.521264055
2151,Roland R-8,ki,0.254693878,0.162803377,-0.081919341,0.371437335,-0.383883687,-0.584389362,0.029542158,0.990619768
2152,Roland R-8,ki,0.302585034,0.494575508,0.144387678,0.488420632,-0.220152677,0.942079078,-0.359737853,-0.299028844
2153,Roland R-8,sn,0.333061224,0.0913423,0.629168048,0.833508446,-0.115035813,0.202927703,-0.38419913,0.243848706
2154,Roland R-8,sn,0.227120181,-0.711247052,-0.387127152,-0.014196146,-0.473751378,0.644442298,-0.350285526,0.143640792
2155,Roland R-8,sn,0.298956916,0.307684522,1.436184696,1.419734488,-0.217590333,0.210492377,-0.373222845,0.115522578
2156,Roland R-8,sn,0.402721088,0.336354636,1.806752901,1.343030121,0.139882166,0.370937095,-0.375670358,-1.358727596
2157,Roland R-8,sn,0.273560091,-0.198968825,0.735962165,1.082101741,-0.31779161,0.383648488,-0.355238849,-0.289960573
2158,Roland R-8,ki,0.166893424,-0.169104037,-0.335389855,0.340917246,-0.692392667,0.617938669,-0.241551048,0.076274574
2159,Roland R-8,ki,0.206077098,-0.286859475,-0.338992673,0.163568684,-0.559008814,0.018810936,-0.141365395,0.525851429
2160,Roland R-8,ki,0.18430839,-0.102085997,-0.155270484,0.548249214,-0.633406799,-0.316453151,-0.079680912,0.555970747
2161,Roland R-8,ki,0.225668934,-0.01635611,-0.177081104,0.343424718,-0.486129601,-0.097713559,-0.266378403,0.616817929
2162,Roland R-8,ki,0.102312925,0.056441172,-0.168222989,1.033516969,-0.927038249,0.679527635,-0.276223389,0.038920732
2163,Roland R-8,ki,0.324353741,0.039278221,0.189390374,0.475978321,-0.158371535,1.13548779,-0.292396726,-0.0709309
2164,Roland R-8,ki,0.390385488,0.057636635,-0.124862077,-0.048605299,0.069797422,1.04152455,-0.249779312,-1.068866869
2165,Roland R-8,sn,0.191564626,-0.518607489,-0.16443513,0.497998522,-0.589333214,0.434081975,-0.368668185,0.116574864
2166,Roland R-8,sn,0.272834467,-0.503570964,-0.171922934,0.184960745,-0.31293871,0.685945185,-0.381440085,-0.021507017
2167,Roland R-8,sn,0.179229025,-0.559767082,-0.105588473,0.634704578,-0.634652441,0.361860352,-0.365091439,0.032512111
2168,Roland R-8,sn,0.298231293,-0.317205578,0.08241081,0.430275438,-0.214210692,0.774302075,-0.373636376,-0.174254702
2169,Roland R-8,sn,0.282993197,-0.428310141,0.06638994,0.456650027,-0.275267818,0.606146333,-0.365383728,0.027627753
2170,Roland R-8,sn,0.288072562,-0.48868513,0.155305393,0.538198954,-0.25723287,0.939191201,-0.371283114,-0.521353566
2171,Roland R-8,sn,0.227120181,-0.617236799,-0.186204399,0.319314762,-0.476516543,0.62509167,-0.373374983,-0.028581593
2172,Roland R-8,sn,0.341768707,-0.428605336,0.334595243,0.569923498,-0.049684177,0.739948484,-0.366071253,-1.039087126
2173,Roland R-8,sn,0.579047619,-0.269349278,0.640433105,0.37444108,0.756765306,0.92515052,-0.378764282,-1.449318759
2174,Roland R-8,sn,0.218412698,-0.712458257,-0.359123934,0.070962988,-0.500141397,0.323434711,-0.367192566,-0.709424824
2175,Roland R-8,sn,0.235827664,-0.696309107,-0.200197491,0.266935635,-0.44454263,0.915073003,-0.356468665,-0.734333288
2176,Roland R-8,sn,0.275011338,-0.737225888,-0.365588051,-0.135654794,-0.312933343,0.717942368,-0.372345873,-0.838586925
2177,Roland S50,ki,0.193741497,0.69737805,-0.344938833,0.201747795,-0.594143016,0.24760849,-0.302477963,0.418009233
2178,Roland S50,ki,0.357006803,0.954293205,0.023792119,0.211284163,0.003665951,-1.174567609,0.191282072,0.942618069
2179,Roland S50,ki,0.558730159,0.777545512,0.309882647,0.13032854,0.637284566,0.751541982,-0.326773705,-0.625580005
2180,Roland S50,ki,0.551473923,0.876786142,0.00422358,-0.1795156,0.596220079,0.810936121,-0.385785897,-1.217553785
2181,Roland S50,sn,0.558730159,0.91769807,2.114212411,1.195174717,0.671383676,0.690453196,-0.352698151,-0.914040885
2182,Roland S50,sn,0.439002268,0.384024028,1.292820811,1.02000706,0.249462066,0.909399138,-0.369584038,-0.839128924
2183,Roland S50,sn,0.547120181,-0.046694812,1.25903445,0.815621076,0.659824306,0.835696526,-0.39096343,-1.848508794
2184,Roland SC-88,ki,0.163265306,0.111092974,-0.433150254,0.174217185,-0.696504376,-0.868565712,0.02996043,1.126332501
2185,Roland SC-88,ki,0.217687075,0.386275545,-0.503553531,-0.217402867,-0.512909269,-0.153031531,-0.231833208,0.711258177
2186,Roland SC-88,sn,0.238730159,-0.255946883,0.14257582,0.683629158,-0.435190895,0.490144249,-0.368488348,0.209377656
2187,Roland SC-88,sn,0.208979592,-0.412697966,0.286023664,0.939303729,-0.535779728,0.470510186,-0.354324054,-0.446562319
2188,Roland SH-09,ki,0.724172336,0.039301395,-0.226284352,-0.720705452,1.136569732,-1.40049594,1.130908167,0.622729574
2189,Roland SH-09,ki,0.298231293,-0.263994932,-0.213275395,0.048947576,-0.232020224,-1.339220526,2.249775618,1.171364374
